t_wall_ns,armed,heading_rad,roll_rate,pitch_rate,yaw_rate,thrust
1785523705407291400,1,0.0006,-0.0,-0.0,0.0,0.2806722568662301
1785523705426222400,1,0.0006,-0.0,-0.0,0.0,0.2806722568662301
1785523705446199000,1,0.0006,-0.0,-0.0,0.0,0.2806722568662301
1785523705466757600,1,0.0006,-0.0,-0.0,0.0,0.2806722568662301
1785523705486976800,1,0.0006,-0.0,-0.0,0.0,0.2806722568662301
1785523705506914400,1,0.0006,-0.0,-0.0,0.0,0.2806722568662301
1785523705527666600,1,0.0006,-0.0,-0.0,0.0,0.2806722568662301
1785523705546511200,1,0.0006,-0.0,-0.0,0.0,0.2806722568662301
1785523705566477900,1,0.0006,-0.0,-0.0,0.0,0.2806722568662301
1785523705586797500,1,0.0006,-0.0,-0.0,0.0,0.2806722568662301
1785523705606257100,1,0.0006,-0.0,-0.0,0.0,0.2806722568662301
1785523705627360300,1,0.0006,-0.0,-0.0,0.0,0.2806722568662301
1785523705646535700,1,0.0006,-0.0,-0.0,0.0,0.2806722568662301
1785523705666800600,1,0.0006,-0.0,-0.0,0.0,0.2806722568662301
1785523705687040700,1,0.0006,-0.0,-0.0,0.0,0.278210399342836
1785523705706275000,1,0.0006,-0.0,-0.0,0.0,0.2734751248627965
1785523705726837900,1,0.0006,-0.0,-0.0,0.0,0.2662457161362611
1785523705746280200,1,0.0006,-0.0,-0.0,0.0,0.25666918945514494
1785523705766383200,1,0.0006,-0.0,-0.0,0.0,0.24944526814764
1785523705787436500,1,0.0006,-0.0,-0.0,0.0,0.24460873132952365
1785523705807217000,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523705826579500,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523705846308400,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523705867881300,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523705886711500,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523705907114600,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523705927097300,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523705946549900,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523705967120400,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523705986414900,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706006312400,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706026746100,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706046860400,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706067010700,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706087594400,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706107381000,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706127112000,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706146815600,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706167289600,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706186165800,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706206793100,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706227084300,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706246644700,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706266951800,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706286279300,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706306185300,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706326461700,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706347038300,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706367158700,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706386910600,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706406402100,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706426304600,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706446817300,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706466458000,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706486868100,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706506794900,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706526152900,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706546857900,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706566374700,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706586481800,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706606218400,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706627442400,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706646942300,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706666681400,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706687402000,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706706849700,1,0.0006,-0.0,-0.0,0.0,0.2422685241717772
1785523706726779100,1,0.0006,-0.0,-0.0,0.0,0.2446553183876566
1785523706746231600,1,0.0006,-0.0,-0.0,0.0,0.24943504761382246
1785523706767656900,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523706786393900,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523706806187000,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523706826428900,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523706846160600,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523706867047600,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523706886249200,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523706906494900,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523706927246300,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523706947066600,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523706966857500,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523706986561900,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707006211700,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707026557600,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707046682300,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707066260400,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707086276900,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707107086500,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707126540900,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707147060600,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707166707200,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707187368700,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707207270500,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707226750500,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707246694400,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707267048700,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707286940100,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707306446200,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707326814000,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707346527800,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707366456800,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707386758300,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707407045800,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707426525600,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707446793800,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707466110400,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707486758600,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707507073200,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707526710300,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707546772200,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707566763800,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707586501000,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707606866700,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707626342900,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707646359200,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707666962100,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707687084100,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707706469500,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707726685100,1,0.0006,-0.0,-0.0,0.0,0.25182187473641543
1785523707746948000,1,0.0006,-0.0,-0.0,0.0,0.2542907134028523
1785523707767339400,1,0.0006,-0.0,-0.0,0.0,0.25918793563088877
1785523707786151800,1,0.0006,-0.0,-0.0,0.0,0.26623133655263115
1785523707806608800,1,0.0006,-0.0,-0.0,0.0,0.2710860876478876
1785523707826943100,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523707846443800,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523707867372100,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523707887002700,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523707906343700,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523707926410400,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523707946971400,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523707966352700,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523707986643900,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708006895400,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708026575400,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708046753300,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708067264200,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708087528100,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708106970700,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708126434600,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708146270600,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708167007700,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708186259500,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708206365300,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708226989100,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708246478900,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708267131000,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708286289300,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708306225000,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708326389700,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708346717800,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708367357100,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708387477200,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708406458700,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708427228200,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708447419500,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708466676500,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708486194000,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708507429700,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708527429600,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708546488200,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708566475400,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708586768400,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708606706700,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708627173800,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708646498000,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708667109700,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708686373300,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708707160500,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708726987500,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708746401200,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708766912000,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708786253200,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708807089900,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708827056100,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708846287400,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708866363400,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708887214100,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708906521300,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708926645200,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708946346400,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708966411800,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523708986947400,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709006106000,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709027372600,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709046433900,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709067192100,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709086547600,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709106192500,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709126452800,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709146801300,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709166537500,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709186752900,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709206296500,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709226816900,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709246378600,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709266387200,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709287130300,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709306377400,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709327253000,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709346305500,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709366926800,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709386292400,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709406552000,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709427182600,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709446924500,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709466506000,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709486917500,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709507056800,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709526567800,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709547097700,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709567503100,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709586243800,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709607049800,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709626912700,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709646183700,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709667403500,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709686925100,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709706516900,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709726937500,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709746646600,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709766501800,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709786769400,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709807161300,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709826537600,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709846738200,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709866592400,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709886787800,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709906806500,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709926804700,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
1785523709946300100,1,0.0006,-0.0,-0.0,0.0,0.2734344088029159
