t_wall_ns,sim_boot_time_ms,race_start_boot_time_ms,race_finish_time_ns,active_gate_index,last_gate_race_time
1785523711302982400,29824,3300,-1,0,-1
1785523711553627000,30075,3300,-1,0,-1
1785523711802905500,30326,3300,-1,0,-1
1785523712055126800,30576,3300,-1,0,-1
1785523712304399500,30827,3300,-1,0,-1
1785523712555041000,31078,3300,-1,0,-1
1785523712806275500,31329,3300,-1,0,-1
1785523713057859200,31580,3300,-1,0,-1
1785523713309847900,31831,3300,-1,0,-1
1785523713560720700,32082,3300,-1,0,-1
1785523713809735700,32332,3300,-1,0,-1
1785523714061732200,32583,3300,-1,0,-1
1785523714311896300,32833,3300,-1,0,-1
1785523714561642000,33084,3300,-1,0,-1
1785523714811971100,33335,3300,-1,0,-1
1785523715063013200,33586,3300,-1,0,-1
1785523715313412300,33836,3300,-1,0,-1
1785523715563476300,34086,3300,-1,0,-1
1785523715814991300,34338,3300,-1,0,-1
1785523716066371800,34588,3300,-1,0,-1
1785523716318814100,34840,3300,-1,0,-1
1785523716568422800,35091,3300,-1,0,-1
1785523716817994200,35341,3300,-1,0,-1
1785523717068344600,35591,3300,-1,0,-1
1785523717319546200,35842,3300,-1,0,-1
1785523717570298100,36093,3300,-1,0,-1
1785523717822694100,36344,3300,-1,0,-1
1785523718071198600,36594,3300,-1,0,-1
1785523718321472400,36844,3300,-1,0,-1
1785523718573198600,37094,3300,-1,0,-1
1785523718823469100,37345,3300,-1,0,-1
1785523719074710900,37596,3300,-1,0,-1
1785523719326228100,37847,3300,-1,0,-1
1785523719576289200,38099,3300,-1,0,-1
1785523719827523200,38349,3300,-1,0,-1
1785523720076681800,38599,3300,-1,0,-1
1785523720326896700,38850,3300,-1,0,-1
1785523720578063900,39101,3300,-1,0,-1
1785523720828735900,39351,3300,-1,0,-1
1785523721081561600,39603,3300,-1,0,-1
1785523721331563000,39854,3300,-1,0,-1
1785523721581947100,40105,3300,-1,0,-1
1785523721833042800,40356,3300,-1,0,-1
1785523722083365000,40606,3300,-1,0,-1
1785523722334661400,40857,3300,-1,0,-1
1785523722585501600,41108,3300,-1,0,-1
1785523722835799100,41358,3300,-1,0,-1
1785523723087176000,41609,3300,-1,0,-1
1785523723339382700,41861,3300,-1,0,-1
1785523723588345300,42111,3300,-1,0,-1
