t_wall_ns,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,abs_pressure,pressure_alt,temperature
1785523695731059500,14132857,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695731059500,14152822,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695731059500,14166189,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695732060800,14186262,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695732060800,14199479,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695732060800,14219312,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695732060800,14232819,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695754443700,14252841,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695754443700,14266268,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695769878100,14286093,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695778030600,14299574,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695805148700,14319510,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695813157800,14332879,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695840534100,14354147,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695848740700,14366239,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695865067200,14386488,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695883698400,14399585,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695901674900,14419611,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695909776700,14432760,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695919028900,14432871,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695935820900,14453123,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695943891800,14466210,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695969270300,14486162,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523695977454400,14499576,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523696003101900,14519478,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523696012455300,14532866,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523696030205400,14552798,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523696049364600,14566213,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523696066270000,14586900,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523696083678000,14599578,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523696099599700,14619776,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523696118606900,14632881,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523696135869400,14652763,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523696145233200,14666228,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523696172263400,14686235,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523696178770000,14699529,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523696204625800,14719560,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523696214196700,14732907,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
1785523696231758600,14752904,-2.999068260192871,0.0020397333428263664,-9.340326309204102,0.0,0.0,-0.0,nan,nan,nan
