t_wall_ns,time_boot_ms,x,y,z,vx,vy,vz
1785523695731059500,14119,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695731059500,14132,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695731059500,14132,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695731059500,14152,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695732060800,14166,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695732060800,14166,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695732060800,14186,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695732060800,14199,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695732060800,14199,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695732060800,14219,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695732060800,14232,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695733058800,14232,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695754443700,14252,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695755450800,14266,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695760600900,14266,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695769878100,14286,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695779557200,14299,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695790783600,14299,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695801786900,14319,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695813157800,14332,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695825996700,14332,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695835730200,14354,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695848740700,14366,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695858163100,14366,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695868095000,14386,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695878693100,14399,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695888344900,14399,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695899870000,14419,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695911216900,14432,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695923658400,14432,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695932470300,14453,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695943891800,14466,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695957482600,14466,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695964555600,14486,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695975188600,14486,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695985335700,14499,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523695998036000,14519,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696007538600,14519,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696018907500,14532,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696030205400,14552,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696041372600,14552,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696054259800,14566,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696064756100,14566,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696074335500,14586,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696085056300,14599,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696096309700,14599,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696107453200,14619,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696118606900,14632,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696129377100,14632,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696140526400,14652,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696151748000,14666,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696162868000,14666,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696174018500,14686,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696185220800,14699,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696196189000,14699,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696209350800,14719,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696220335500,14732,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696230044800,14752,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696241244100,14752,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696251783900,14766,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696262480700,14766,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696275021500,14786,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696284691400,14799,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696295894200,14799,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696306969500,14819,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696316670100,14832,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696327800500,14832,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696338911300,14852,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696348554600,14866,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
1785523696359783400,14866,-0.0005859374650754035,2.9296874345163815e-05,0.020566405728459358,0.0,0.0,-0.0
