t_wall_ns,sim_boot_time_ms,race_start_boot_time_ms,race_finish_time_ns,active_gate_index,last_gate_race_time
1785517664129490900,245242,80697,-1,0,-1
1785517664381099800,245493,80697,-1,0,-1
1785517664632748300,245744,80697,-1,0,-1
1785517664883379700,245995,80697,-1,0,-1
1785517665132882800,246246,80697,-1,0,-1
1785517665383970900,246496,80697,-1,0,-1
1785517665636083700,246747,80697,-1,0,-1
1785517665884873000,246998,80697,-1,0,-1
1785517666140250000,247249,80697,-1,0,-1
1785517666387483400,247499,80697,-1,0,-1
1785517666637438400,247750,80697,-1,0,-1
1785517666889610900,248001,80697,-1,0,-1
1785517667138958300,248252,80697,-1,0,-1
1785517667390330600,248503,80697,-1,0,-1
1785517667643122600,248754,80697,-1,0,-1
1785517667895386000,249005,80697,-1,0,-1
1785517668144065500,249256,80697,-1,0,-1
1785517668395452000,249507,80697,-1,0,-1
1785517668647816200,249758,80697,-1,0,-1
1785517668896905900,250009,80697,-1,0,-1
1785517669148573400,250260,80697,-1,0,-1
1785517669399774700,250511,80697,-1,0,-1
1785517669650949400,250763,80697,-1,0,-1
1785517669901251000,251013,80697,-1,0,-1
1785517670171048500,251264,80697,-1,0,-1
1785517670415801700,251515,80697,-1,0,-1
1785517670653189900,251766,80697,-1,0,-1
1785517670910158600,252017,80697,-1,0,-1
1785517671183817100,252268,80697,-1,0,-1
1785517671417170300,252519,80697,-1,0,-1
1785517671661440000,252770,80697,-1,0,-1
1785517671922994400,253021,80697,-1,0,-1
1785517672183903100,253272,80697,-1,0,-1
1785517672429124700,253523,80697,-1,0,-1
1785517672665755500,253774,80697,-1,0,-1
1785517672912575200,254025,80697,-1,0,-1
1785517673163792900,254276,80697,-1,0,-1
1785517673420540000,254530,80697,-1,0,-1
1785517673688857400,254781,80697,-1,0,-1
1785517673921384100,255032,80697,-1,0,-1
1785517674174581100,255283,80697,-1,0,-1
1785517674447507800,255534,80697,-1,0,-1
1785517674676200600,255784,80697,-1,0,-1
1785517674923922900,256036,80697,-1,0,-1
1785517675174588000,256286,80697,-1,0,-1
1785517675426865800,256537,80697,-1,0,-1
1785517675679550500,256788,80697,-1,0,-1
1785517675926905900,257039,80697,-1,0,-1
1785517676179095100,257290,80697,-1,0,-1
1785517676434246000,257541,80697,-1,0,-1
1785517676680701900,257792,80697,-1,0,-1
1785517676934833400,258043,80697,-1,0,-1
1785517677181211200,258294,80697,-1,0,-1
1785517677432872900,258546,80697,-1,0,-1
1785517677693938600,258796,80697,-1,0,-1
1785517677935659100,259047,80697,-1,0,-1
1785517678209246300,259298,80697,-1,0,-1
1785517678437764700,259550,80697,-1,0,-1
1785517678697021000,259801,80697,-1,0,-1
1785517678960838000,260052,80697,-1,0,-1
1785517679191311800,260303,80697,-1,0,-1
1785517679443275600,260555,80697,-1,0,-1
1785517679709270200,260806,80697,-1,0,-1
1785517679943585300,261056,80697,-1,0,-1
1785517680194231600,261307,80697,-1,0,-1
1785517680445480200,261558,80697,-1,0,-1
1785517680698349100,261809,80697,-1,0,-1
1785517680947323600,262060,80697,-1,0,-1
1785517681199467000,262311,80697,-1,0,-1
1785517681449904700,262562,80697,-1,0,-1
1785517681699389600,262813,80697,-1,0,-1
1785517681950296600,263063,80697,-1,0,-1
1785517682202498700,263315,80697,-1,0,-1
1785517682452839000,263565,80697,-1,0,-1
1785517682703117800,263816,80697,-1,0,-1
1785517682954089300,264066,80697,-1,0,-1
1785517683205133700,264317,80697,-1,0,-1
1785517683457386700,264568,80697,-1,0,-1
1785517683704747700,264818,80697,-1,0,-1
1785517683956357900,265068,80697,-1,0,-1
1785517684206478100,265319,80697,-1,0,-1
1785517684458993800,265571,80697,-1,0,-1
1785517684708414600,265822,80697,-1,0,-1
1785517684960719700,266073,80697,-1,0,-1
1785517685210461700,266324,80697,-1,0,-1
1785517685462922300,266575,80697,-1,0,-1
1785517685713481100,266826,80697,-1,0,-1
1785517685963272200,267076,80697,-1,0,-1
1785517686214921500,267327,80697,-1,0,-1
1785517686465770500,267578,80697,-1,0,-1
1785517686715251100,267828,80697,-1,0,-1
1785517686966156100,268078,80697,-1,0,-1
1785517687216855400,268329,80697,-1,0,-1
