t_wall_ns,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,abs_pressure,pressure_alt,temperature
1785517664133120400,245246139,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664190788600,245303125,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664201898000,245307863,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664253840300,245367161,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664269888200,245369249,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664319614100,245433041,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664329940300,245433513,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664386414400,245496486,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664395374300,245501820,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664439880600,245546257,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664490027200,245602026,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664498729200,245602734,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664549164700,245659939,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664605099500,245712321,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664651543500,245762212,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664709383500,245818405,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664762258100,245862987,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664815984900,245919700,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664850961000,245963750,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664862090900,245970883,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517664926572600,246034299,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517665022519100,246132329,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517665069433100,246176148,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517665112949000,246220736,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517665150951400,246262801,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517665202803200,246315664,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785517665259092200,246370012,-2.999371290206909,-0.002365125808864832,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
