t_wall_ns,time_boot_ms,x,y,z,vx,vy,vz
1785517664129928200,245195,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664141846900,245246,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664152879600,245246,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664163511100,245246,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664176180000,245246,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664187832800,245246,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664197471300,245307,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664207883300,245307,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664221179800,245307,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664231889600,245307,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664249172000,245307,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664260302800,245369,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664271935700,245369,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664281834300,245369,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664292687300,245369,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664303368200,245369,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664315689600,245369,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664326980400,245433,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664336030600,245433,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664349131600,245433,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664361024100,245433,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664372445700,245433,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664384170300,245496,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664396110000,245501,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664406345100,245501,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664418561500,245501,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664429705100,245501,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664440153300,245546,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664452584900,245546,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664462010100,245546,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664472942900,245546,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664482674100,245546,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664493282600,245602,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664504000100,245602,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664515281900,245602,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664526700800,245602,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664537490400,245602,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664548800000,245659,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664559159600,245659,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664571780300,245659,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664581504000,245659,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664592513400,245659,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664604518100,245712,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664615463100,245712,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664628501400,245712,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664639681100,245712,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664649332300,245761,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664660135100,245762,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664669973400,245762,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664680488100,245762,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664691980900,245762,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664704587700,245814,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664714354700,245818,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664726426600,245818,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664737203000,245818,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664749060700,245818,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664759652500,245862,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664769663700,245862,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664780719600,245862,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664793091100,245862,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664805662800,245914,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
1785517664816752000,245919,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0.0,0.0,-0.0
