t_wall_ns,sim_boot_time_ms,race_start_boot_time_ms,race_finish_time_ns,active_gate_index,last_gate_race_time
1785544468249321300,19611,3300,-1,0,-1
1785544468501330100,19863,3300,-1,0,-1
1785544468752673600,20114,3300,-1,0,-1
1785544469003383200,20365,3300,-1,0,-1
1785544469254702600,20617,3300,-1,0,-1
1785544469506204400,20868,3300,-1,0,-1
1785544469758566900,21119,3300,-1,0,-1
1785544470007854100,21370,3300,-1,0,-1
1785544470259394000,21621,3300,-1,0,-1
1785544470509569600,21872,3300,-1,0,-1
1785544470760366800,22122,3300,-1,0,-1
1785544471010815400,22373,3300,-1,0,-1
1785544471262092000,22623,3300,-1,0,-1
1785544471512343400,22873,3300,-1,0,-1
1785544471762728700,23124,3300,-1,0,-1
1785544472014294400,23375,3300,-1,0,-1
1785544472263629100,23626,3300,-1,0,-1
1785544472516652400,23877,3300,-1,0,-1
1785544472765903800,24128,3300,-1,0,-1
1785544473016334700,24378,3300,-1,0,-1
1785544473268290500,24629,3300,-1,0,-1
1785544473519159900,24880,3300,-1,0,-1
1785544473767972400,25130,3300,-1,0,-1
1785544474018456800,25380,3300,-1,0,-1
1785544474271313100,25632,3300,-1,0,-1
1785544474521571000,25883,3300,-1,0,-1
1785544474772670400,26134,3300,-1,0,-1
1785544475023076800,26384,3300,-1,0,-1
1785544475273326400,26635,3300,-1,0,-1
1785544475524896100,26887,3300,-1,0,-1
1785544475777429600,27138,3300,-1,0,-1
1785544476027845300,27388,3300,-1,0,-1
1785544476277540900,27639,3300,-1,0,-1
1785544476529538500,27890,3300,-1,0,-1
1785544476780396000,28141,3300,-1,0,-1
1785544477029842700,28392,3300,-1,0,-1
1785544477280316000,28642,3300,-1,0,-1
1785544477531331200,28893,3300,-1,0,-1
1785544477782499700,29145,3300,-1,0,-1
1785544478032724700,29395,3300,-1,0,-1
1785544478283510700,29646,3300,-1,0,-1
1785544478533960900,29896,3300,-1,0,-1
1785544478784088500,30146,3300,-1,0,-1
1785544479036765200,30397,3300,-1,0,-1
1785544479286093600,30648,3300,-1,0,-1
1785544479538583300,30899,3300,-1,0,-1
1785544479787981600,31150,3300,-1,0,-1
1785544480038274800,31400,3300,-1,0,-1
1785544480289431200,31651,3300,-1,0,-1
1785544480541341500,31903,3300,-1,0,-1
1785544480792430500,32153,3300,-1,0,-1
1785544481041359200,32403,3300,-1,0,-1
1785544481292204200,32654,3300,-1,0,-1
1785544481542876700,32905,3300,-1,0,-1
1785544481795325500,33156,3300,-1,0,-1
1785544482044245500,33406,3300,-1,0,-1
1785544482295441500,33658,3300,-1,0,-1
1785544482546079000,33908,3300,-1,0,-1
1785544482797313800,34159,3300,-1,0,-1
1785544483049871300,34410,3300,-1,0,-1
1785544483298700800,34661,3300,-1,0,-1
1785544483550823400,34911,3300,-1,0,-1
1785544483801044400,35162,3300,-1,0,-1
1785544484052251300,35413,3300,-1,0,-1
1785544484301286900,35663,3300,-1,0,-1
1785544484552314500,35913,3300,-1,0,-1
1785544484803276000,36164,3300,-1,0,-1
1785544485052657000,36415,3300,-1,0,-1
1785544485304233600,36666,3300,-1,0,-1
1785544485555715700,36917,3300,-1,0,-1
1785544485806861500,37167,3300,-1,0,-1
