t_wall_ns,time_boot_ms,x,y,z,vx,vy,vz
1785544468216462300,19465,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468216462300,19485,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468217463400,19499,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468217463400,19499,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468217463400,19518,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468218462100,19532,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468218462100,19532,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468218462100,19551,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468219462300,19565,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468219462300,19565,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468226489600,19585,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468236407400,19585,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468249321300,19599,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468260564200,19618,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468271824700,19632,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468280711100,19632,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468291746400,19652,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468305101000,19652,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468314289100,19666,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468325934700,19685,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468336676200,19685,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468348095000,19699,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468359590200,19718,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
1785544468373635900,19732,-0.0005468750023283064,2.9296874345163815e-05,0.020551757887005806,0.0,0.0,-0.0
