t_wall_ns,time_usec,m0,m1,m2,m3
1785522626135742900,27718635,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626136742200,27718635,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626136742200,27732222,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626136742200,27751906,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626136742200,27751906,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626136742200,27765541,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626136742200,27785128,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626137742500,27785128,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626137742500,27798865,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626137742500,27798865,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626137742500,27818517,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626137742500,27832229,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626137742500,27832229,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626137742500,27851916,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626138742500,27865536,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626138742500,27865536,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626138742500,27885112,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626138742500,27898880,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626138742500,27898880,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626138742500,27918563,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626155358400,27932251,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626157388900,27932251,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626169084200,27951939,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626179120900,27965556,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626190020200,27965556,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626199971400,27985174,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626211046500,27998887,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626221968000,27998887,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626232913700,28018509,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626243990900,28032204,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626255317900,28032204,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626266283400,28054198,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626279276300,28065485,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626288440000,28065588,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626298981600,28085972,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626310297900,28085972,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626321613900,28099081,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626331973200,28118940,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626342854100,28118940,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626353781100,28132290,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626364584500,28152317,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626375807100,28152317,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626387531100,28165580,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626397248900,28185431,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626407315600,28185431,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626418703400,28198924,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626429707500,28198924,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626441171600,28218636,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626452290700,28232242,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626462989900,28232242,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626474080800,28252011,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626486066100,28265579,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626497272600,28265579,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626507008600,28287229,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626518507000,28298933,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626530012700,28298933,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626542652200,28318994,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626552226000,28332235,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626563312300,28332235,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626574292000,28352484,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626585468800,28365641,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626596106100,28365641,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626607068100,28385727,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626618552300,28398911,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626629891700,28398911,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626640764200,28419477,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626652199600,28432287,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626663322700,28432287,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626674698000,28453826,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626685914000,28465666,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626696870300,28465666,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626707888600,28485829,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626720663500,28498893,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626730766300,28518936,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626741622200,28518936,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626752915300,28532271,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626765113000,28532271,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626775032400,28552529,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626786114200,28565560,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626796984100,28565560,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626807828600,28585471,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626819307400,28598918,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626830643800,28598918,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626841697300,28619137,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626853058800,28632255,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626863933400,28652187,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626876188100,28652287,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626887151000,28665537,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626898362100,28665537,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626907747500,28685589,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626918964000,28698883,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626930520900,28698883,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626941685600,28720288,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626952879600,28732222,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626963697500,28732222,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626976369500,28752809,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626987499200,28765556,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522626997081100,28765556,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627008075000,28785710,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627019417100,28798848,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627030653200,28818516,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627041410900,28818516,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627052719200,28832178,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627063833400,28851831,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627075320900,28851831,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627086377600,28865535,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627097459900,28885632,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627108759800,28885632,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627119841600,28898823,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627130966400,28919030,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627141999600,28919030,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627152895200,28932170,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627164038000,28932170,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627173798400,28952177,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627184884900,28965480,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627197673000,28965480,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627206889900,28985302,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785522627217911100,28998805,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
