t_wall_ns,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,abs_pressure,pressure_alt,temperature
1785522626135742900,27718635,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626136742200,27732222,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626136742200,27751906,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626136742200,27765541,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626136742200,27785128,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626137742500,27798865,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626137742500,27818517,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626137742500,27832229,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626137742500,27851916,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626138742500,27865536,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626138742500,27885112,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626138742500,27898880,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626138742500,27918563,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626155358400,27932251,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626169084200,27951939,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626183858000,27965556,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626201638100,27985174,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626211046500,27998887,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626237897800,28018509,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626247352700,28032204,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626266283400,28054198,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626285381600,28065588,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626302469600,28085972,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626311630000,28099081,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626338177000,28118940,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626347530800,28132290,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626366588400,28152317,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626387531100,28165580,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626398561200,28185431,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626416984900,28198924,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626434627800,28218636,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626452290700,28232242,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626467836500,28252011,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626478921400,28265579,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626503971600,28287229,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626512140400,28298933,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626539348800,28318994,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626550446300,28332235,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626568059500,28352484,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626585468800,28365641,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626603995500,28385727,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626610740700,28398911,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626639051600,28419477,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626647462500,28432287,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626673185700,28453826,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626684177100,28465666,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626703418900,28485829,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626712786100,28498893,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626738325900,28518936,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626746446600,28532271,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626765113000,28552529,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626783047200,28565560,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626801953500,28585471,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626811345000,28598918,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626840032400,28619137,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626849621900,28632255,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626870186500,28652287,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626877864600,28665537,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626903200300,28685589,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626912739400,28698883,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626939914600,28720288,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626949498100,28732222,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626968317900,28752809,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522626982919300,28765556,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627003524900,28785710,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627011383500,28798848,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627030653200,28818516,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627049425800,28832178,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627068871000,28851831,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627086377600,28865535,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627103972100,28885632,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627113565800,28898823,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627132664300,28919030,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627152895200,28932170,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627170427700,28952177,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627181581400,28965480,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627197673000,28985302,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627214657200,28998805,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627232079500,29018958,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627250753900,29032165,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627267997400,29052247,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627277293200,29065526,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627303710000,29085264,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627313322900,29098810,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
1785522627332097600,29119029,-2.9991378784179688,0.0019899788312613964,-9.340303421020508,0.0,0.0,-0.0,nan,nan,nan
