t_wall_ns,time_boot_ms,x,y,z,vx,vy,vz
1785522626135742900,27718,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626136742200,27718,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626136742200,27732,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626136742200,27751,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626136742200,27751,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626136742200,27765,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626136742200,27785,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626137742500,27785,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626137742500,27798,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626137742500,27798,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626137742500,27818,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626137742500,27832,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626137742500,27832,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626137742500,27851,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626138742500,27865,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626138742500,27865,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626138742500,27885,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626138742500,27898,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626138742500,27898,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626138742500,27918,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626155358400,27932,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626160564000,27932,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626169084200,27951,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626180668500,27965,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626190020200,27965,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626201638100,27985,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626213891900,27998,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626223511300,27998,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626234693100,28018,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626245667200,28032,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626256856800,28032,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626268029400,28054,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626279276300,28065,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
1785522626288440000,28065,-0.0005468750023283064,3.9062499126885086e-05,0.020546874031424522,0.0,0.0,-0.0
