t_wall_ns,sim_boot_time_ms,race_start_boot_time_ms,race_finish_time_ns,active_gate_index,last_gate_race_time
1785518819353936700,104347,43297,-1,0,-1
1785518819603578100,104599,43297,-1,0,-1
1785518819856512700,104850,43297,-1,0,-1
1785518820106272300,105101,43297,-1,0,-1
1785518820358254600,105352,43297,-1,0,-1
1785518820609609600,105603,43297,-1,0,-1
1785518820859686500,105853,43297,-1,0,-1
1785518821110530000,106105,43297,-1,0,-1
1785518821360546300,106355,43297,-1,0,-1
1785518821611735600,106606,43297,-1,0,-1
1785518821862076700,106857,43297,-1,0,-1
1785518822112950100,107108,43297,-1,0,-1
1785518822365752300,107359,43297,-1,0,-1
1785518822615268400,107609,43297,-1,0,-1
1785518822864738500,107860,43297,-1,0,-1
1785518823116940900,108110,43297,-1,0,-1
1785518823366816900,108362,43297,-1,0,-1
1785518823618945300,108612,43297,-1,0,-1
1785518823868355300,108863,43297,-1,0,-1
1785518824119597900,109113,43297,-1,0,-1
1785518824370422300,109364,43297,-1,0,-1
1785518824622019600,109616,43297,-1,0,-1
1785518824873659000,109867,43297,-1,0,-1
1785518825124681700,110119,43297,-1,0,-1
1785518825376438300,110370,43297,-1,0,-1
1785518825627330400,110621,43297,-1,0,-1
1785518825878921500,110871,43297,-1,0,-1
1785518826129173200,111123,43297,-1,0,-1
1785518826380155800,111374,43297,-1,0,-1
1785518826629940900,111624,43297,-1,0,-1
1785518826880629300,111875,43297,-1,0,-1
1785518827130444500,112125,43297,-1,1,68758056640
1785518827384156900,112376,43297,-1,1,68758056640
1785518827634917100,112628,43297,-1,1,68758056640
1785518827885022000,112878,43297,-1,1,68758056640
1785518828134569900,113130,43297,-1,1,68758056640
1785518828385054600,113380,43297,-1,1,68758056640
1785518828637054200,113631,43297,-1,1,68758056640
1785518828888495800,113882,43297,-1,1,68758056640
1785518829139213000,114133,43297,-1,1,68758056640
1785518829388438800,114383,43297,-1,1,68758056640
1785518829639670700,114633,43297,-1,1,68758056640
1785518829889873100,114885,43297,-1,1,68758056640
1785518830142545600,115136,43297,-1,1,68758056640
1785518830391575400,115387,43297,-1,1,68758056640
1785518830644693300,115638,43297,-1,1,68758056640
1785518830894402800,115888,43297,-1,1,68758056640
1785518831144820900,116138,43297,-1,1,68758056640
1785518831396589200,116389,43297,-1,1,68758056640
1785518831646666500,116640,43297,-1,1,68758056640
1785518831898246800,116892,43297,-1,1,68758056640
1785518832148644000,117142,43297,-1,1,68758056640
1785518832400004600,117393,43297,-1,1,68758056640
1785518832649608000,117643,43297,-1,1,68758056640
1785518832902812500,117894,43297,-1,1,68758056640
1785518833150786900,118144,43297,-1,1,68758056640
1785518833400174000,118395,43297,-1,1,68758056640
1785518833652751600,118646,43297,-1,1,68758056640
1785518833902317100,118896,43297,-1,1,68758056640
1785518834153268700,119147,43297,-1,1,68758056640
1785518834404481400,119397,43297,-1,1,68758056640
1785518834653661300,119648,43297,-1,1,68758056640
1785518834904901300,119900,43297,-1,1,68758056640
1785518835157498800,120151,43297,-1,1,68758056640
1785518835407284700,120402,43297,-1,1,68758056640
1785518835657930600,120652,43297,-1,1,68758056640
1785518835908950000,120903,43297,-1,1,68758056640
1785518836159332500,121153,43297,-1,1,68758056640
1785518836220299100,121211,-1,-1,0,-1
1785518836221217900,121211,-1,-1,0,-1
1785518836411097900,121404,-1,-1,0,-1
1785518836468836600,121463,-1,-1,0,-1
1785518836468951500,121463,-1,-1,0,-1
1785518836661507200,121655,-1,-1,0,-1
1785518836911682800,121907,-1,-1,0,-1
1785518837162034300,122157,-1,-1,0,-1
1785518837412517700,122407,-1,-1,0,-1
1785518837662690300,122658,-1,-1,0,-1
1785518837914385700,122908,-1,-1,0,-1
1785518838164927000,123158,-1,-1,0,-1
1785518838414136200,123409,-1,-1,0,-1
1785518838664540300,123660,126659,-1,0,-1
1785518838915999000,123910,126659,-1,0,-1
1785518839167684000,124161,126659,-1,0,-1
1785518839418481900,124412,126659,-1,0,-1
1785518839668989800,124662,126659,-1,0,-1
1785518839920505600,124913,126659,-1,0,-1
1785518840169823400,125164,126659,-1,0,-1
1785518840421133700,125416,126659,-1,0,-1
1785518840673650200,125667,126659,-1,0,-1
1785518840923813700,125918,126659,-1,0,-1
1785518841173654900,126169,126659,-1,0,-1
1785518841425992600,126420,126659,-1,0,-1
1785518841675712400,126670,126659,-1,0,-1
1785518841925950500,126921,126659,-1,0,-1
1785518842179901000,127172,126659,-1,0,-1
1785518842430647800,127423,126659,-1,0,-1
1785518842678894900,127673,126659,-1,0,-1
1785518842931455700,127924,126659,-1,0,-1
1785518843181114100,128174,126659,-1,0,-1
1785518843432398800,128426,126659,-1,0,-1
1785518843682357300,128677,126659,-1,0,-1
1785518843934284100,128928,126659,-1,0,-1
1785518844183620900,129179,126659,-1,0,-1
1785518844435179800,129429,126659,-1,0,-1
1785518844687747100,129680,126659,-1,0,-1
1785518844938640100,129931,126659,-1,0,-1
1785518845188058900,130181,126659,-1,0,-1
1785518845444962200,130432,126659,-1,0,-1
1785518845689218000,130683,126659,-1,0,-1
1785518845941001000,130934,126659,-1,0,-1
1785518846191515900,131185,126659,-1,0,-1
1785518846441422500,131435,126659,-1,0,-1
1785518846693786000,131687,126659,-1,0,-1
1785518846942651300,131937,126659,-1,0,-1
1785518847194647900,132188,126659,-1,0,-1
1785518847443834700,132438,126659,-1,0,-1
1785518847699659700,132690,126659,-1,0,-1
1785518847946755500,132940,126659,-1,0,-1
1785518848198848500,133191,126659,-1,0,-1
