t_wall_ns,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,abs_pressure,pressure_alt,temperature
1785518819316230300,104307532,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819327866700,104313668,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819368960200,104357998,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819396314400,104385329,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819420494200,104413716,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819449083400,104441932,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819457171800,104449407,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819502460500,104494255,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819536990300,104523147,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819561164800,104556148,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819595096600,104586279,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819623048200,104615571,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819654729600,104649455,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819706193900,104693655,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819730376800,104721377,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819758396800,104750101,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819786230700,104778928,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819814046900,104807257,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819822569200,104814017,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819865688100,104857949,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819890223500,104885102,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819925009100,104912827,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819949893000,104939973,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518819959334200,104946475,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820001722900,104990644,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820028508000,105019194,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820055041200,105046653,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820081096100,105074389,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820087811500,105080827,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820131036600,105125667,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820159169300,105151805,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820185226600,105179763,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820214145200,105206587,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820220790200,105213194,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820264570300,105257421,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820293342500,105285751,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820319560700,105312787,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820352771200,105347552,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820397082600,105391098,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820425081600,105417615,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820457480200,105445787,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820482471900,105472812,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820489473200,105479555,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820535865200,105522944,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820561552900,105550634,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820591576500,105578413,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820617610800,105606381,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820627201800,105612668,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820662746200,105656318,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820689028200,105682780,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820724788900,105710635,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820750272500,105744908,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820797422400,105787570,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820825110300,105815462,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820851310400,105843529,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820876000600,105870518,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820885746800,105877350,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820928132200,105919156,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820956942800,105946284,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820981710800,105973619,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518820992545400,105979871,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821034114900,106022978,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821062917100,106049588,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821087984700,106078316,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821115453900,106105875,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821125028900,106112149,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821166203600,106156558,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821191930400,106184104,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821218557000,106211759,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821252038200,106246399,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821296867900,106288906,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821323579400,106315200,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821351675600,106342873,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821360468600,106349346,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821403425900,106392835,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821431376600,106419735,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821456465200,106447628,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821482556100,106474807,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821490876800,106481557,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821534878800,106525762,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821560251300,106552718,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821586130100,106579585,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821611571100,106606010,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821620704500,106612992,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821664876700,106657792,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821691208900,106684795,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821718282200,106712156,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
1785518821753395700,106746175,-2.9993715286254883,-0.002368336310610175,-9.340229034423828,0.0,0.0,-0.0,nan,nan,nan
