t_wall_ns,time_boot_ms,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1785518819301587100,104279,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819312535200,104279,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819319728200,104313,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819328081600,104313,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819336362700,104313,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819347983300,104313,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819356406200,104313,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819362942500,104357,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819372975400,104357,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819381626300,104357,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819389964300,104357,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819398281300,104385,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819409119400,104385,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819417725100,104385,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819425454100,104413,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819434488900,104413,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819442352000,104413,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819455116800,104441,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819460472800,104449,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819470269100,104449,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819478632400,104449,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819490209200,104449,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819496988700,104449,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819509793500,104494,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819513519800,104494,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819523877100,104494,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819536793100,104523,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819542838500,104523,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819550839600,104523,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819560605400,104523,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819567891300,104556,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819578839100,104556,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819586490400,104556,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819594818800,104586,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819603836000,104586,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819613505600,104586,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819622831100,104615,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819628786700,104615,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819637287000,104615,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819645866100,104615,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819654830800,104649,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819663031500,104649,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819672758200,104649,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819682269700,104649,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819690580000,104649,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819701358600,104693,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819708698900,104693,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
1785518819718311800,104693,0.0002535629610065371,0.31072208285331726,-3.140511989593506,0.0,0.0,-0.0
