t_wall_ns,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,abs_pressure,pressure_alt,temperature
1785517985714461700,25518752,-2.9993815422058105,-0.00206443527713418,-9.340225219726562,0.0,0.0,-0.0,nan,nan,nan
1785517985750067000,25555399,-2.9993815422058105,-0.00206443527713418,-9.340225219726562,0.0,0.0,-0.0,nan,nan,nan
1785517985785820400,25589089,-2.9993815422058105,-0.00206443527713418,-9.340225219726562,0.0,0.0,-0.0,nan,nan,nan
1785517985813551200,25622886,-2.9993815422058105,-0.00206443527713418,-9.340225219726562,0.0,0.0,-0.0,nan,nan,nan
1785517985820538400,25624946,-2.9993815422058105,-0.00206443527713418,-9.340225219726562,0.0,0.0,-0.0,nan,nan,nan
1785517985850978000,25655280,-2.9993815422058105,-0.00206443527713418,-9.340225219726562,0.0,0.0,-0.0,nan,nan,nan
1785517985882030800,25687723,-2.9993815422058105,-0.00206443527713418,-9.340225219726562,0.0,0.0,-0.0,nan,nan,nan
1785517985915265900,25719716,-2.9993815422058105,-0.00206443527713418,-9.340225219726562,0.0,0.0,-0.0,nan,nan,nan
1785517985945358900,25750309,-2.9993815422058105,-0.00206443527713418,-9.340225219726562,0.0,0.0,-0.0,nan,nan,nan
1785517985978190500,25784649,-2.9993815422058105,-0.00206443527713418,-9.340225219726562,0.0,0.0,-0.0,nan,nan,nan
1785517986004254200,25812346,-2.9993815422058105,-0.00206443527713418,-9.340225219726562,0.0,0.0,-0.0,nan,nan,nan
1785517986012227000,25818784,-2.9993815422058105,-0.00206443527713418,-9.340225219726562,0.0,0.0,-0.0,nan,nan,nan
1785517986053745200,25863648,-2.9993815422058105,-0.00206443527713418,-9.340225219726562,0.0,0.0,-0.0,nan,nan,nan
1785517986081196000,25890872,-2.9993815422058105,-0.00206443527713418,-9.340225219726562,0.0,0.0,-0.0,nan,nan,nan
1785517986117986600,25919001,-2.9993815422058105,-0.00206443527713418,-9.340225219726562,0.0,0.0,-0.0,nan,nan,nan
