t_wall_ns,sim_boot_time_ms,race_start_boot_time_ms,race_finish_time_ns,active_gate_index,last_gate_race_time
1785517985780709500,25590,3289,-1,0,-1
1785517986031791000,25841,3289,-1,0,-1
1785517986282782900,26091,3289,-1,0,-1
1785517986531538300,26341,3289,-1,0,-1
1785517986782197200,26592,3289,-1,0,-1
1785517987033766300,26843,3289,-1,0,-1
1785517987283152200,27093,3289,-1,0,-1
1785517987534638400,27345,3289,-1,0,-1
1785517987785432600,27596,3289,-1,0,-1
1785517988037655800,27846,3289,-1,0,-1
1785517988288825100,28097,3289,-1,0,-1
1785517988538726700,28349,3289,-1,0,-1
1785517988790665400,28600,3289,-1,0,-1
1785517989041138300,28851,3289,-1,0,-1
1785517989293494000,29102,3289,-1,0,-1
1785517989543060400,29353,3289,-1,0,-1
1785517989793861300,29604,3289,-1,0,-1
1785517990044390900,29855,3289,-1,0,-1
1785517990295862000,30106,3289,-1,0,-1
1785517990546360900,30356,3289,-1,0,-1
1785517990798579100,30607,3289,-1,0,-1
1785517991047835300,30858,3289,-1,0,-1
1785517991299541500,31108,3289,-1,0,-1
1785517991549128200,31359,3289,-1,0,-1
1785517991800424100,31610,3289,-1,0,-1
1785517992051892000,31861,3289,-1,0,-1
1785517992302435900,32111,3289,-1,0,-1
1785517992553099900,32362,3289,-1,0,-1
1785517992802225700,32613,3289,-1,0,-1
1785517993053114900,32863,3289,-1,0,-1
1785517993304274200,33114,3289,-1,0,-1
1785517993556237900,33365,3289,-1,0,-1
1785517993805331000,33616,3289,-1,0,-1
1785517994056293300,33867,3289,-1,0,-1
1785517994313138500,34118,3289,-1,0,-1
1785517994558196700,34369,3289,-1,0,-1
1785517994809706500,34619,3289,-1,0,-1
1785517995062023600,34871,3289,-1,0,-1
1785517995314345700,35121,3289,-1,0,-1
1785517995562712900,35372,3289,-1,0,-1
1785517995813565800,35623,3289,-1,0,-1
1785517996065460700,35874,3289,-1,0,-1
1785517996317541100,36125,3289,-1,0,-1
1785517996566468000,36375,3289,-1,0,-1
1785517996816793900,36626,3289,-1,0,-1
1785517997066003700,36876,3289,-1,0,-1
1785517997317897500,37126,3289,-1,0,-1
1785517997567633700,37377,3289,-1,0,-1
1785517997818243700,37629,3289,-1,0,-1
1785517998071299000,37879,3289,-1,0,-1
1785517998321533300,38130,3289,-1,0,-1
1785517998576222400,38381,3289,-1,0,-1
1785517998822036300,38632,3289,-1,0,-1
1785517999071890900,38882,3289,-1,0,-1
1785517999323096000,39133,3289,-1,0,-1
1785517999574586300,39383,3289,-1,0,-1
1785517999824339200,39634,3289,-1,0,-1
1785518000074980300,39885,3289,-1,0,-1
1785518000327120800,40136,3289,-1,0,-1
1785518000576430400,40387,3289,-1,0,-1
1785518000829643800,40638,3289,-1,0,-1
1785518001080555800,40889,3289,-1,0,-1
1785518001330995400,41140,3289,-1,0,-1
1785518001580151800,41390,3289,-1,0,-1
1785518001831597300,41641,3289,-1,0,-1
1785518002081685500,41892,3289,-1,0,-1
1785518002331901700,42142,3289,-1,0,-1
1785518002582786300,42393,3289,-1,0,-1
1785518002834291900,42643,3289,-1,0,-1
1785518003084409200,42893,3289,-1,0,-1
1785518003335002500,43145,3289,-1,0,-1
1785518003586583300,43395,3289,-1,0,-1
1785518003838572100,43647,3289,-1,0,-1
1785518004088026100,43897,3289,-1,0,-1
1785518004339273800,44149,3289,-1,0,-1
1785518004591016500,44400,3289,-1,0,-1
1785518004841776100,44651,3289,-1,0,-1
1785518005092594000,44902,3289,-1,0,-1
1785518005342721400,45153,3289,-1,0,-1
1785518005592505300,45403,3289,-1,0,-1
1785518005843180400,45653,3289,-1,0,-1
1785518006094451000,45904,3289,-1,0,-1
1785518006345387200,46154,3289,-1,0,-1
1785518006598015700,46406,3289,-1,0,-1
1785518006847862800,46657,3289,-1,0,-1
1785518007097972400,46908,3289,-1,0,-1
1785518007348944600,47159,3289,-1,0,-1
1785518007600710100,47410,3289,-1,0,-1
1785518007850022700,47660,3289,-1,0,-1
1785518008103383100,47912,3289,-1,0,-1
1785518008352554100,48162,3289,-1,0,-1
1785518008603379100,48413,3289,-1,0,-1
1785518008853615600,48664,3289,-1,0,-1
1785518009106519500,48915,3289,-1,0,-1
1785518009357163000,49166,3289,-1,0,-1
1785518009608342900,49417,3289,-1,0,-1
1785518009861051700,49670,3289,-1,0,-1
1785518010112053800,49921,3289,-1,0,-1
1785518010365114500,50172,3289,-1,0,-1
1785518010613469000,50423,3289,-1,0,-1
1785518010868890500,50674,3289,-1,0,-1
1785518011115350200,50925,3289,-1,0,-1
1785518011364781000,51175,3289,-1,0,-1
1785518011615460600,51426,3289,-1,0,-1
1785518011867459500,51676,3289,-1,0,-1
1785518012117743000,51928,3289,-1,0,-1
1785518012369664700,52178,3289,-1,0,-1
1785518012621493700,52429,3289,-1,0,-1
1785518012871516500,52680,3289,-1,0,-1
1785518013123329100,52931,3289,-1,0,-1
1785518013376803800,53182,3289,-1,0,-1
1785518013624094600,53432,3289,-1,0,-1
1785518013873966200,53683,3289,-1,0,-1
1785518014135697600,53934,3289,-1,0,-1
1785518014379134200,54185,3289,-1,0,-1
1785518014626200900,54436,3289,-1,0,-1
1785518014876957100,54687,3289,-1,0,-1
1785518015128858300,54938,3289,-1,0,-1
1785518015381604700,55189,3289,-1,0,-1
1785518015630973800,55440,3289,-1,0,-1
1785518015884611000,55691,3289,-1,0,-1
1785518016132955500,55942,3289,-1,0,-1
1785518016384285000,56193,3289,-1,0,-1
1785518016634894600,56443,3289,-1,0,-1
1785518016896235200,56694,3289,-1,0,-1
1785518017135228200,56945,3289,-1,0,-1
1785518017391937500,57196,3289,-1,0,-1
1785518017636906600,57447,3289,-1,0,-1
1785518017890199300,57698,3289,-1,0,-1
1785518018140264400,57949,3289,-1,0,-1
1785518018409347200,58200,3289,-1,0,-1
1785518018646413200,58451,3289,-1,0,-1
1785518018903455300,58702,3289,-1,0,-1
1785518019154203900,58952,3289,-1,0,-1
1785518019395534100,59203,3289,-1,0,-1
1785518019654335000,59454,3289,-1,0,-1
1785518019912579500,59704,3289,-1,0,-1
1785518020155921600,59955,3289,-1,0,-1
1785518020397715700,60206,3289,-1,0,-1
1785518020653138500,60457,3289,-1,0,-1
1785518020903198400,60707,3289,-1,0,-1
1785518021156416200,60958,3289,-1,0,-1
1785518021402900700,61209,3289,-1,0,-1
