t_wall_ns,time_usec,x,y,z,qw,qx,qy,qz,vx,vy,vz,rollspeed,pitchspeed,yawspeed
1785517985703176400,25484377,-0.00046874998952262104,-1.9531249563442543e-05,0.02055663987994194,0.00045346346450969577,-0.1547374129295349,3.560148616088554e-05,-0.9879555106163025,0.0,0.0,0.0,0.0,0.0,-0.0
1785517985719168900,25518752,-0.00046874998952262104,-1.9531249563442543e-05,0.02055663987994194,0.00045346346450969577,-0.1547374129295349,3.560148616088554e-05,-0.9879555106163025,0.0,0.0,0.0,0.0,0.0,-0.0
1785517985729552200,25518752,-0.00046874998952262104,-1.9531249563442543e-05,0.02055663987994194,0.00045346346450969577,-0.1547374129295349,3.560148616088554e-05,-0.9879555106163025,0.0,0.0,0.0,0.0,0.0,-0.0
1785517985746280700,25555399,-0.00046874998952262104,-1.9531249563442543e-05,0.02055663987994194,0.00045346346450969577,-0.1547374129295349,3.560148616088554e-05,-0.9879555106163025,0.0,0.0,0.0,0.0,0.0,-0.0
1785517985762945100,25555399,-0.00046874998952262104,-1.9531249563442543e-05,0.02055663987994194,0.00045346346450969577,-0.1547374129295349,3.560148616088554e-05,-0.9879555106163025,0.0,0.0,0.0,0.0,0.0,-0.0
1785517985773635800,25555399,-0.00046874998952262104,-1.9531249563442543e-05,0.02055663987994194,0.00045346346450969577,-0.1547374129295349,3.560148616088554e-05,-0.9879555106163025,0.0,0.0,0.0,0.0,0.0,-0.0
1785517985787092900,25589089,-0.00046874998952262104,-1.9531249563442543e-05,0.02055663987994194,0.00045346346450969577,-0.1547374129295349,3.560148616088554e-05,-0.9879555106163025,0.0,0.0,0.0,0.0,0.0,-0.0
1785517985807490800,25589089,-0.00046874998952262104,-1.9531249563442543e-05,0.02055663987994194,0.00045346346450969577,-0.1547374129295349,3.560148616088554e-05,-0.9879555106163025,0.0,0.0,0.0,0.0,0.0,-0.0
1785517985818095900,25624946,-0.00046874998952262104,-1.9531249563442543e-05,0.02055663987994194,0.00045346346450969577,-0.1547374129295349,3.560148616088554e-05,-0.9879555106163025,0.0,0.0,0.0,0.0,0.0,-0.0
1785517985832200600,25624946,-0.00046874998952262104,-1.9531249563442543e-05,0.02055663987994194,0.00045346346450969577,-0.1547374129295349,3.560148616088554e-05,-0.9879555106163025,0.0,0.0,0.0,0.0,0.0,-0.0
