t_wall_ns,time_boot_ms,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1785517985694900700,25484,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985703269700,25484,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985714137900,25518,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985721452800,25518,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985729998700,25518,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985740995700,25518,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985749731200,25555,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985758621600,25555,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985768328300,25555,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985776676600,25555,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985785437800,25589,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985793977200,25589,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985806857800,25589,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985810823300,25589,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985820357500,25624,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985828607700,25624,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985839526100,25624,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985851757700,25655,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985856696700,25655,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985865597800,25655,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985875489700,25655,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985884156300,25687,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985894294200,25687,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985901091500,25687,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985910483600,25719,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985918573500,25719,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985927408400,25719,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985935967700,25719,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985945795700,25750,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985953725100,25750,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985960780200,25750,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985972766400,25750,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985980215300,25784,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517985989782100,25784,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986000236400,25784,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986007326400,25812,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986015438800,25818,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986025008800,25818,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986033868500,25818,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986043493400,25818,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986051772900,25818,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986061116800,25863,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986069723300,25863,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986077095600,25863,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986086143900,25890,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986093388300,25890,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986102251900,25890,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986111400100,25919,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986119937300,25919,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986131193000,25919,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986139717100,25947,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986149813500,25953,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986158307200,25953,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986165910100,25953,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986175587100,25953,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986183878700,25953,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986192062900,25998,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986199749300,25998,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986208284600,25998,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986217658500,26025,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986225189000,26025,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986249315500,26025,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986249795800,26025,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986252554800,26055,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986261683900,26055,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986270167900,26055,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986282499700,26084,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986287894200,26084,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986297760500,26084,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986305910600,26113,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986315289800,26124,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986323512800,26124,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
1785517986332059400,26124,0.00022102623188402504,0.3107231557369232,-3.1406397819519043,0.0,0.0,-0.0
