t_wall_ns,time_usec,m0,m1,m2,m3
1785520655702397500,198812610,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655703396200,198812610,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655703396200,198825552,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655703396200,198825552,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655703396200,198845803,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655703396200,198858833,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655703396200,198858833,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655704396200,198880105,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655704396200,198892322,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655704396200,198892322,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655705396200,198912372,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655705907100,198925546,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655705907100,198925546,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655705907100,198945992,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655705907100,198958900,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655705907100,198958900,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655705907100,198979211,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655733376000,198992208,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655733376000,198992208,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655734375800,199013234,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655745055200,199025514,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655754540900,199025514,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655765730400,199046706,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655775037000,199046953,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655786259000,199058855,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655797349900,199058855,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655806867500,199080008,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655817961700,199092459,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655828044100,199092459,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655838933700,199112842,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655849873000,199125799,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655862977400,199125799,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655872759400,199147609,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655883785500,199158964,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655894203600,199158964,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655905822500,199181000,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655916857100,199192302,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655928237500,199192302,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655939511500,199214401,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655950757400,199225737,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655961101700,199225737,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655972499600,199247406,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655984752200,199258784,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520655994051300,199258784,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656004446000,199279654,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656015254100,199292259,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656025529400,199292259,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656036727600,199313181,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656046983400,199325637,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656058009100,199325637,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656069132200,199346118,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656080044900,199358892,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656091571200,199358892,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656101656000,199379583,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656112712300,199392357,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656123312700,199392357,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656135541100,199413064,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656145569400,199425615,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656157073100,199425615,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656168396900,199450510,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785520656179264700,199458861,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
