t_wall_ns,time_usec,x,y,z,qw,qx,qy,qz,vx,vy,vz,rollspeed,pitchspeed,yawspeed
1785517942369612300,199365193,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
1785517942370782900,199415970,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
1785517942372151300,199416457,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
1785517942372859400,199416457,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
1785517942386361000,199416457,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
1785517942397939300,199461677,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
1785517942413021000,199461677,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
1785517942425953200,199461677,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
1785517942441117400,199501902,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
1785517942453932700,199501902,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
1785517942466262700,199501902,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
1785517942481479700,199544388,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
1785517942496053600,199544388,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
1785517942508005500,199581095,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
1785517942523503000,199582035,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
1785517942536889800,199582035,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0.0005126971518620849,-0.15473110973834991,4.3246625864412636e-05,-0.9879564642906189,0.0,0.0,0.0,0.0,0.0,-0.0
