t_wall_ns,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,abs_pressure,pressure_alt,temperature
1785517942370558500,199415123,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942371545500,199416457,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942395740900,199461677,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942430163200,199501902,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942473226000,199544388,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942508204900,199581521,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942518804600,199582035,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942545461300,199616233,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942553357000,199618343,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942578381400,199650621,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942585933600,199650758,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942612741100,199684365,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942647684700,199718030,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942682444200,199751727,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942717787100,199783102,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942744393300,199813750,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942783531400,199844972,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942804987200,199875918,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942839290300,199906949,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942864889400,199935759,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942892346600,199964020,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942900689000,199970745,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942944871800,200013733,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517942971313400,200041551,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943004281800,200070599,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943030464600,200100723,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943065660700,200135976,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943110299900,200181542,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943118662000,200182247,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943144187300,200210262,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943171585800,200238835,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943198659300,200266648,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943224579600,200294921,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943231519100,200301341,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943275881200,200347150,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943309631500,200374241,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943335761100,200402402,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943361924700,200431326,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943371267200,200437719,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943415217600,200481423,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943438693600,200508489,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943466369900,200535995,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943490639700,200563883,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943499411100,200570868,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943543813500,200615545,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
1785517943550481500,200615858,-2.9992620944976807,-0.0023923940025269985,-9.340264320373535,0.0,0.0,-0.0,nan,nan,nan
