t_wall_ns,time_boot_ms,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1785517942370232900,199365,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942370970700,199416,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942371765300,199416,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942372212700,199416,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942372638600,199416,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942380620100,199416,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942388687900,199416,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942396157800,199461,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942406528000,199461,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942413215000,199461,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942422622600,199461,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942432211000,199501,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942441382900,199501,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942450510500,199501,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942460241300,199501,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942467781300,199501,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942476634200,199544,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942486870800,199544,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942495848500,199544,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942502974900,199544,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942511893300,199582,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942520438400,199582,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942529874400,199582,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942538150400,199582,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
1785517942546929300,199618,0.0002561377186793834,0.3107104003429413,-3.140514373779297,0.0,0.0,-0.0
