frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
70093,00070093.jpg,1785599857887100928,9.902,0.009,89.991,16,86,1242.7,6.77,1,89.991
70094,00070094.jpg,1785599857923474688,9.904,0.011,89.989,24,110,1454.7,5.52,1,89.989
70095,00070095.jpg,1785599857956631552,9.907,0.009,89.991,18,94,1366.7,4.84,1,89.991
70096,00070096.jpg,1785599857991739136,9.909,0.008,89.992,19,76,1170.1,6.08,1,89.992
70097,00070097.jpg,1785599858023698944,9.912,0.007,89.993,17,72,1097.2,7.31,1,89.993
70098,00070098.jpg,1785599858054910208,30.316,89.986,0.014,17,90,1359.4,2.91,1,90.014
70099,00070099.jpg,1785599858092024320,14.715,89.984,0.016,15,82,1444.4,6.31,1,90.016
70100,00070100.jpg,1785599858121201408,9.077,89.985,0.015,21,105,1583.5,3.99,1,90.015
70101,00070101.jpg,1785599858156754176,8.913,89.99,0.01,18,94,1382.2,4.24,1,90.01
70102,00070102.jpg,1785599858187276544,9.176,89.99,0.01,17,87,1273.7,5.16,1,90.01
70103,00070103.jpg,1785599858223883776,9.446,89.992,0.008,16,72,1125.7,3.59,1,90.008
70104,00070104.jpg,1785599858256082944,11.276,89.986,0.014,20,99,1342.9,2.8,1,90.014
70105,00070105.jpg,1785599858293268736,10.35,89.987,0.013,17,100,1411.2,2.83,1,90.013
70106,00070106.jpg,1785599858324270592,9.936,89.988,0.012,20,94,1309.0,2.74,1,90.012
70107,00070107.jpg,1785599858358004736,9.837,89.989,0.011,15,74,1144.6,2.62,1,90.011
70108,00070108.jpg,1785599858391153920,9.903,89.975,0.025,15,67,1145.4,2.67,1,90.025
70109,00070109.jpg,1785599858421033728,9.962,89.987,0.013,11,66,1045.9,3.33,1,90.013
70110,00070110.jpg,1785599858455666688,9.896,89.987,0.013,10,63,1064.9,3.32,1,90.013
70111,00070111.jpg,1785599858492521216,9.901,89.985,0.015,12,62,945.0,3.3,1,90.015
70112,00070112.jpg,1785599858525493248,9.888,89.987,0.013,11,56,885.4,3.7,1,90.013
70113,00070113.jpg,1785599858555765760,9.907,89.987,0.013,8,44,781.2,2.46,1,90.013
70114,00070114.jpg,1785599858592402432,9.869,89.981,0.019,9,46,749.6,2.44,1,90.019
70115,00070115.jpg,1785599858623507712,9.901,89.983,0.017,8,40,710.8,2.34,1,90.017
70116,00070116.jpg,1785599858656724736,9.916,89.988,0.012,5,34,680.2,2.34,1,90.012
70117,00070117.jpg,1785599858691905792,9.905,89.991,0.009,4,28,580.7,2.59,1,90.009
70118,00070118.jpg,1785599858720488448,9.865,89.99,0.01,7,34,527.1,1.8,1,90.01
70119,00070119.jpg,1785599858755559680,9.915,89.983,0.017,4,14,191.0,2.2,1,90.017
70120,00070120.jpg,1785599858787173376,9.925,89.992,0.008,4,12,154.2,7.78,1,90.008
70121,00070121.jpg,1785599858824304384,9.865,84.109,5.891,2,4,30.2,0.0,1,95.891
70122,00070122.jpg,1785599858856647680,9.856,,,0,0,0.0,,0,95.891
70123,00070123.jpg,1785599858889437696,9.898,,,0,0,0.0,,0,95.891
70124,00070124.jpg,1785599858922976512,9.888,,,0,0,0.0,,0,95.891
70125,00070125.jpg,1785599858956049408,9.885,,,0,0,0.0,,0,95.891
70126,00070126.jpg,1785599858991214336,9.903,,,0,0,0.0,,0,95.891
70127,00070127.jpg,1785599859020446208,985.596,,,0,0,0.0,,0,95.891
70128,00070128.jpg,1785599859056180480,13.378,,,0,0,0.0,,0,95.694
70129,00070129.jpg,1785599859087366656,9.131,,,0,0,0.0,,0,95.694
70130,00070130.jpg,1785599859123858688,8.061,,,0,0,0.0,,0,95.64
70131,00070131.jpg,1785599859155676416,8.496,,,0,0,0.0,,0,95.677
70132,00070132.jpg,1785599859189919232,7.558,,,0,0,0.0,,0,95.936
70133,00070133.jpg,1785599859223305472,6.536,,,0,0,0.0,,0,96.017
70134,00070134.jpg,1785599859255951104,7.378,,,0,0,0.0,,0,96.016
70135,00070135.jpg,1785599859290020352,9.322,,,0,0,0.0,,0,96.017
70136,00070136.jpg,1785599859321234176,10.407,,,0,0,0.0,,0,96.022
70137,00070137.jpg,1785599859356692480,10.562,,,0,0,0.0,,0,96.029
70138,00070138.jpg,1785599859389522688,10.108,,,0,0,0.0,,0,96.033
70139,00070139.jpg,1785599859422291200,9.824,,,0,0,0.0,,0,96.035
70140,00070140.jpg,1785599859456729600,9.766,,,0,0,0.0,,0,96.036
70141,00070141.jpg,1785599859490139904,9.805,,,0,0,0.0,,0,96.038
70142,00070142.jpg,1785599859522709760,9.851,,,0,0,0.0,,0,96.039
70143,00070143.jpg,1785599859556153088,9.857,,,0,0,0.0,,0,96.041
70144,00070144.jpg,1785599859589701376,9.848,,,0,0,0.0,,0,96.043
70145,00070145.jpg,1785599859620617728,9.836,,,0,0,0.0,,0,96.044
70146,00070146.jpg,1785599859656286464,9.827,,,0,0,0.0,,0,96.045
70147,00070147.jpg,1785599859686964224,9.825,,,0,0,0.0,,0,96.046
70148,00070148.jpg,1785599859724078592,9.824,,,0,0,0.0,,0,96.047
70149,00070149.jpg,1785599859757242624,9.822,,,0,0,0.0,,0,96.048
70150,00070150.jpg,1785599859790951168,9.821,,,0,0,0.0,,0,96.049
70151,00070151.jpg,1785599859824088320,9.818,,,0,0,0.0,,0,96.05
70152,00070152.jpg,1785599859856639232,9.817,,,0,0,0.0,,0,96.051
70153,00070153.jpg,1785599859890620160,9.816,,,0,0,0.0,,0,96.052
70154,00070154.jpg,1785599859923439104,9.815,,,0,0,0.0,,0,96.053
70155,00070155.jpg,1785599859953642752,9.816,,,0,0,0.0,,0,96.054
70156,00070156.jpg,1785599859986498816,9.814,,,0,0,0.0,,0,96.055
70157,00070157.jpg,1785599860020385280,9.814,,,0,0,0.0,,0,96.055
70158,00070158.jpg,1785599860053429504,9.813,,,0,0,0.0,,0,96.056
70159,00070159.jpg,1785599860087362048,9.813,,,0,0,0.0,,0,96.056
70160,00070160.jpg,1785599860120857856,9.813,,,0,0,0.0,,0,96.056
70161,00070161.jpg,1785599860153628928,9.812,,,0,0,0.0,,0,96.056
70162,00070162.jpg,1785599860186526976,9.811,,,0,0,0.0,,0,96.056
70163,00070163.jpg,1785599860220259584,9.812,,,0,0,0.0,,0,96.056
70164,00070164.jpg,1785599860253095168,9.812,,,0,0,0.0,,0,96.056
70165,00070165.jpg,1785599860286877696,9.812,,,0,0,0.0,,0,96.056
70166,00070166.jpg,1785599860320263680,9.811,,,0,0,0.0,,0,96.056
70167,00070167.jpg,1785599860353470720,9.811,,,0,0,0.0,,0,96.057
70168,00070168.jpg,1785599860387332352,9.811,,,0,0,0.0,,0,96.057
70169,00070169.jpg,1785599860421381888,9.811,,,0,0,0.0,,0,96.057
70170,00070170.jpg,1785599860453490176,9.811,,,0,0,0.0,,0,96.057
70171,00070171.jpg,1785599860487134464,9.811,,,0,0,0.0,,0,96.058
70172,00070172.jpg,1785599860519179008,9.81,,,0,0,0.0,,0,96.058
70173,00070173.jpg,1785599860553736704,9.811,,,0,0,0.0,,0,96.058
70174,00070174.jpg,1785599860587419392,9.81,,,0,0,0.0,,0,96.059
70175,00070175.jpg,1785599860620792832,9.811,,,0,0,0.0,,0,96.059
