frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
1141438,01141438.jpg,1785647356687665920,10.022,89.998,0.002,17,110,1761.4,3.52,1,0.002
1141439,01141439.jpg,1785647356705272576,10.023,89.997,0.003,22,116,1796.7,3.01,1,0.003
1141440,01141440.jpg,1785647356754998272,10.026,89.998,0.002,17,92,1529.0,2.96,1,0.002
1141441,01141441.jpg,1785647356772150016,10.027,89.997,0.003,21,107,1668.4,2.85,1,0.003
1141442,01141442.jpg,1785647356821657856,10.029,89.998,0.002,17,93,1617.6,2.95,1,0.002
1141443,01141443.jpg,1785647356839928320,10.03,89.998,0.002,18,102,1755.0,2.96,1,0.002
1141444,01141444.jpg,1785647356888264192,10.032,89.998,0.002,19,90,1448.4,5.05,1,0.002
1141445,01141445.jpg,1785647356905462784,10.032,89.998,0.002,19,90,1526.8,3.31,1,0.002
1141446,01141446.jpg,1785647356955104000,10.033,89.998,0.002,19,91,1582.1,4.17,1,0.002
1141447,01141447.jpg,1785647356971869696,18.032,89.982,0.018,16,98,1648.9,4.07,1,0.018
1141448,01141448.jpg,1785647357021039616,12.103,89.982,0.018,19,113,1910.8,2.81,1,0.018
1141449,01141449.jpg,1785647357039040256,9.837,89.986,0.014,15,82,1655.8,2.94,1,0.014
1141450,01141450.jpg,1785647357087049216,9.803,89.997,0.003,13,80,1553.4,4.55,1,0.003
1141451,01141451.jpg,1785647357105253120,9.803,89.997,0.003,13,80,1569.8,3.23,1,0.003
1141452,01141452.jpg,1785647357155193088,9.886,0.0,90.0,18,98,1673.6,4.12,1,-0.0
1141453,01141453.jpg,1785647357171028224,9.899,0.002,89.998,17,97,1733.3,4.07,1,-0.002
1141454,01141454.jpg,1785647357220505856,9.92,0.005,89.995,18,97,1771.0,3.13,1,-0.005
1141455,01141455.jpg,1785647357239787776,9.923,0.005,89.995,16,93,1762.3,3.53,1,-0.005
1141456,01141456.jpg,1785647357288546816,9.929,0.007,89.993,12,84,1649.9,3.98,1,-0.007
1141457,01141457.jpg,1785647357305179392,9.929,0.007,89.993,11,86,1719.0,3.62,1,-0.007
1141458,01141458.jpg,1785647357353660160,9.929,0.008,89.992,18,93,1415.9,4.05,1,-0.008
1141459,01141459.jpg,1785647357372106752,9.929,0.01,89.99,26,88,1275.4,6.82,1,-0.01
1141460,01141460.jpg,1785647357420903168,9.929,,,0,0,0.0,,0,-0.01
1141461,01141461.jpg,1785647357438109696,9.929,,,0,0,0.0,,0,-0.01
1141462,01141462.jpg,1785647357488598272,9.778,,,0,0,0.0,,0,-0.01
1141463,01141463.jpg,1785647357504981760,9.778,,,0,0,0.0,,0,-0.01
1141464,01141464.jpg,1785647357555019008,9.778,0.008,89.992,22,109,1596.2,3.74,1,-0.008
1141465,01141465.jpg,1785647357572052480,9.778,0.009,89.991,24,115,1634.1,4.29,1,-0.009
1141466,01141466.jpg,1785647357621627392,9.831,0.005,89.995,22,108,1590.1,3.76,1,-0.005
1141467,01141467.jpg,1785647357638802176,9.83,0.006,89.994,24,114,1624.7,4.32,1,-0.006
1141468,01141468.jpg,1785647357687467520,9.819,89.999,0.001,24,114,1618.0,4.37,1,0.001
1141469,01141469.jpg,1785647357707411968,9.81,89.999,0.001,22,108,1575.3,3.8,1,0.001
1141470,01141470.jpg,1785647357754956032,9.81,89.998,0.002,22,107,1565.8,3.85,1,0.002
1141471,01141471.jpg,1785647357771683328,9.81,89.998,0.002,22,106,1559.7,3.86,1,0.002
1141472,01141472.jpg,1785647357821628928,9.81,89.997,0.003,22,107,1554.3,3.9,1,0.003
1141473,01141473.jpg,1785647357838942720,9.81,89.997,0.003,22,107,1551.5,3.91,1,0.003
1141474,01141474.jpg,1785647357889368832,9.81,89.996,0.004,22,107,1543.2,3.95,1,0.004
1141475,01141475.jpg,1785647357905453824,9.81,89.996,0.004,22,106,1537.5,3.96,1,0.004
1141476,01141476.jpg,1785647357955380224,9.81,89.995,0.005,23,107,1532.4,4.0,1,0.005
1141477,01141477.jpg,1785647357972070400,9.81,89.995,0.005,23,109,1535.6,4.0,1,0.005
1141478,01141478.jpg,1785647358020637184,9.81,89.994,0.006,22,107,1522.0,4.05,1,0.006
1141479,01141479.jpg,1785647358037883904,9.81,89.994,0.006,22,106,1516.5,4.06,1,0.006
1141480,01141480.jpg,1785647358089124352,9.81,89.993,0.007,21,105,1499.9,4.09,1,0.007
1141481,01141481.jpg,1785647358104930560,9.81,89.993,0.007,22,107,1509.4,4.11,1,0.007
1141482,01141482.jpg,1785647358155018496,9.81,89.992,0.008,22,107,1502.0,4.79,1,0.008
1141483,01141483.jpg,1785647358171671552,9.81,89.992,0.008,21,104,1485.2,4.15,1,0.008
1141484,01141484.jpg,1785647358223780096,9.81,89.991,0.009,22,107,1492.5,4.85,1,0.009
1141485,01141485.jpg,1785647358239379200,9.81,89.991,0.009,22,107,1490.2,4.86,1,0.009
1141486,01141486.jpg,1785647358286963712,9.81,89.99,0.01,22,107,1483.4,4.91,1,0.01
1141487,01141487.jpg,1785647358304994816,9.81,89.99,0.01,22,106,1478.4,4.92,1,0.01
1141488,01141488.jpg,1785647358353643520,9.81,89.989,0.011,22,107,1474.4,4.96,1,0.011
1141489,01141489.jpg,1785647358371301376,9.81,89.989,0.011,22,107,1470.1,4.99,1,0.011
1141490,01141490.jpg,1785647358420470016,9.81,89.988,0.012,22,107,1463.7,5.04,1,0.012
1141491,01141491.jpg,1785647358439424768,9.81,89.988,0.012,22,106,1459.1,5.05,1,0.012
1141492,01141492.jpg,1785647358488625664,9.81,89.987,0.013,22,107,1455.4,5.1,1,0.013
1141493,01141493.jpg,1785647358505345792,9.81,89.987,0.013,22,107,1453.4,5.11,1,0.013
1141494,01141494.jpg,1785647358553844480,9.81,89.987,0.013,22,107,1447.4,5.2,1,0.013
1141495,01141495.jpg,1785647358571045120,9.81,89.986,0.014,22,106,1441.1,5.22,1,0.014
1141496,01141496.jpg,1785647358621695232,9.81,89.986,0.014,22,107,1437.7,5.25,1,0.014
1141497,01141497.jpg,1785647358637495296,9.81,89.985,0.015,22,107,1435.9,5.26,1,0.015
