frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
56098,00056098.jpg,1785599391388364288,9.896,89.994,0.006,16,102,1496.8,4.62,1,0.006
56099,00056099.jpg,1785599391421211392,9.898,89.995,0.005,22,115,1585.2,4.19,1,0.005
56100,00056100.jpg,1785599391455323392,9.901,89.994,0.006,16,92,1356.3,6.31,1,0.006
56101,00056101.jpg,1785599391487780608,9.903,89.994,0.006,16,92,1357.7,5.99,1,0.006
56102,00056102.jpg,1785599391522950400,9.906,89.994,0.006,20,90,1306.2,5.45,1,0.006
56103,00056103.jpg,1785599391554415104,9.908,89.994,0.006,15,89,1329.0,5.98,1,0.006
56104,00056104.jpg,1785599391588447744,9.911,89.994,0.006,20,114,1569.2,3.83,1,0.006
56105,00056105.jpg,1785599391621191936,9.914,89.995,0.005,18,97,1393.3,3.72,1,0.005
56106,00056106.jpg,1785599391654398720,19.23,89.994,0.006,13,80,1334.7,3.59,1,0.006
56107,00056107.jpg,1785599391687623168,13.457,89.993,0.007,15,83,1454.3,7.37,1,0.007
56108,00056108.jpg,1785599391721146880,8.966,89.99,0.01,15,83,1375.1,4.37,1,0.01
56109,00056109.jpg,1785599391754212864,9.124,89.988,0.012,23,104,1422.3,4.13,1,0.012
56110,00056110.jpg,1785599391787688192,9.379,89.987,0.013,16,87,1359.1,2.82,1,0.013
56111,00056111.jpg,1785599391822323200,9.56,89.986,0.014,20,78,1186.0,2.82,1,0.014
56112,00056112.jpg,1785599391854462720,11.606,89.996,0.004,15,80,1191.5,2.76,1,0.004
56113,00056113.jpg,1785599391887571200,10.316,89.996,0.004,19,84,1175.8,3.91,1,0.004
56114,00056114.jpg,1785599391921206016,9.95,89.995,0.005,17,86,1289.8,2.65,1,0.005
56115,00056115.jpg,1785599391954968320,9.837,89.995,0.005,13,60,1101.4,2.18,1,0.005
56116,00056116.jpg,1785599391988147200,9.898,89.994,0.006,10,57,960.8,3.28,1,0.006
56117,00056117.jpg,1785599392020655616,9.936,89.994,0.006,10,58,989.4,3.27,1,0.006
56118,00056118.jpg,1785599392054451712,9.888,89.993,0.007,14,72,1137.6,3.23,1,0.007
56119,00056119.jpg,1785599392088093952,9.858,89.991,0.009,10,53,851.9,4.59,1,0.009
