frame_id,file,t_recv_wall_ns,gmag,theta_mod90,psi_mod90,n_comp,n_seg,weight,spread_deg,confident,psi_unwrapped
1115001,01115001.jpg,1785646475460990464,9.775,89.998,0.002,18,82,1187.9,5.33,1,90.002
1115002,01115002.jpg,1785646475495733248,9.824,89.998,0.002,18,82,1287.0,3.07,1,90.002
1115003,01115003.jpg,1785646475528957696,9.885,89.998,0.002,15,83,1329.9,3.04,1,90.002
1115004,01115004.jpg,1785646475561104384,9.901,89.998,0.002,20,86,1265.4,4.59,1,90.002
1115005,01115005.jpg,1785646475597640448,9.862,89.998,0.002,14,75,1186.9,3.56,1,90.002
1115006,01115006.jpg,1785646475628574976,9.86,1.685,88.315,17,91,1367.4,3.57,1,88.315
1115007,01115007.jpg,1785646475661093376,9.885,89.999,0.001,21,82,1247.7,3.66,1,90.001
1115008,01115008.jpg,1785646475694740736,9.903,89.999,0.001,19,70,1245.5,3.02,1,90.001
1115009,01115009.jpg,1785646475727978496,9.933,89.999,0.001,17,71,1247.8,2.97,1,90.001
1115010,01115010.jpg,1785646475761333760,9.955,89.999,0.001,19,86,1343.6,2.94,1,90.001
1115011,01115011.jpg,1785646475794716928,9.966,89.999,0.001,23,91,1242.1,2.87,1,90.001
1115012,01115012.jpg,1785646475828063232,9.981,89.999,0.001,25,78,1091.1,5.11,1,90.001
1115013,01115013.jpg,1785646475860972544,9.994,89.999,0.001,20,76,1137.9,3.49,1,90.001
1115014,01115014.jpg,1785646475895309824,10.002,1.947,88.053,18,71,1095.8,3.19,1,88.053
1115015,01115015.jpg,1785646475927940096,10.009,1.881,88.119,14,78,1233.0,3.02,1,88.119
1115016,01115016.jpg,1785646475960807424,10.015,1.858,88.142,18,83,1276.4,2.73,1,88.142
1115017,01115017.jpg,1785646475994377728,10.018,1.817,88.183,12,62,1110.2,2.46,1,88.183
1115018,01115018.jpg,1785646476028634880,10.021,1.78,88.22,28,85,1196.8,2.85,1,88.22
1115019,01115019.jpg,1785646476062281728,10.024,1.267,88.733,20,80,1227.3,2.29,1,88.733
1115020,01115020.jpg,1785646476094270464,10.024,1.235,88.765,27,96,1341.5,3.23,1,88.765
1115021,01115021.jpg,1785646476128279808,10.025,1.209,88.791,21,74,1172.9,2.86,1,88.791
1115022,01115022.jpg,1785646476160824576,10.024,1.18,88.82,27,92,1315.0,2.4,1,88.82
