t_wall_ns,sim_boot_time_ms,race_start_boot_time_ms,race_finish_time_ns,active_gate_index,last_gate_race_time
1785542013742445600,1344,3300,-1,0,-1
1785542013993086800,1594,3300,-1,0,-1
1785542014245173800,1845,3300,-1,0,-1
1785542014494650000,2095,3300,-1,0,-1
1785542014744836200,2345,3300,-1,0,-1
1785542014993925600,2595,3300,-1,0,-1
1785542015244650500,2846,3300,-1,0,-1
1785542015497596600,3097,3300,-1,0,-1
1785542015747490100,3349,3300,-1,0,-1
1785542015997636600,3599,3300,-1,0,-1
1785542016249081400,3850,3300,-1,0,-1
1785542016500814000,4100,3300,-1,0,-1
1785542016750940400,4350,3300,-1,0,-1
1785542017002078100,4602,3300,-1,0,-1
1785542017252660500,4852,3300,-1,0,-1
1785542017501658800,5103,3300,-1,0,-1
1785542017752613700,5354,3300,-1,0,-1
1785542018003207200,5604,3300,-1,0,-1
1785542018254032800,5855,3300,-1,0,-1
1785542018505863100,6105,3300,-1,0,-1
1785542018755478700,6357,3300,-1,0,-1
1785542019007929500,6607,3300,-1,0,-1
1785542019257434700,6859,3300,-1,0,-1
1785542019510672800,7110,3300,-1,0,-1
1785542019761879700,7361,3300,-1,0,-1
1785542020013174800,7613,3300,-1,0,-1
1785542020262176100,7863,3300,-1,0,-1
1785542020512335500,8113,3300,-1,0,-1
1785542020763540700,8364,3300,-1,0,-1
1785542021013940500,8615,3300,-1,0,-1
1785542021265057300,8865,3300,-1,0,-1
1785542021514584000,9116,3300,-1,0,-1
1785542021766223600,9367,3300,-1,0,-1
1785542022017516900,9619,3300,-1,0,-1
1785542022268536800,9870,3300,-1,0,-1
1785542022521321500,10121,3300,-1,0,-1
1785542022771430400,10371,3300,-1,0,-1
1785542023021962600,10622,3300,-1,0,-1
1785542023273191800,10873,3300,-1,0,-1
1785542023522842400,11123,3300,-1,0,-1
1785542023772601200,11374,3300,-1,0,-1
1785542024022759800,11624,3300,-1,0,-1
1785542024275388400,11875,3300,-1,0,-1
1785542024524408300,12125,3300,-1,0,-1
1785542024774547900,12376,3300,-1,0,-1
1785542025024818200,12626,3300,-1,0,-1
1785542025274937100,12876,3300,-1,0,-1
1785542025526530100,13128,3300,-1,0,-1
1785542025777959200,13379,3300,-1,0,-1
1785542026029100300,13630,3300,-1,0,-1
1785542026281050900,13881,3300,-1,0,-1
1785542026530636100,14132,3300,-1,0,-1
1785542026781915200,14383,3300,-1,0,-1
1785542027033881500,14634,3300,-1,0,-1
1785542027283257300,14884,3300,-1,0,-1
1785542027534378800,15135,3300,-1,0,-1
1785542027785442700,15387,3300,-1,0,-1
1785542028036917300,15638,3300,-1,0,-1
1785542028287231600,15888,3300,-1,0,-1
1785542028540216400,16140,3300,-1,0,-1
1785542028790685000,16390,3300,-1,0,-1
1785542029040375700,16642,3300,-1,0,-1
1785542029291669300,16893,3300,-1,0,-1
1785542029542076900,17143,3300,-1,0,-1
1785542029792828500,17394,3300,-1,0,-1
1785542030044035500,17645,3300,-1,0,-1
1785542030293757200,17895,3300,-1,0,-1
1785542030544887200,18146,3300,-1,0,-1
1785542030795506100,18397,3300,-1,0,-1
1785542031045967400,18647,3300,-1,0,-1
1785542031298558500,18898,3300,-1,1,15480076789
1785542031547663400,19149,3300,-1,1,15480076789
1785542031798323800,19399,3300,-1,1,15480076789
1785542032048338500,19650,3300,-1,1,15480076789
1785542032301509500,19901,3300,-1,1,15480076789
1785542032550231400,20151,3300,-1,1,15480076789
1785542032803175100,20403,3300,-1,1,15480076789
1785542033052949600,20654,3300,-1,1,15480076789
1785542033304570700,20904,3300,-1,1,15480076789
1785542033554529100,21155,3300,-1,1,15480076789
1785542033804112800,21405,3300,-1,1,15480076789
1785542034054349300,21655,3300,-1,1,15480076789
1785542034305799000,21905,3300,-1,1,15480076789
1785542034554974500,22156,3300,-1,1,15480076789
1785542034808171600,22408,3300,-1,1,15480076789
1785542035058738600,22658,3300,-1,1,15480076789
1785542035308021500,22909,3300,-1,1,15480076789
1785542035560227600,23160,3300,-1,1,15480076789
1785542035811082500,23411,3300,-1,1,15480076789
1785542036060787700,23662,3300,-1,1,15480076789
1785542036312159500,23913,3300,-1,1,15480076789
1785542036562289800,24164,3300,-1,1,15480076789
1785542036812544100,24414,3300,-1,1,15480076789
1785542037064788200,24664,3300,-1,1,15480076789
1785542037314954500,24915,3300,-1,1,15480076789
1785542037564282500,25165,3300,-1,1,15480076789
1785542037814985800,25416,3300,-1,1,15480076789
1785542038065699700,25667,3300,-1,1,15480076789
1785542038316362400,25918,3300,-1,1,15480076789
1785542038569162200,26169,3300,-1,1,15480076789
1785542038818289500,26420,3300,-1,1,15480076789
1785542039070771100,26670,3300,-1,1,15480076789
1785542039322297400,26922,3300,-1,1,15480076789
1785542039573555000,27173,3300,-1,1,15480076789
1785542039822335800,27424,3300,-1,1,15480076789
1785542040073471400,27675,3300,-1,1,15480076789
1785542040323973400,27925,3300,-1,1,15480076789
1785542040575786600,28175,3300,-1,1,15480076789
1785542040824435400,28426,3300,-1,1,15480076789
1785542041074632800,28676,3300,-1,1,15480076789
1785542041324823600,28926,3300,-1,1,15480076789
1785542041577012100,29177,3300,-1,1,15480076789
1785542041826850100,29428,3300,-1,1,15480076789
1785542042078491400,29680,3300,-1,1,15480076789
1785542042328774000,29930,3300,-1,1,15480076789
1785542042581163300,30181,3300,-1,1,15480076789
1785542042831306400,30431,3300,-1,1,15480076789
1785542043080630800,30682,3300,-1,1,15480076789
1785542043332074100,30932,3300,-1,1,15480076789
1785542043582029100,31183,3300,-1,1,15480076789
1785542043833753400,31433,3300,-1,1,15480076789
1785542044084096700,31685,3300,-1,1,15480076789
1785542044333737000,31935,3300,-1,1,15480076789
1785542044585129100,32186,3300,-1,1,15480076789
1785542044836863900,32437,3300,-1,1,15480076789
1785542045087887400,32688,3300,-1,1,15480076789
1785542045338818600,32939,3300,-1,1,15480076789
1785542045588140800,33189,3300,-1,1,15480076789
1785542045838243600,33440,3300,-1,1,15480076789
1785542046091027100,33691,3300,-1,1,15480076789
1785542046339984300,33941,3300,-1,1,15480076789
1785542046591518300,34193,3300,-1,1,15480076789
1785542046842956600,34443,3300,-1,2,31029556274
1785542047093561900,34693,3300,-1,2,31029556274
1785542047343342700,34944,3300,-1,2,31029556274
1785542047592366400,35194,3300,-1,2,31029556274
1785542047843097000,35444,3300,-1,2,31029556274
1785542048095286000,35695,3300,-1,2,31029556274
1785542048344557800,35946,3300,-1,2,31029556274
1785542048597304000,36197,3300,-1,2,31029556274
1785542048848053900,36448,3300,-1,2,31029556274
1785542049097516400,36699,3300,-1,2,31029556274
1785542049349415100,36949,3300,-1,2,31029556274
1785542049599387300,37201,3300,-1,2,31029556274
1785542049850950800,37452,3300,-1,2,31029556274
1785542050103019400,37703,3300,-1,2,31029556274
1785542050352201100,37953,3300,-1,2,31029556274
1785542050603245800,38205,3300,-1,2,31029556274
1785542050853626800,38455,3300,-1,2,31029556274
1785542051104781700,38705,3300,-1,2,31029556274
1785542051355737900,38955,3300,-1,2,31029556274
1785542051605837000,39207,3300,-1,2,31029556274
1785542051856539700,39458,3300,-1,2,31029556274
1785542052108857000,39709,3300,-1,2,31029556274
1785542052358425100,39960,3300,-1,2,31029556274
1785542052609671800,40211,3300,-1,2,31029556274
1785542052860313000,40462,3300,-1,2,31029556274
1785542053112741600,40712,3300,-1,2,31029556274
1785542053361757200,40963,3300,-1,2,31029556274
1785542053613598900,41213,3300,-1,2,31029556274
1785542053862148300,41463,3300,-1,2,31029556274
1785542054112345300,41714,3300,-1,2,31029556274
1785542054364698600,41965,3300,-1,2,31029556274
1785542054613645500,42215,3300,-1,2,31029556274
1785542054864121500,42465,3300,-1,2,31029556274
1785542055114445600,42716,3300,-1,2,31029556274
1785542055366137600,42966,3300,-1,2,31029556274
1785542055615431400,43217,3300,-1,2,31029556274
1785542055866941000,43467,3300,-1,2,31029556274
1785542056117511200,43719,3300,-1,2,31029556274
1785542056367651700,43969,3300,-1,2,31029556274
1785542056620380800,44220,3300,-1,2,31029556274
1785542056870305700,44472,3300,-1,2,31029556274
1785542057122086200,44722,3300,-1,2,31029556274
1785542057370742700,44972,3300,-1,2,31029556274
1785542057622198200,45224,3300,-1,2,31029556274
1785542057874626700,45474,3300,-1,2,31029556274
1785542058124722500,45725,3300,-1,2,31029556274
1785542058184852700,6,-1,-1,0,-1
1785542058184852700,6,-1,-1,0,-1
1785542058184852700,6,-1,-1,0,-1
1785542058184852700,6,-1,-1,0,-1
1785542058374068500,196,-1,-1,0,-1
1785542058624243000,446,3300,-1,0,-1
1785542058873908800,696,3300,-1,0,-1
1785542059125483800,948,3300,-1,0,-1
1785542059376722800,1199,3300,-1,0,-1
1785542059629765900,1450,3300,-1,0,-1
1785542059880932100,1701,3300,-1,0,-1
1785542060131373400,1952,3300,-1,0,-1
1785542060380939500,2203,3300,-1,0,-1
1785542060633979200,2455,3300,-1,0,-1
1785542060882955100,2705,3300,-1,0,-1
1785542061134380400,2956,3300,-1,0,-1
1785542061384804300,3206,3300,-1,0,-1
1785542061635067200,3457,3300,-1,0,-1
1785542061887863200,3708,3300,-1,0,-1
1785542062137189200,3959,3300,-1,0,-1
1785542062387899400,4210,3300,-1,0,-1
1785542062638182900,4460,3300,-1,0,-1
1785542062891180300,4712,3300,-1,0,-1
1785542063142400800,4963,3300,-1,0,-1
1785542063392299300,5214,3300,-1,0,-1
1785542063643257500,5465,3300,-1,0,-1
1785542063893679200,5716,3300,-1,0,-1
1785542064144676200,5967,3300,-1,0,-1
1785542064395315400,6217,3300,-1,0,-1
1785542064647817800,6468,3300,-1,0,-1
1785542064898037600,6719,3300,-1,0,-1
1785542065147129000,6969,3300,-1,0,-1
1785542065398657300,7220,3300,-1,0,-1
1785542065648211700,7470,3300,-1,0,-1
1785542065900814300,7721,3300,-1,0,-1
1785542066150558600,7973,3300,-1,0,-1
1785542066402217900,8223,3300,-1,0,-1
1785542066652479700,8473,3300,-1,0,-1
1785542066901789500,8724,3300,-1,0,-1
1785542067153577800,8974,3300,-1,0,-1
1785542067403982000,9226,3300,-1,0,-1
1785542067653925400,9476,3300,-1,0,-1
1785542067905104900,9727,3300,-1,0,-1
1785542068155317700,9978,3300,-1,0,-1
1785542068407841600,10228,3300,-1,0,-1
1785542068656788700,10479,3300,-1,0,-1
1785542068909119700,10730,3300,-1,0,-1
1785542069158121300,10980,3300,-1,0,-1
1785542069409315100,11232,3300,-1,0,-1
1785542069660269100,11482,3300,-1,0,-1
1785542069910875600,11733,3300,-1,0,-1
1785542070161734800,11984,3300,-1,0,-1
1785542070411933900,12234,3300,-1,0,-1
1785542070663066100,12484,3300,-1,0,-1
1785542070912719300,12735,3300,-1,0,-1
1785542071163237000,12985,3300,-1,0,-1
1785542071414528700,13236,3300,-1,0,-1
1785542071664632200,13486,3300,-1,1,9979720115
1785542071915002500,13737,3300,-1,1,9979720115
1785542072165854700,13988,3300,-1,1,9979720115
1785542072416514200,14239,3300,-1,1,9979720115
1785542072669328300,14490,3300,-1,1,9979720115
1785542072919125900,14741,3300,-1,1,9979720115
1785542073169303000,14992,3300,-1,1,9979720115
1785542073420595500,15243,3300,-1,1,9979720115
1785542073672221700,15493,3300,-1,1,9979720115
1785542073921496600,15744,3300,-1,1,9979720115
1785542074171773600,15994,3300,-1,1,9979720115
1785542074423195300,16244,3300,-1,1,9979720115
1785542074673569400,16495,3300,-1,1,9979720115
1785542074924039500,16746,3300,-1,1,9979720115
1785542075174352400,16997,3300,-1,1,9979720115
1785542075425814100,17248,3300,-1,1,9979720115
1785542075677151000,17499,3300,-1,1,9979720115
1785542075929801700,17750,3300,-1,1,9979720115
1785542076180479900,18001,3300,-1,1,9979720115
1785542076430471400,18253,3300,-1,1,9979720115
1785542076681793000,18504,3300,-1,1,9979720115
1785542076932394200,18755,3300,-1,1,9979720115
1785542077182813200,19005,3300,-1,1,9979720115
1785542077434842300,19256,3300,-1,1,9979720115
1785542077684056900,19506,3300,-1,1,9979720115
1785542077933709400,19756,3300,-1,1,9979720115
1785542078184194900,20006,3300,-1,1,9979720115
1785542078435568100,20258,3300,-1,1,9979720115
1785542078686612800,20509,3300,-1,1,9979720115
1785542078937760800,20760,3300,-1,1,9979720115
1785542079188966500,21011,3300,-1,1,9979720115
1785542079441475600,21262,3300,-1,1,9979720115
1785542079692035800,21513,3300,-1,1,9979720115
1785542079941456000,21764,3300,-1,1,9979720115
1785542080191842600,22014,3300,-1,1,9979720115
1785542080442020500,22264,3300,-1,1,9979720115
1785542080692936900,22515,3300,-1,1,9979720115
1785542080943808000,22766,3300,-1,1,9979720115
1785542081194923400,23016,3300,-1,1,9979720115
1785542081443844700,23266,3300,-1,1,9979720115
1785542081694709400,23517,3300,-1,1,9979720115
1785542081945887200,23768,3300,-1,1,9979720115
1785542082197224400,24019,3300,-1,1,9979720115
1785542082448810600,24271,3300,-1,1,9979720115
1785542082699707800,24522,3300,-1,1,9979720115
1785542082952707800,24773,3300,-1,1,9979720115
1785542083202888900,25024,3300,-1,1,9979720115
1785542083452072500,25274,3300,-1,1,9979720115
1785542083703753500,25526,3300,-1,1,9979720115
1785542083953373800,25776,3300,-1,1,9979720115
1785542084203898600,26026,3300,-1,1,9979720115
1785542084454861000,26277,3300,-1,1,9979720115
1785542084705562700,26528,3300,-1,1,9979720115
1785542084957150100,26779,3300,-1,1,9979720115
1785542085208547700,27031,3300,-1,1,9979720115
1785542085458974300,27281,3300,-1,1,9979720115
1785542085710213800,27533,3300,-1,1,9979720115
1785542085962929600,27784,3300,-1,1,9979720115
1785542086212316800,28035,3300,-1,1,9979720115
1785542086463943000,28286,3300,-1,1,9979720115
1785542086713933600,28536,3300,-1,1,9979720115
1785542086964733900,28787,3300,-1,1,9979720115
1785542087214678000,29037,3300,-1,1,9979720115
1785542087465663400,29288,3300,-1,1,9979720115
1785542087716606300,29539,3300,-1,1,9979720115
1785542087966888600,29789,3300,-1,1,9979720115
1785542088218114800,30040,3300,-1,1,9979720115
1785542088469340400,30292,3300,-1,1,9979720115
1785542088719823500,30542,3300,-1,1,9979720115
1785542088972867400,30794,3300,-1,1,9979720115
1785542089222297800,31044,3300,-1,1,9979720115
1785542089472902000,31295,3300,-1,1,9979720115
1785542089723758400,31546,3300,-1,1,9979720115
1785542089973651600,31796,3300,-1,1,9979720115
1785542090224084700,32046,3300,-1,1,9979720115
1785542090474321400,32297,3300,-1,1,9979720115
1785542090725645800,32548,3300,-1,1,9979720115
1785542090978524000,32799,3300,-1,1,9979720115
1785542091227256100,33050,3300,-1,1,9979720115
1785542091478129900,33300,3300,-1,1,9979720115
1785542091728639400,33551,3300,-1,1,9979720115
1785542091978795500,33801,3300,-1,1,9979720115
1785542092229455300,34052,3300,-1,1,9979720115
1785542092480435600,34303,3300,-1,1,9979720115
1785542092730652500,34553,3300,-1,1,9979720115
1785542092982144100,34804,3300,-1,1,9979720115
1785542093233552600,35055,3300,-1,1,9979720115
1785542093483153100,35305,3300,-1,1,9979720115
1785542093734413700,35556,3300,-1,1,9979720115
1785542093983983300,35806,3300,-1,1,9979720115
1785542094236059900,36057,3300,-1,1,9979720115
1785542094484610500,36307,3300,-1,1,9979720115
1785542094736840400,36558,3300,-1,1,9979720115
1785542094985542200,36808,3300,-1,1,9979720115
1785542095237959700,37059,3300,-1,1,9979720115
1785542095489297100,37310,3300,-1,1,9979720115
1785542095738525700,37561,3300,-1,1,9979720115
1785542095988781500,37811,3300,-1,1,9979720115
1785542096241300700,38062,3300,-1,1,9979720115
1785542096491880200,38313,3300,-1,1,9979720115
1785542096741199900,38564,3300,-1,1,9979720115
1785542096992525000,38815,3300,-1,1,9979720115
1785542097242938400,39065,3300,-1,1,9979720115
1785542097493670800,39316,3300,-1,1,9979720115
1785542097743794100,39566,3300,-1,1,9979720115
1785542097993739800,39816,3300,-1,1,9979720115
1785542098244569400,40067,3300,-1,1,9979720115
1785542098496660100,40317,3300,-1,1,9979720115
1785542098746001500,40568,3300,-1,1,9979720115
1785542098998261700,40819,3300,-1,1,9979720115
1785542099248699000,41070,3300,-1,1,9979720115
1785542099498273100,41320,3300,-1,1,9979720115
1785542099748757500,41571,3300,-1,1,9979720115
1785542100001680400,41823,3300,-1,1,9979720115
1785542100250393000,42073,3300,-1,1,9979720115
1785542100502971300,42324,3300,-1,1,9979720115
1785542100752094800,42574,3300,-1,1,9979720115
1785542101002754400,42825,3300,-1,1,9979720115
1785542101253582700,43075,3300,-1,1,9979720115
1785542101503796300,43326,3300,-1,1,9979720115
1785542101754913900,43577,3300,-1,1,9979720115
1785542102007749500,43829,3300,-1,1,9979720115
1785542102258075700,44079,3300,-1,1,9979720115
1785542102507485700,44330,3300,-1,1,9979720115
1785542102759746400,44581,3300,-1,1,9979720115
1785542103010115900,44831,3300,-1,1,9979720115
1785542103260930800,45082,3300,-1,2,41548824310
1785542103512454500,45333,3300,-1,2,41548824310
1785542103761897700,45584,3300,-1,2,41548824310
1785542104013755800,45835,3300,-1,2,41548824310
1785542104263070700,46085,3300,-1,2,41548824310
1785542104513697000,46336,3300,-1,2,41548824310
1785542104764586700,46586,3300,-1,2,41548824310
1785542105016050700,46837,3300,-1,2,41548824310
1785542105264685800,47087,3300,-1,2,41548824310
1785542105515002300,47337,3300,-1,2,41548824310
1785542105767763400,47589,3300,-1,2,41548824310
1785542106018564600,47839,3300,-1,2,41548824310
1785542106269458300,48090,3300,-1,2,41548824310
1785542106518764000,48341,3300,-1,2,41548824310
1785542106770457000,48591,3300,-1,2,41548824310
1785542107021637800,48843,3300,-1,2,41548824310
1785542107272092700,49093,3300,-1,2,41548824310
1785542107521787700,49344,3300,-1,2,41548824310
1785542107772018500,49594,3300,-1,2,41548824310
1785542108023743700,49846,3300,-1,2,41548824310
1785542108274273600,50096,3300,-1,2,41548824310
1785542108524439200,50346,3300,-1,2,41548824310
1785542108775792000,50597,3300,-1,2,41548824310
1785542109024534700,50847,3300,-1,2,41548824310
1785542109275075700,51098,3300,-1,2,41548824310
1785542109528253200,51349,3300,-1,2,41548824310
1785542109777240900,51600,3300,-1,2,41548824310
1785542110027380800,51850,3300,-1,2,41548824310
1785542110278145300,52101,3300,-1,2,41548824310
1785542110528494200,52351,3300,-1,2,41548824310
1785542110779997900,52602,3300,-1,2,41548824310
1785542111032263400,52853,3300,-1,2,41548824310
1785542111281924700,53104,3300,-1,3,49715183258
1785542111533158000,53355,3300,-1,3,49715183258
1785542111784349500,53605,3300,-1,3,49715183258
1785542112034084200,53856,3300,-1,3,49715183258
1785542112283678700,54106,3300,-1,3,49715183258
1785542112535408500,54356,3300,-1,3,49715183258
1785542112785298100,54608,3300,-1,3,49715183258
1785542113036345000,54859,3300,-1,3,49715183258
1785542113288349300,55109,3300,-1,3,49715183258
1785542113538596700,55361,3300,-1,3,49715183258
1785542113791699000,55613,3300,-1,3,49715183258
1785542114041484600,55863,3300,-1,3,49715183258
1785542114292411500,56115,3300,-1,3,49715183258
1785542114542957300,56365,3300,-1,3,49715183258
1785542114795031500,56616,3300,-1,3,49715183258
1785542115044056600,56867,3300,-1,3,49715183258
1785542115295122500,57118,3300,-1,3,49715183258
1785542115545756100,57368,3300,-1,3,49715183258
1785542115795899600,57618,3300,-1,3,49715183258
1785542116045968200,57868,3300,-1,3,49715183258
1785542116298950700,58120,3300,-1,3,49715183258
1785542116548824400,58371,3300,-1,3,49715183258
1785542116801105900,58622,3300,-1,3,49715183258
1785542117050419800,58873,3300,-1,3,49715183258
1785542117301883700,59124,3300,-1,3,49715183258
1785542117553246100,59376,3300,-1,3,49715183258
1785542117803657000,59626,3300,-1,3,49715183258
1785542118055418700,59876,3300,-1,3,49715183258
1785542118304280200,60127,3300,-1,3,49715183258
1785542118557026200,60378,3300,-1,3,49715183258
1785542118806024800,60629,3300,-1,3,49715183258
1785542119057048700,60880,3300,-1,3,49715183258
1785542119309393800,61130,3300,-1,3,49715183258
1785542119560111700,61381,3300,-1,3,49715183258
1785542119808632500,61631,3300,-1,3,49715183258
1785542120060174200,61883,3300,-1,3,49715183258
1785542120310561900,62133,3300,-1,3,49715183258
1785542120561439100,62384,3300,-1,3,49715183258
1785542120812816000,62635,3300,-1,3,49715183258
1785542121064043300,62886,3300,-1,3,49715183258
1785542121313702100,63136,3300,-1,3,49715183258
1785542121564461200,63386,3300,-1,3,49715183258
1785542121814781000,63637,3300,-1,3,49715183258
1785542122065830500,63888,3300,-1,3,49715183258
1785542122317010900,64140,3300,-1,3,49715183258
1785542122567937600,64390,3300,-1,3,49715183258
1785542122819818200,64641,3300,-1,3,49715183258
1785542123069272000,64892,3300,-1,3,49715183258
1785542123321669600,65143,3300,-1,3,49715183258
1785542123573108100,65394,3300,-1,3,49715183258
1785542123823681900,65646,3300,-1,3,49715183258
1785542124075238500,65896,3300,-1,3,49715183258
1785542124325191200,66148,3300,-1,3,49715183258
1785542124575750800,66398,3300,-1,3,49715183258
1785542124827280100,66650,3300,-1,3,49715183258
1785542125078167300,66901,3300,-1,3,49715183258
1785542125328678800,67151,3300,-1,3,49715183258
1785542125579328300,67402,3300,-1,3,49715183258
1785542125830316200,67653,3300,-1,3,49715183258
1785542126081760100,67904,3300,-1,3,49715183258
1785542126333605200,68155,3300,-1,3,49715183258
1785542126582544600,68405,3300,-1,3,49715183258
1785542126833254500,68656,3300,-1,3,49715183258
1785542127083485600,68906,3300,-1,3,49715183258
1785542127333768600,69156,3300,-1,3,49715183258
1785542127583963800,69407,3300,-1,3,49715183258
1785542127834090700,69657,3300,-1,3,49715183258
1785542128086842400,69908,3300,-1,3,49715183258
1785542128337220800,70158,3300,-1,3,49715183258
1785542128588313300,70409,3300,-1,3,49715183258
1785542128836840100,70659,3300,-1,3,49715183258
1785542129087088700,70910,3300,-1,3,49715183258
1785542129339237400,71160,3300,-1,3,49715183258
1785542129590205300,71411,3300,-1,3,49715183258
1785542129841604200,71663,3300,-1,3,49715183258
1785542130090407200,71913,3300,-1,3,49715183258
1785542130341776700,72164,3300,-1,3,49715183258
1785542130592942400,72416,3300,-1,3,49715183258
1785542130844126500,72666,3300,-1,3,49715183258
1785542131093333400,72916,3300,-1,3,49715183258
1785542131344507200,73167,3300,-1,3,49715183258
1785542131594735300,73417,3300,-1,3,49715183258
1785542131847375500,73668,3300,-1,3,49715183258
1785542132097049800,73920,3300,-1,3,49715183258
1785542132347558400,74170,3300,-1,3,49715183258
1785542132599395400,74420,3300,-1,3,49715183258
1785542132850496900,74672,3300,-1,3,49715183258
1785542133101203000,74922,3300,-1,3,49715183258
1785542133350374500,75173,3300,-1,3,49715183258
1785542133601431600,75424,3300,-1,3,49715183258
1785542133853273900,75674,3300,-1,3,49715183258
