t_wall_ns,armed,heading_rad,roll_rate,pitch_rate,yaw_rate,thrust
1785541989202678200,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541989222933100,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541989242469900,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541989262695700,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541989282798100,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541989302689800,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541989322926800,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541989342403500,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541989362576700,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541989382904500,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541989402521400,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541989422608300,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541989442310700,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541989462674100,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541989482714800,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541989502884400,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541989522630200,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541989542759700,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541989562544600,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541989582323800,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541989602750400,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541989622970700,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541989642582800,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541989662504500,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541989682387700,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541989702503800,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541989722407500,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541989742469100,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541989762519800,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541989782698000,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541989802649000,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541989822423600,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541989842503300,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541989862497900,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541989882400800,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541989902691400,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541989922883500,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541989942627300,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541989962941000,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541989982388600,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990002467300,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990022693100,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990042424600,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990062315700,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990082926600,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990102534300,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990122765400,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990142912700,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990162705700,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990182883500,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990202743500,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990223205600,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990242485300,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990262767300,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541990282859600,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541990302390400,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990322480100,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990343231000,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990362560900,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990383188100,0,-0.0007,-0.0,-0.0,0.0,0.0
1785541990402335400,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990422393100,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990442693900,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990462761400,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990482709500,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990503053100,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990522405100,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990542703600,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990562755000,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990582363300,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990602718100,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990622771700,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990642473800,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990662369600,0,-0.0005,-0.0,-0.0,0.0,0.0
1785541990683138600,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990702552300,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990722246100,0,-0.0006,-0.0,-0.0,0.0,0.0
1785541990742248400,0,-0.0007,-0.0,-0.0,0.0,0.0
1785541990762714800,0,-0.0007,-0.0,-0.0,0.0,0.0
1785541990782954600,0,-0.0007,-0.0,-0.0,0.0,0.0
1785541990802703900,0,-0.0008,-0.0,-0.0,0.0,0.0
1785541990822807500,0,-0.0008,-0.0,-0.0,0.0,0.0
1785541990842691300,0,-0.0008,-0.0,-0.0,0.0,0.0
1785541990862323200,0,-0.0007,-0.0,-0.0,0.0,0.0
1785541990882721500,0,-0.0007,-0.0,-0.0,0.0,0.0
1785541990902814000,0,-0.0007,-0.0,-0.0,0.0,0.0
1785541990922477100,0,-0.0007,-0.0,-0.0,0.0,0.0
1785541990942519200,0,-0.0007,-0.0,-0.0,0.0,0.0
1785541990962740600,0,-0.0008,-0.0,-0.0,0.0,0.0
1785541990982965200,0,-0.0008,-0.0,-0.0,0.0,0.0
1785541991002786700,0,-0.0009,-0.0,-0.0,0.0,0.0
1785541991022271700,0,-0.0009,-0.0,-0.0,0.0,0.0
1785541991042501700,0,-0.0010,-0.0,-0.0,0.0,0.0
1785541991062695900,0,-0.0010,-0.0,-0.0,0.0,0.0
1785541991082683200,0,-0.0011,-0.0,-0.0,0.0,0.0
1785541991102885200,0,-0.0011,-0.0,-0.0,0.0,0.0
1785541991122673300,0,-0.0011,-0.0,-0.0,0.0,0.0
1785541991142807100,0,-0.0012,-0.0,-0.0,0.0,0.0
1785541991162579100,0,-0.0012,-0.0,-0.0,0.0,0.0
1785541991182684500,0,-0.0012,-0.0,-0.0,0.0,0.0
1785541991202759100,0,-0.0013,-0.0,-0.0,0.0,0.0
1785541991222638500,0,-0.0013,-0.0,-0.0,0.0,0.0
1785541991242953200,0,-0.0014,-0.0,-0.0,0.0,0.0
1785541991262756000,0,-0.0014,-0.0,-0.0,0.0,0.0
1785541991282640400,0,-0.0013,-0.0,-0.0,0.0,0.0
1785541991302639300,0,-0.0013,-0.0,-0.0,0.0,0.0
1785541991323176500,0,-0.0013,-0.0,-0.0,0.0,0.0
1785541991342465700,0,-0.0013,-0.0,-0.0,0.0,0.0
1785541991362300900,0,-0.0013,-0.0,-0.0,0.0,0.0
1785541991382697300,0,-0.0013,-0.0,-0.0,0.0,0.0
1785541991402903500,0,-0.0013,-0.0,-0.0,0.0,0.0
1785541991422295400,0,-0.0012,-0.0,-0.0,0.0,0.0
1785541991442445900,0,-0.0013,-0.0,-0.0,0.0,0.0
1785541991462642800,0,-0.0012,-0.0,-0.0,0.0,0.0
1785541991482775200,0,-0.0012,-0.0,-0.0,0.0,0.0
1785541991503096000,0,-0.0013,-0.0,-0.0,0.0,0.0
1785541991522691000,0,-0.0012,-0.0,-0.0,0.0,0.0
1785541991542658300,0,-0.0012,-0.0,-0.0,0.0,0.0
1785541991562784900,0,-0.0012,-0.0,-0.0,0.0,0.0
1785541991582607800,0,-0.0012,-0.0,-0.0,0.0,0.0
1785541991602687500,0,-0.0013,-0.0,-0.0,0.0,0.0
1785541991622308900,0,-0.0013,-0.0,-0.0,0.0,0.0
1785541991642548100,0,-0.0014,-0.0,-0.0,0.0,0.0
1785541991662312600,0,-0.0014,-0.0,-0.0,0.0,0.0
1785541991682665800,0,-0.0015,-0.0,-0.0,0.0,0.0
1785541991702618900,0,-0.0015,-0.0,-0.0,0.0,0.0
1785541991722935000,0,-0.0015,-0.0,-0.0,0.0,0.0
1785541991742696000,0,-0.0016,-0.0,-0.0,0.0,0.0
1785541991762783000,0,-0.0016,-0.0,-0.0,0.0,0.0
1785541991782363000,0,-0.0017,-0.0,-0.0,0.0,0.0
1785541991802528900,0,-0.0017,-0.0,-0.0,0.0,0.0
1785541991822647500,0,-0.0018,-0.0,-0.0,0.0,0.0
1785541991842299000,0,-0.0018,-0.0,-0.0,0.0,0.0
1785541991862983900,0,-0.0018,-0.0,-0.0,0.0,0.0
1785541991882410100,0,-0.0019,-0.0,-0.0,0.0,0.0
1785541991902611800,0,-0.0020,-0.0,-0.0,0.0,0.0
1785541991922416500,0,-0.0020,-0.0,-0.0,0.0,0.0
1785541991942743200,0,-0.0020,-0.0,-0.0,0.0,0.0
1785541991962653700,0,-0.0021,-0.0,-0.0,0.0,0.0
1785541991982453800,0,-0.0020,-0.0,-0.0,0.0,0.0
1785541992002393800,0,-0.0020,-0.0,-0.0,0.0,0.0
1785541992022422900,0,-0.0019,-0.0,-0.0,0.0,0.0
1785541992042263900,0,-0.0019,-0.0,-0.0,0.0,0.0
1785541992062475900,0,-0.0019,-0.0,-0.0,0.0,0.0
1785541992082832300,0,-0.0018,-0.0,-0.0,0.0,0.0
1785541992102413200,0,-0.0018,-0.0,-0.0,0.0,0.0
1785541992122428500,0,-0.0018,-0.0,-0.0,0.0,0.0
1785541992142560800,0,-0.0018,-0.0,-0.0,0.0,0.0
1785541992162767000,0,-0.0018,-0.0,-0.0,0.0,0.0
1785541992182502900,0,-0.0018,-0.0,-0.0,0.0,0.0
1785541992202311500,0,-0.0018,-0.0,-0.0,0.0,0.0
1785541992222547800,0,-0.0017,-0.0,-0.0,0.0,0.0
1785541992242525800,0,-0.0017,-0.0,-0.0,0.0,0.0
1785541992262355500,0,-0.0017,-0.0,-0.0,0.0,0.0
1785541992282463500,0,-0.0017,-0.0,-0.0,0.0,0.0
1785541992302401800,0,-0.0017,-0.0,-0.0,0.0,0.0
1785541992322307100,0,-0.0016,-0.0,-0.0,0.0,0.0
1785541992343111600,0,-0.0017,-0.0,-0.0,0.0,0.0
1785541992362536400,0,-0.0016,-0.0,-0.0,0.0,0.0
1785541992383090200,0,-0.0017,-0.0,-0.0,0.0,0.0
1785541992402402700,0,-0.0016,-0.0,-0.0,0.0,0.0
1785541992423062500,0,-0.0017,-0.0,-0.0,0.0,0.0
1785541992442569000,0,-0.0017,-0.0,-0.0,0.0,0.0
1785541992462538000,0,0.0000,-0.0,-0.0,0.0,0.0
1785541992483054800,0,-0.0000,-0.0,-0.0,0.0,0.0
1785541992502725400,0,-0.0001,-0.0,-0.0,0.0,0.0
1785541992523025000,0,-0.0001,-0.0,-0.0,0.0,0.0
1785541992542399100,0,-0.0002,-0.0,-0.0,0.0,0.0
1785541992562417200,0,-0.0002,-0.0,-0.0,0.0,0.0
1785541992582613900,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541992603064500,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541992622423200,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541992642562400,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541992662592600,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541992682313700,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541992702564600,0,-0.0002,-0.0,-0.0,0.0,0.0
1785541992722632100,0,-0.0002,-0.0,-0.0,0.0,0.0
1785541992742511000,0,-0.0002,-0.0,-0.0,0.0,0.0
1785541992762559400,0,-0.0002,-0.0,-0.0,0.0,0.0
1785541992782257200,0,-0.0002,-0.0,-0.0,0.0,0.0
1785541992802556900,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541992822429200,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541992842414200,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541992862303100,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541992882440100,0,-0.0004,-0.0,-0.0,0.0,0.0
1785541992902577300,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541992922715600,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541992942587600,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541992962232400,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541992982964200,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993002504200,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993022597800,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993042338400,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993062472600,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993082537200,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993102761200,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993122913200,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993142293600,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993162400200,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993182483500,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993202708800,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993222307900,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993242648400,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993262849100,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993283207800,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993302360200,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993322597300,0,-0.0003,-0.0,-0.0,0.0,0.0
1785541993343228500,0,-0.0002,-0.0,-0.0,0.0,0.0
1785541993362265500,0,-0.0002,-0.0,-0.0,0.0,0.0
1785541993382305000,0,-0.0002,-0.0,-0.0,0.0,0.0
1785541993402337600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993422517300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993442517900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993462515300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993482683100,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993502396800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993522654800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993542240900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993562626000,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993582651800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993602704700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993622753900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993642348800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993662491600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993682729700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993702536000,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993722620800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993742695400,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993762268500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993782409900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993802342500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993822385100,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993842293100,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993862270900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993882372600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993902594200,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993922868400,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993942479600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993962414900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541993982721600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994002931900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994022600800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994042294800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994062503800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994082743800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994102504200,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994122582700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994142676800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994162845400,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994182406900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994202295000,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994222504100,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994242578900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994262571700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994282627900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994303043100,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994322330600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994342420800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994362407100,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994382667800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994402994600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994422280300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994442716600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994462878000,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994483123500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994502517800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994523196300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994542587100,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994562660200,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994582662800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994602272600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994622740300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994642794800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994662467000,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994682287600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994702634100,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994722710300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994742540700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994762295500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994782420900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994802601100,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994822455500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994842340800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994862599800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994882736200,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994902675700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994922373200,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994942318700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994962437800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541994982417400,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995002603300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995023115700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995042734000,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995063075700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995082725800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995102733100,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995122551200,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995142323100,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995162395200,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995182299900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995203052300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995222429500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995242244100,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995262491900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995282460300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995302422300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995322529000,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995342426300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995362487400,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995382464700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995402586600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995422809300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995442634000,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995462573700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995482717500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995502771600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995522448600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995542524300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995562257200,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995582953700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995602595900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995622808700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995642691500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995662266200,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995682380700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995702373300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995722447300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995742653800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995762329400,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995782331900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995803045200,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995822429500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995842359600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995862642100,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995882502500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995902695500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995922770800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995942251900,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995962366400,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541995982445500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996002455300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996022694500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996042833500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996062578500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996082510600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996103163300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996122393000,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996142233200,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996162718600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996182735800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996202486600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996222211400,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996242434500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996262490700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996282560700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996302520800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996322558700,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996342490500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996362253300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996382434100,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996402336500,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996422359200,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996442710300,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996463063800,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996482699600,1,-0.0002,-0.0,-0.0,0.0,0.0
1785541996502631900,1,-0.0002,-0.0,-0.0,0.0,0.0
