t_wall_ns,time_boot_ms,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1785541988119234900,104993,-0.009984721429646015,0.1611335128545761,-0.01341690681874752,0.0018611795967444777,-1.357597102469299e-05,-0.002100813202559948
1785541988119234900,104993,-0.009984721429646015,0.1611335128545761,-0.01341690681874752,0.0018611795967444777,-1.357597102469299e-05,-0.002100813202559948
1785541988119234900,105012,-0.009984721429646015,0.1611335128545761,-0.01341690681874752,-0.0012762801488861442,-0.0025860981550067663,0.0013448966201394796
1785541988119234900,105026,-0.010015081614255905,0.16112755239009857,-0.013437480665743351,-0.001249323831871152,-0.0013070974964648485,0.001036064582876861
1785541988120235000,105026,-0.010015081614255905,0.16112755239009857,-0.013437480665743351,-0.001249323831871152,-0.0013070974964648485,0.001036064582876861
1785541988120235000,105045,-0.010010821744799614,0.16116438806056976,-0.013450496830046177,-0.00037478440208360553,-0.0015117781003937125,0.000409078027587384
1785541988120235000,105045,-0.010010821744799614,0.16116438806056976,-0.013450496830046177,-0.00037478440208360553,-0.0015117781003937125,0.000409078027587384
1785541988120235000,105060,-0.010009756311774254,0.1611313670873642,-0.01344340480864048,0.0014250263338908553,-0.00024285390099976212,-0.001609688624739647
1785541988126893500,105060,-0.010009756311774254,0.1611313670873642,-0.01344340480864048,0.0014250263338908553,-0.00024285390099976212,-0.001609688624739647
1785541988136069900,105079,-0.010009756311774254,0.1611313670873642,-0.01344340480864048,0.0030098434071987867,-0.00033618591260164976,-0.002870835131034255
1785541988143454400,105079,-0.010009756311774254,0.1611313670873642,-0.01344340480864048,0.0030098434071987867,-0.00033618591260164976,-0.002870835131034255
1785541988151830400,105093,-0.010013485327363014,0.16112230718135834,-0.013427969068288803,-0.002186630619689822,-0.001770316157490015,0.0020965957082808018
1785541988161479500,105093,-0.010013485327363014,0.16112230718135834,-0.013427969068288803,-0.002186630619689822,-0.001770316157490015,0.0020965957082808018
1785541988170982800,105112,-0.00998259149491787,0.16113613545894623,-0.013435928151011467,-0.001125151989981532,-0.0021407436579465866,0.0012855661334469914
1785541988180391100,105112,-0.00998259149491787,0.16113613545894623,-0.013435928151011467,-0.001125151989981532,-0.0021407436579465866,0.0012855661334469914
1785541988186666400,105126,-0.01001295167952776,0.16112923622131348,-0.013435916975140572,-0.0021030728239566088,-0.0019013815326616168,0.0019991877488791943
1785541988196008000,105126,-0.01001295167952776,0.16112923622131348,-0.013435916975140572,-0.0021030728239566088,-0.0019013815326616168,0.0019991877488791943
1785541988204007500,105146,-0.01001295167952776,0.16112923622131348,-0.013435916975140572,0.002854939317330718,-0.0003013290697708726,-0.0027621968183666468
1785541988212345000,105146,-0.01001295167952776,0.16112923622131348,-0.013435916975140572,0.002854939317330718,-0.0003013290697708726,-0.0027621968183666468
1785541988220707400,105160,-0.010003896430134773,0.16112874448299408,-0.013445388525724411,0.0015944131882861257,-0.00031032500555738807,-0.0017546677263453603
1785541988230122600,105160,-0.010003896430134773,0.16112874448299408,-0.013445388525724411,0.0015944131882861257,-0.00031032500555738807,-0.0017546677263453603
1785541988238188200,105179,-0.010003896430134773,0.16112874448299408,-0.013445388525724411,-0.0013075672322884202,-0.00256924144923687,0.0013672299683094025
1785541988247536500,105193,-0.010001764632761478,0.16112874448299408,-0.013434589840471745,-0.0019804700277745724,-0.0014931227779015899,0.0019567678682506084
1785541988257326400,105193,-0.010001764632761478,0.16112874448299408,-0.013434589840471745,-0.0019804700277745724,-0.0014931227779015899,0.0019567678682506084
1785541988265420300,105193,-0.010001764632761478,0.16112874448299408,-0.013434589840471745,-0.0019804700277745724,-0.0014931227779015899,0.0019567678682506084
1785541988279254600,105212,-0.010001764632761478,0.16112874448299408,-0.013434589840471745,0.0027584161143749952,-0.0007589099695906043,-0.002754207467660308
1785541988283702700,105226,-0.009992178529500961,0.1611255258321762,-0.013444610871374607,0.0015918974531814456,-4.9407964979764074e-05,-0.0016763072926551104
1785541988294063200,105226,-0.009992178529500961,0.1611255258321762,-0.013444610871374607,0.0015918974531814456,-4.9407964979764074e-05,-0.0016763072926551104
1785541988299636600,105226,-0.009992178529500961,0.1611255258321762,-0.013444610871374607,0.0015918974531814456,-4.9407964979764074e-05,-0.0016763072926551104
1785541988308710500,105246,-0.009992178529500961,0.1611255258321762,-0.013444610871374607,0.002923195715993643,-0.00030615946161560714,-0.0027991069946438074
1785541988317658100,105260,-0.010012418031692505,0.16113029420375824,-0.013428246602416039,-0.00210379995405674,-0.001838688156567514,0.0020327873062342405
1785541988327175700,105260,-0.010012418031692505,0.16113029420375824,-0.013428246602416039,-0.00210379995405674,-0.001838688156567514,0.0020327873062342405
1785541988334964000,105279,-0.010012418031692505,0.16113029420375824,-0.013428246602416039,0.0011522133136168122,-5.7695971918292344e-05,-0.0009205437381751835
1785541988342954900,105279,-0.010012418031692505,0.16113029420375824,-0.013428246602416039,0.0011522133136168122,-5.7695971918292344e-05,-0.0009205437381751835
1785541988352391100,105293,-0.010012418031692505,0.16113029420375824,-0.013428246602416039,-0.0021472827065736055,-0.0017961771227419376,0.002065297681838274
1785541988363656400,105293,-0.010012418031692505,0.16113029420375824,-0.013428246602416039,-0.0021472827065736055,-0.0017961771227419376,0.002065297681838274
1785541988373017800,105312,-0.010012418031692505,0.16113029420375824,-0.013428246602416039,0.0024372299667447805,-0.00024207413662225008,-0.0024643409997224808
1785541988380807700,105326,-0.009998572058975697,0.16112659871578217,-0.013441314920783043,0.0019415250280871987,1.1260391147516202e-05,-0.0019804707262665033
1785541988389171400,105326,-0.009998572058975697,0.16112659871578217,-0.013441314920783043,0.0019415250280871987,1.1260391147516202e-05,-0.0019804707262665033
1785541988398719300,105326,-0.009998572058975697,0.16112659871578217,-0.013441314920783043,0.0019415250280871987,1.1260391147516202e-05,-0.0019804707262665033
1785541988406650200,105345,-0.009998572058975697,0.16112659871578217,-0.013441314920783043,0.0026733819395303726,-0.00032611386268399656,-0.002583783585578203
1785541988414733900,105360,-0.010023604147136211,0.16113460063934326,-0.01343025453388691,-0.002486323704943061,-0.0015866919420659542,0.0023413188755512238
1785541988424505300,105360,-0.010023604147136211,0.16113460063934326,-0.01343025453388691,-0.002486323704943061,-0.0015866919420659542,0.0023413188755512238
1785541988432417100,105360,-0.010023604147136211,0.16113460063934326,-0.01343025453388691,-0.002486323704943061,-0.0015866919420659542,0.0023413188755512238
1785541988442078500,105379,-0.009975668042898178,0.16112494468688965,-0.013434593565762043,-0.0012954024132341146,-0.002589005511254072,0.0013575447956100106
1785541988449997900,105393,-0.010000168345868587,0.16112755239009857,-0.013436983339488506,-0.001128670177422464,-0.0009158982429653406,0.0009957719594240189
1785541988460802800,105393,-0.010000168345868587,0.16112755239009857,-0.013436983339488506,-0.001128670177422464,-0.0009158982429653406,0.0009957719594240189
1785541988467736700,105412,-0.009980994276702404,0.16113243997097015,-0.013421528972685337,0.003049875609576702,-0.00035203807055950165,-0.002905846806243062
1785541988478705300,105412,-0.009980994276702404,0.16113243997097015,-0.013421528972685337,0.003049875609576702,-0.00035203807055950165,-0.002905846806243062
1785541988486168600,105426,-0.009980994276702404,0.16113243997097015,-0.013421528972685337,0.0017858031205832958,9.366427548229694e-06,-0.0020373074803501368
1785541988495802900,105426,-0.009980994276702404,0.16113243997097015,-0.013421528972685337,0.0017858031205832958,9.366427548229694e-06,-0.0020373074803501368
1785541988503725600,105445,-0.009980994276702404,0.16113243997097015,-0.013421528972685337,0.002831775229424238,-8.88777503860183e-06,-0.002711284440010786
1785541988513059400,105445,-0.009980994276702404,0.16113243997097015,-0.013421528972685337,0.002831775229424238,-8.88777503860183e-06,-0.002711284440010786
1785541988521095000,105460,-0.010012950748205185,0.16112659871578217,-0.013435864821076393,-0.002175209578126669,-0.0017923826817423105,0.002088840352371335
1785541988529491700,105460,-0.010012950748205185,0.16112659871578217,-0.013435864821076393,-0.002175209578126669,-0.0017923826817423105,0.002088840352371335
1785541988539166900,105479,-0.010012950748205185,0.16112659871578217,-0.013435864821076393,0.0027105766348540783,-0.0002543545269872993,-0.002638041041791439
1785541988546094500,105479,-0.010012950748205185,0.16112659871578217,-0.013435864821076393,0.0027105766348540783,-0.0002543545269872993,-0.002638041041791439
1785541988555332200,105493,-0.009991114027798176,0.16112494468688965,-0.013438211753964424,0.0018620520131662488,-0.00014882617688272148,-0.0019078702898696065
1785541988564494400,105493,-0.009991114027798176,0.16112494468688965,-0.013438211753964424,0.0018620520131662488,-0.00014882617688272148,-0.0019078702898696065
1785541988573997200,105512,-0.009991114027798176,0.16112494468688965,-0.013438211753964424,0.0029046593699604273,-0.0005013875779695809,-0.002773014595732093
1785541988582104500,105526,-0.009991114027798176,0.16112494468688965,-0.013438211753964424,-0.0013294914970174432,-0.002547146752476692,0.0013889260590076447
