t_wall_ns,time_boot_ms,x,y,z,vx,vy,vz
1785541988119234900,104993,-138.33621215820312,11.960429191589355,28.745180130004883,2.7662812499329448e-05,-0.00035903643583878875,0.0001605987490620464
1785541988119234900,105012,-138.33621215820312,11.960429191589355,28.745180130004883,-0.00040800272836349905,0.0002589764480944723,3.93438313039951e-05
1785541988119234900,105026,-138.33621215820312,11.960419654846191,28.745180130004883,-0.00010152280447073281,0.0001731897791614756,0.00012269974104128778
1785541988120235000,105026,-138.33621215820312,11.960419654846191,28.745180130004883,-0.00010152280447073281,0.0001731897791614756,0.00012269974104128778
1785541988120235000,105045,-138.33621215820312,11.960419654846191,28.74518585205078,-0.00024048089107964188,8.696664008311927e-05,5.120754212839529e-05
1785541988120235000,105045,-138.33621215820312,11.960419654846191,28.74518585205078,-0.00024048089107964188,8.696664008311927e-05,5.120754212839529e-05
1785541988126893500,105060,-138.33621215820312,11.960429191589355,28.745180130004883,-1.0019540241046343e-05,-0.00027364588459022343,0.00014520167314913124
1785541988137070500,105079,-138.33621215820312,11.960429191589355,28.745180130004883,-0.00020300432515796274,-0.00045590734225697815,1.2583732313942164e-05
1785541988144992800,105079,-138.33621215820312,11.960429191589355,28.745180130004883,-0.00020300432515796274,-0.00045590734225697815,1.2583732313942164e-05
1785541988156578900,105093,-138.33621215820312,11.960419654846191,28.745180130004883,-0.00017877339269034564,0.00035739829763770103,8.74328616191633e-05
1785541988167863000,105112,-138.33621215820312,11.960429191589355,28.745180130004883,-0.0003853297093883157,0.00025411180104129016,-5.5475233239121735e-05
1785541988180391100,105112,-138.33621215820312,11.960429191589355,28.745180130004883,-0.0003853297093883157,0.00025411180104129016,-5.5475233239121735e-05
1785541988189886500,105126,-138.33621215820312,11.960419654846191,28.745180130004883,-0.00020121394481975585,0.0003443584428168833,8.55302787385881e-05
1785541988199081800,105126,-138.33621215820312,11.960419654846191,28.745180130004883,-0.00020121394481975585,0.0003443584428168833,8.55302787385881e-05
1785541988210600800,105146,-138.33621215820312,11.960419654846191,28.745180130004883,-0.0001785379572538659,-0.0004390818940009922,8.878707376425155e-06
1785541988220707400,105160,-138.33621215820312,11.960429191589355,28.745180130004883,-3.5412907891441137e-05,-0.0002950004709418863,0.0001406383526045829
1785541988231666100,105160,-138.33621215820312,11.960429191589355,28.745180130004883,-3.5412907891441137e-05,-0.0002950004709418863,0.0001406383526045829
1785541988242885500,105179,-138.33621215820312,11.960429191589355,28.745180130004883,-0.0004009875701740384,0.0002619125589262694,4.17613991885446e-05
1785541988255522200,105193,-138.33621215820312,11.960419654846191,28.745180130004883,-0.00017795473104342818,0.0003414113016333431,1.3208389191277092e-06
1785541988265420300,105193,-138.33621215820312,11.960419654846191,28.745180130004883,-0.00017795473104342818,0.0003414113016333431,1.3208389191277092e-06
1785541988279254600,105212,-138.33621215820312,11.960419654846191,28.745180130004883,-0.00020800440688617527,-0.00044183258432894945,0.00010422229388495907
1785541988287838500,105226,-138.33621215820312,11.960429191589355,28.745180130004883,-1.209169568028301e-05,-0.0002818339562509209,0.00010181426478084177
1785541988298043500,105226,-138.33621215820312,11.960429191589355,28.745180130004883,-1.209169568028301e-05,-0.0002818339562509209,0.00010181426478084177
1785541988309708300,105246,-138.33621215820312,11.960429191589355,28.745180130004883,-0.00018980502500198781,-0.0004454058944247663,1.54590597958304e-05
1785541988319304600,105260,-138.33621215820312,11.960419654846191,28.745180130004883,-0.0001997551298700273,0.0003490842937026173,8.294582221424207e-05
1785541988330329300,105260,-138.33621215820312,11.960419654846191,28.745180130004883,-0.0001997551298700273,0.0003490842937026173,8.294582221424207e-05
1785541988341327400,105279,-138.33621215820312,11.960419654846191,28.745180130004883,-0.00025320827262476087,-0.00010357509017921984,-0.00033402920234948397
1785541988352391100,105293,-138.33621215820312,11.960419654846191,28.745180130004883,-0.0001873347064247355,0.00035316022695042193,8.531093044439331e-05
1785541988363656400,105293,-138.33621215820312,11.960419654846191,28.745180130004883,-0.0001873347064247355,0.00035316022695042193,8.531093044439331e-05
1785541988374528700,105312,-138.33621215820312,11.960419654846191,28.745180130004883,-8.477851224597543e-05,-0.0004063057422172278,0.00011569976777536795
1785541988384403800,105326,-138.33621215820312,11.960429191589355,28.745180130004883,-4.725038888864219e-05,-0.00032464548712596297,4.629134855349548e-05
1785541988395602700,105326,-138.33621215820312,11.960429191589355,28.745180130004883,-4.725038888864219e-05,-0.00032464548712596297,4.629134855349548e-05
1785541988406650200,105345,-138.33621215820312,11.960429191589355,28.745180130004883,-0.00014316126180347055,-0.0004198247042950243,8.69417199282907e-05
1785541988419264200,105360,-138.33621215820312,11.960419654846191,28.745180130004883,-0.00011123627336928621,0.00038973521441221237,0.00011337280011503026
1785541988430889900,105360,-138.33621215820312,11.960419654846191,28.745180130004883,-0.00011123627336928621,0.00038973521441221237,0.00011337280011503026
1785541988442078500,105379,-138.33621215820312,11.960429191589355,28.745180130004883,-0.000405590224545449,0.0002607780625112355,4.141807585256174e-05
1785541988452900100,105393,-138.33621215820312,11.960419654846191,28.745180130004883,-8.093177893897519e-05,0.00017078153905458748,3.943920091842301e-05
1785541988462331400,105393,-138.33621215820312,11.960419654846191,28.745180130004883,-8.093177893897519e-05,0.00017078153905458748,3.943920091842301e-05
1785541988473972400,105412,-138.33621215820312,11.960429191589355,28.745180130004883,-0.00020871803280897439,-0.0004611248732544482,1.1901855032192543e-05
1785541988483089200,105426,-138.33621215820312,11.960429191589355,28.745180130004883,3.84505074180197e-05,-0.0003497920115478337,0.0001643228461034596
1785541988492724000,105426,-138.33621215820312,11.960429191589355,28.745180130004883,3.84505074180197e-05,-0.0003497920115478337,0.0001643228461034596
1785541988503725600,105445,-138.33621215820312,11.960429191589355,28.745180130004883,-0.00011802479275502264,-0.0004394180723465979,3.590583582990803e-05
