t_wall_ns,time_usec,x,y,z,qw,qx,qy,qz,vx,vy,vz,rollspeed,pitchspeed,yawspeed
1785541988119234900,104993386,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967240691184998,0.004436151590198278,-0.08051018416881561,-0.00628479802981019,5.7822635426418856e-05,-0.00035708441282622516,0.0001568809529999271,0.0018611795967444777,-1.357597102469299e-05,-0.002100813202559948
1785541988119234900,105012474,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967240691184998,0.004436151590198278,-0.08051018416881561,-0.00628479802981019,-0.00039979859138838947,0.0002545133465901017,0.00010230841144220904,-0.0012762801488861442,-0.0025860981550067663,0.0013448966201394796
1785541988120235000,105026694,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241883277893,0.00445047440007329,-0.08050741255283356,-0.006293845362961292,-8.281087502837181e-05,0.0001731811062199995,0.00013604217383544892,-0.001249323831871152,-0.0013070974964648485,0.001036064582876861
1785541988120235000,105045905,-138.33621215820312,11.960419654846191,28.74518585205078,0.9967226982116699,0.004447696730494499,-0.08052574098110199,-0.006300401408225298,-0.00023028046416584402,8.461420657113194e-05,8.84749460965395e-05,-0.00037478440208360553,-0.0015117781003937125,0.000409078027587384
1785541988120235000,105060080,-138.33621215820312,11.960429191589355,28.745180130004883,0.996724009513855,0.00444756867364049,-0.08050926774740219,-0.0062970006838440895,1.703755151538644e-05,-0.0002722973586060107,0.00014707089576404542,0.0014250263338908553,-0.00024285390099976212,-0.001609688624739647
1785541988130406300,105060080,-138.33621215820312,11.960429191589355,28.745180130004883,0.996724009513855,0.00444756867364049,-0.08050926774740219,-0.0062970006838440895,1.703755151538644e-05,-0.0002722973586060107,0.00014707089576404542,0.0014250263338908553,-0.00024285390099976212,-0.001609688624739647
1785541988143454400,105079244,-138.33621215820312,11.960429191589355,28.745180130004883,0.996724009513855,0.00444756867364049,-0.08050926774740219,-0.0062970006838440895,-0.00019228832388762385,-0.0004581316898111254,4.859166074311361e-05,0.0030098434071987867,-0.00033618591260164976,-0.002870835131034255
1785541988156578900,105093515,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967244863510132,0.0044500804506242275,-0.08050473034381866,-0.006289183162152767,-0.00016715232050046325,0.000356106786057353,0.00011218744475627318,-0.002186630619689822,-0.001770316157490015,0.0020965957082808018
1785541988170982800,105112671,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967238903045654,0.004434315022081137,-0.08051154762506485,-0.006294355262070894,-0.00039257403113879263,0.00024897526600398123,5.122670245327754e-06,-0.001125151989981532,-0.0021407436579465866,0.0012855661334469914
1785541988185137600,105126766,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241287231445,0.004449469968676567,-0.08050819486379623,-0.006293146871030331,-0.00018943447503261268,0.0003427827323321253,0.00011401658412069082,-0.0021030728239566088,-0.0019013815326616168,0.0019991877488791943
1785541988199081800,105126766,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241287231445,0.004449469968676567,-0.08050819486379623,-0.006293146871030331,-0.00018943447503261268,0.0003427827323321253,0.00011401658412069082,-0.0021030728239566088,-0.0019013815326616168,0.0019991877488791943
1785541988212345000,105146083,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241287231445,0.004449469968676567,-0.08050819486379623,-0.006293146871030331,-0.00016896208398975432,-0.00044105385313741863,4.087626075488515e-05,0.002854939317330718,-0.0003013290697708726,-0.0027621968183666468
1785541988226740500,105160069,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967241287231445,0.004444578196853399,-0.08050792664289474,-0.006298232823610306,-8.473183697788045e-06,-0.00029399601044133306,0.00014680958702228963,0.0015944131882861257,-0.00031032500555738807,-0.0017546677263453603
1785541988241134500,105179259,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967241287231445,0.004444578196853399,-0.08050792664289474,-0.006298232823610306,-0.00039253366412594914,0.0002575462858658284,0.00010353974357713014,-0.0013075672322884202,-0.00256924144923687,0.0013672299683094025
1785541988255522200,105193428,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241287231445,0.004443950951099396,-0.08050788938999176,-0.006292937323451042,-0.00017994907102547586,0.00033927877666428685,2.719472104217857e-05,-0.0019804700277745724,-0.0014931227779015899,0.0019567678682506084
1785541988270508700,105212629,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241287231445,0.004443950951099396,-0.08050788938999176,-0.006292937323451042,-0.0001827121595852077,-0.00044321175664663315,0.00013972746091894805,0.0027584161143749952,-0.0007589099695906043,-0.002754207467660308
1785541988283702700,105226758,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967243075370789,0.004438781179487705,-0.08050628751516342,-0.006298325955867767,8.13994756754255e-06,-0.00028093953733332455,0.00010463968646945432,0.0015918974531814456,-4.9407964979764074e-05,-0.0016763072926551104
1785541988296068800,105226758,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967243075370789,0.004438781179487705,-0.08050628751516342,-0.006298325955867767,8.13994756754255e-06,-0.00028093953733332455,0.00010463968646945432,0.0015918974531814456,-4.9407964979764074e-05,-0.0016763072926551104
1785541988309708300,105246007,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967243075370789,0.004438781179487705,-0.08050628751516342,-0.006298325955867767,-0.00017893894982989877,-0.000447447964688763,4.9219041102332994e-05,0.002923195715993643,-0.00030615946161560714,-0.0027991069946438074
1785541988323970000,105260073,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241287231445,0.004449509549885988,-0.08050870895385742,-0.006289342418313026,-0.00018846926104743034,0.00034750127815641463,0.00011119433474959806,-0.00210379995405674,-0.001838688156567514,0.0020327873062342405
1785541988339641800,105279184,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241287231445,0.004449509549885988,-0.08050870895385742,-0.006289342418313026,-0.00030212270212359726,-0.0001098570428439416,-0.00028822050080634654,0.0011522133136168122,-5.7695971918292344e-05,-0.0009205437381751835
1785541988352391100,105293371,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241287231445,0.004449509549885988,-0.08050870895385742,-0.006289342418313026,-0.0001758853904902935,0.0003517469158396125,0.00011150262434966862,-0.0021472827065736055,-0.0017961771227419376,0.002065297681838274
1785541988368381900,105312839,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241287231445,0.004449509549885988,-0.08050870895385742,-0.006289342418313026,-0.0004523041716311127,0.00021628131798934191,0.00011627578351181,-0.0008055799989961088,-0.002860198263078928,0.0010798642178997397
1785541988380807700,105326717,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967242479324341,0.004442095756530762,-0.080506831407547,-0.006296423263847828,-3.490059680189006e-05,-0.0003247093700338155,5.582077938015573e-05,0.0019415250280871987,1.1260391147516202e-05,-0.0019804707262665033
1785541988393939800,105326717,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967242479324341,0.004442095756530762,-0.080506831407547,-0.006296423263847828,-3.490059680189006e-05,-0.0003247093700338155,5.582077938015573e-05,0.0019415250280871987,1.1260391147516202e-05,-0.0019804707262665033
1785541988408390700,105345809,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967242479324341,0.004442095756530762,-0.080506831407547,-0.006296423263847828,-0.0001217763201566413,-0.0004206113226246089,0.00011208666546735913,0.0026733819395303726,-0.00032611386268399656,-0.002583783585578203
1785541988422437300,105360056,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967238903045654,0.004454988520592451,-0.08051086217164993,-0.0062898811884224415,-9.676237095845863e-05,0.00038949563167989254,0.00012669111310970038,-0.002486323704943061,-0.0015866919420659542,0.0023413188755512238
1785541988437269700,105379165,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967243671417236,0.004430957604199648,-0.08050593733787537,-0.006294000428169966,-0.00039711399585939944,0.00025635550264269114,0.00010395397112006322,-0.0012954024132341146,-0.002589005511254072,0.0013575447956100106
1785541988449997900,105393370,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241883277893,0.004443062469363213,-0.08050736039876938,-0.006294197402894497,-7.581397221656516e-05,0.00017019298684317619,5.057991074863821e-05,-0.001128670177422464,-0.0009158982429653406,0.0009957719594240189
1785541988464408700,105393370,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241883277893,0.004443062469363213,-0.08050736039876938,-0.006294197402894497,-7.581397221656516e-05,0.00017019298684317619,5.057991074863821e-05,-0.001128670177422464,-0.0009158982429653406,0.0009957719594240189
1785541988478705300,105412427,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967241287231445,0.004434111528098583,-0.08050964772701263,-0.006287253461778164,-0.00019797765708062798,-0.0004634199431166053,4.886540045845322e-05,0.003049875609576702,-0.00035203807055950165,-0.002905846806243062
1785541988490995500,105426681,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967241287231445,0.004434111528098583,-0.08050964772701263,-0.006287253461778164,6.894611578900367e-05,-0.0003476773272268474,0.00015875077224336565,0.0017858031205832958,9.366427548229694e-06,-0.0020373074803501368
1785541988506675100,105445911,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967241287231445,0.004434111528098583,-0.08050964772701263,-0.006287253461778164,-0.00010490374552318826,-0.00044040728243999183,5.782678636023775e-05,0.002831775229424238,-8.88777503860183e-06,-0.002711284440010786
1785541988519442800,105460050,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967242479324341,0.004449482075870037,-0.08050686120986938,-0.006293128710240126,-0.00017232245591003448,0.00035524312988854945,0.0001128635267377831,-0.002175209578126669,-0.0017923826817423105,0.002088840352371335
1785541988532713300,105460050,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967242479324341,0.004449482075870037,-0.08050686120986938,-0.006293128710240126,-0.00017232245591003448,0.00035524312988854945,0.0001128635267377831,-0.002175209578126669,-0.0017923826817423105,0.002088840352371335
1785541988546094500,105479596,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967242479324341,0.004449482075870037,-0.08050686120986938,-0.006293128710240126,-0.00014795834431424737,-0.00042263977229595184,4.44372053607367e-05,0.0027105766348540783,-0.0002543545269872993,-0.002638041041791439
1785541988559745300,105493374,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967243671417236,0.004438509698957205,-0.08050599694252014,-0.0062951818108558655,-3.1936993764247745e-05,-0.00031543525983579457,0.00010169576125917956,0.0018620520131662488,-0.00014882617688272148,-0.0019078702898696065
1785541988573997200,105512647,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967243671417236,0.004438509698957205,-0.08050599694252014,-0.0062951818108558655,-0.0001855304726632312,-0.00044527521822601557,9.743018745211884e-05,0.0029046593699604273,-0.0005013875779695809,-0.002773014595732093
1785541988588265600,105526712,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967243671417236,0.004438509698957205,-0.08050599694252014,-0.0062951818108558655,5.302841600496322e-05,-0.0003625079698394984,0.00015802134294062853,0.0018987150397151709,-3.132606434519403e-05,-0.0021361110266298056
1785541988602473300,105545852,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967243671417236,0.004438509698957205,-0.08050599694252014,-0.0062951818108558655,-0.0003887930070050061,0.0002519185945857316,6.2645331126987e-06,-0.0011494883801788092,-0.0021340311504900455,0.0013059157645329833
1785541988615789200,105560031,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241883277893,0.004448448307812214,-0.08050765097141266,-0.006292788311839104,-0.00017365714302286506,0.00035109336022287607,0.00011613290553214028,-0.002177383517846465,-0.0018581061158329248,0.002058854093775153
1785541988629765600,105560031,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241883277893,0.004448448307812214,-0.08050765097141266,-0.006292788311839104,-0.00017365714302286506,0.00035109336022287607,0.00011613290553214028,-0.002177383517846465,-0.0018581061158329248,0.002058854093775153
1785541988644489500,105579505,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241883277893,0.004448448307812214,-0.08050765097141266,-0.006292788311839104,-7.751672092126682e-05,-0.0003755889483727515,0.00020501800463534892,0.0021803677082061768,-0.0006622446235269308,-0.0022672994527965784
1785541988657169300,105593380,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967240691184998,0.004445620812475681,-0.08050870150327682,-0.0062950486317276955,-2.156007758458145e-05,-0.00030555669218301773,0.00014702875341754407,0.001682361587882042,-0.00034803952439688146,-0.0018318328075110912
1785541988673159100,105612470,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967240691184998,0.004445620812475681,-0.08050870150327682,-0.0062950486317276955,-0.00019550554861780256,-0.0004620196996256709,4.796287612407468e-05,0.0030362058896571398,-0.000347266934113577,-0.0028969510458409786
1785541988686210900,105626681,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967240691184998,0.004445620812475681,-0.08050870150327682,-0.0062950486317276955,0.00015190774865914136,-0.00033897763933055103,0.00015041453298181295,0.001687320414930582,0.00040201173396781087,-0.00194104656111449
1785541988700953900,105645755,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967240691184998,0.004445620812475681,-0.08050870150327682,-0.0062950486317276955,-0.0003969593090005219,0.0002484094293322414,6.335585112537956e-06,-0.0011202096939086914,-0.0021677748300135136,0.0012793157948181033
1785541988714133700,105660026,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241883277893,0.004448062274605036,-0.08050739765167236,-0.006294329650700092,-6.931988173164427e-05,0.0001822819613153115,0.00013886553642805666,-0.0013266992755234241,-0.0012778299860656261,0.0010994154727086425
1785541988727776200,105660026,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241883277893,0.004448062274605036,-0.08050739765167236,-0.006294329650700092,-6.931988173164427e-05,0.0001822819613153115,0.00013886553642805666,-0.0013266992755234241,-0.0012778299860656261,0.0010994154727086425
1785541988742317800,105679186,-138.33621215820312,11.960419654846191,28.74518585205078,0.9967228174209595,0.004444350488483906,-0.08052438497543335,-0.006299515254795551,-0.0004026141541544348,0.0002542048168834299,9.845222666626796e-05,-0.0012364676222205162,-0.0025234848726540804,0.001347620622254908
1785541988756143000,105693370,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967240691184998,0.004434362985193729,-0.08050943911075592,-0.006297225132584572,-0.00016852616681717336,0.0001296362461289391,0.00019377570424694568,-0.000742376665584743,-0.0018725640838965774,0.0007344450568780303
1785541988769484400,105712491,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967239499092102,0.004433568567037582,-0.08051178604364395,-0.006290514953434467,-0.0001879644551081583,-0.00045570379006676376,4.9431993829784915e-05,0.0029861396178603172,-0.00033043185248970985,-0.0028539446648210287
1785541988783634300,105726677,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241883277893,0.004448723513633013,-0.08050817996263504,-0.006289334036409855,-0.00016575888730585575,0.0003588912368286401,0.00011403204553062096,-0.002208068734034896,-0.0017764874501153827,0.0021147627849131823
1785541988797820600,105726677,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967241883277893,0.004448723513633013,-0.08050817996263504,-0.006289334036409855,-0.00016575888730585575,0.0003588912368286401,0.00011403204553062096,-0.002208068734034896,-0.0017764874501153827,0.0021147627849131823
1785541988809346700,105745856,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967238306999207,0.004434481728821993,-0.08051208406686783,-0.006295499857515097,-0.00038479373324662447,0.00025439224555157125,7.1811655288911425e-06,-0.0011709395330399275,-0.0021250504069030285,0.0013234440702944994
1785541988823756400,105760032,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967240691184998,0.00444863922894001,-0.08050871640443802,-0.006293590646237135,-7.938891212688759e-05,0.0001769791851984337,0.0001385407813359052,-0.0012806529412046075,-0.0013093991437926888,0.0010616941144689918
1785541988836588700,105779115,-138.33621215820312,11.960419654846191,28.74518585205078,0.9967226982116699,0.004445933271199465,-0.0805254578590393,-0.006299399305135012,-0.0004071156436111778,0.0002525777090340853,9.84322905424051e-05,-0.0012207207037135959,-0.0025395923294126987,0.0013352809473872185
1785541988852598300,105793344,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967243075370789,0.0044339606538414955,-0.08050650358200073,-0.006295947823673487,-7.306424231501296e-05,0.00018827366875484586,0.00010379897867096588,-0.0012725774431601167,-0.0011278052115812898,0.0011245786445215344
1785541988865166500,105793344,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967243075370789,0.0044339606538414955,-0.08050650358200073,-0.006295947823673487,-7.306424231501296e-05,0.00018827366875484586,0.00010379897867096588,-0.0012725774431601167,-0.0011278052115812898,0.0011245786445215344
1785541988877690900,105812451,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967243075370789,0.004432984162122011,-0.08050726354122162,-0.006288371980190277,-0.00019277186947874725,-0.00045028701424598694,0.00014834108878858387,0.0028312518261373043,-0.0007688793120905757,-0.0027936080005019903
1785541988892308500,105826675,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967243075370789,0.004432984162122011,-0.08050726354122162,-0.006288371980190277,9.349649917567149e-05,-0.0002274370053783059,0.00020778989710379392,0.001027667778544128,-0.00020923938427586108,-0.0012771043693646789
1785541988904345000,105845728,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967243075370789,0.004432984162122011,-0.08050726354122162,-0.006288371980190277,-0.00039727907278575003,0.00025781572912819684,0.00010504872625460848,-0.0013055794406682253,-0.002596399048343301,0.0013666491722688079
1785541988917056700,105860031,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967240691184998,0.0044449991546571255,-0.08050895482301712,-0.0062929242849349976,-0.00015497855201829225,0.0003524375497363508,3.1439099984709173e-05,-0.002099590376019478,-0.0014291906263679266,0.0020514139905571938
1785541988931340300,105860031,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967240691184998,0.0044449991546571255,-0.08050895482301712,-0.0062929242849349976,-0.00015497855201829225,0.0003524375497363508,3.1439099984709173e-05,-0.002099590376019478,-0.0014291906263679266,0.0020514139905571938
1785541988945017000,105879134,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967240691184998,0.0044449991546571255,-0.08050895482301712,-0.0062929242849349976,-0.0003038952127099037,-0.00011049769091187045,-0.0002873180201277137,0.0011522613931447268,-7.088632992235944e-05,-0.0009263262618333101
1785541988959311000,105893334,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967240691184998,0.0044449991546571255,-0.08050895482301712,-0.0062929242849349976,-6.562687485711649e-05,0.00018600060138851404,0.00013635017967317253,-0.0013407226651906967,-0.0012372996425256133,0.0011241160100325942
1785541988973858200,105912510,-138.33621215820312,11.960419654846191,28.74518585205078,0.9967228174209595,0.004442751407623291,-0.08052410930395126,-0.006299740169197321,-0.0002966464962810278,5.779395723948255e-05,0.00012318660446908325,-0.000235871528275311,-0.0019314050441607833,0.00021871946228202432
1785541988986557900,105926670,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967242479324341,0.004443494137376547,-0.08050685375928879,-0.006298699416220188,2.1448038751259446e-05,-0.00026923208497464657,0.00015037450066301972,0.001396898296661675,-0.00024159859458450228,-0.001587542938068509
1785541989001164600,105945811,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967242479324341,0.004443494137376547,-0.08050685375928879,-0.006298699416220188,-0.00018568930681794882,-0.00044599708053283393,9.959885937860236e-05,0.002909088972955942,-0.0005050837644375861,-0.0027762833051383495
1785541989015523700,105960033,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967238306999207,0.004453484900295734,-0.08051139861345291,-0.006292121484875679,-9.452573431190103e-05,0.0003926181234419346,0.00012847628386225551,-0.0025106610264629126,-0.0015891960356384516,0.002362007973715663
1785541989031008000,105960033,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967238306999207,0.004453484900295734,-0.08051139861345291,-0.006292121484875679,-9.452573431190103e-05,0.0003926181234419346,0.00012847628386225551,-0.0025106610264629126,-0.0015891960356384516,0.002362007973715663
1785541989044565900,105979143,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967238306999207,0.004453484900295734,-0.08051139861345291,-0.006292121484875679,-0.000288033188553527,-0.0002451775362715125,0.00011693855049088597,0.0017531993798911572,-0.0013403857592493296,-0.0016124903922900558
1785541989057455000,105993341,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967238306999207,0.004453484900295734,-0.08051139861345291,-0.006292121484875679,-7.160726090660319e-05,0.00018171609553974122,0.00013905826199334115,-0.0013200402026996017,-0.0012860213173553348,0.0010948317358270288
1785541989071938100,106012654,-138.33621215820312,11.960419654846191,28.74518585205078,0.9967223405838013,0.004447847604751587,-0.08052945137023926,-0.00630144914612174,-0.00028294805088080466,5.646963109029457e-05,2.7781095923273824e-05,-0.00012230676657054573,-0.001478116144426167,0.0001895477034850046
1785541989084941300,106026663,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967242479324341,0.004439943004399538,-0.08050735294818878,-0.006296901497989893,7.577319047413766e-05,-0.0002509878540877253,0.00011978378461208194,0.0013150206068530679,0.00012375321239233017,-0.0014541886048391461
1785541989098323600,106026663,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967242479324341,0.004439943004399538,-0.08050735294818878,-0.006296901497989893,7.577319047413766e-05,-0.0002509878540877253,0.00011978378461208194,0.0013150206068530679,0.00012375321239233017,-0.0014541886048391461
1785541989112594100,106045763,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967242479324341,0.004439943004399538,-0.08050735294818878,-0.006296901497989893,-0.00018554947746451944,-0.0004539191140793264,5.017115836380981e-05,0.002970797009766102,-0.00032693464891053736,-0.002841610461473465
1785541989126693500,106060019,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967242479324341,0.004439943004399538,-0.08050735294818878,-0.006296901497989893,2.638996738824062e-05,-0.0002654406416695565,0.0001513526658527553,0.0013657485833391547,-0.00023131896159611642,-0.0015616272576153278
1785541989141332000,106079050,-138.33621215820312,11.960429191589355,28.745180130004883,0.9967242479324341,0.004439943004399538,-0.08050735294818878,-0.006296901497989893,-0.0003953897685278207,0.00025954103330150247,0.00010498613846721128,-0.0013165754498913884,-0.0025866252835839987,0.001378732267767191
1785541989157266800,106093338,-138.33621215820312,11.960419654846191,28.745180130004883,0.9967243075370789,0.004449897445738316,-0.08050686120986938,-0.006291249766945839,-0.0001577098882989958,0.00035894953180104494,0.00011823891691165045,-0.0022496641613543034,-0.0018146567745134234,0.002115693176165223
