t_wall_ns,time_usec,m0,m1,m2,m3
1785524832491060600,484680761,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832491060600,484700269,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832491060600,484700269,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832491060600,484716854,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832492566100,484730679,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832492566100,484747334,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832492566100,484747334,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832492566100,484766963,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832492566100,484766963,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832493572000,484783191,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832493572000,484797334,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832493572000,484797334,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832493572000,484813991,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832515200700,484813991,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832515200700,484833733,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832519695200,484849675,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832528098200,484864003,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832538987800,484864003,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832549856500,484880781,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832559443800,484880781,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832570680100,484905271,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832581023100,484917050,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832592360600,484917050,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832602148800,484930719,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832613502500,484947461,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832624774000,484947461,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832634054900,484966598,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832644480800,484966598,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832654744700,484983408,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832665322600,484997832,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
1785524832675706800,484997832,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
