t_wall_ns,sim_boot_time_ms,race_start_boot_time_ms,race_finish_time_ns,active_gate_index,last_gate_race_time
1785524832492566100,484755,3300,-1,0,-1
1785524832670336800,485007,3300,-1,0,-1
1785524832921764300,485257,3300,-1,0,-1
1785524833173175200,485508,3300,-1,0,-1
1785524833421894900,485758,3300,-1,0,-1
1785524833673133100,486009,3300,-1,0,-1
1785524833924408700,486259,3300,-1,0,-1
1785524834174694000,486509,3300,-1,0,-1
1785524834425678900,486760,3300,-1,0,-1
1785524834676443300,487011,3300,-1,0,-1
1785524834927601300,487262,3300,-1,0,-1
1785524835176488700,487513,3300,-1,0,-1
1785524835426805400,487763,3300,-1,0,-1
1785524835677678200,488014,3300,-1,0,-1
1785524835928311800,488265,3300,-1,0,-1
1785524836179211800,488515,3300,-1,0,-1
1785524836429668600,488766,3300,-1,0,-1
1785524836680899200,489016,3300,-1,0,-1
1785524836930632500,489267,3300,-1,0,-1
1785524837182258700,489519,3300,-1,0,-1
1785524837434860700,489770,3300,-1,0,-1
1785524837684878400,490021,3300,-1,0,-1
1785524837936853300,490272,3300,-1,0,-1
1785524838186620500,490523,3300,-1,0,-1
1785524838439348300,490774,3300,-1,0,-1
1785524838688120900,491024,3300,-1,0,-1
1785524838938172400,491274,3300,-1,0,-1
1785524839189573400,491526,3300,-1,0,-1
1785524839440229400,491776,3300,-1,0,-1
1785524839690716600,492026,3300,-1,0,-1
1785524839941175200,492277,3300,-1,0,-1
1785524840191582000,492528,3300,-1,0,-1
1785524840441857600,492778,3300,-1,0,-1
1785524840693245500,493029,3300,-1,0,-1
1785524840944513000,493279,3300,-1,0,-1
1785524841194562600,493529,3300,-1,0,-1
1785524841443417000,493780,3300,-1,0,-1
1785524841693492000,494030,3300,-1,0,-1
1785524841945466400,494280,3300,-1,0,-1
1785524842194667600,494531,3300,-1,0,-1
1785524842446319400,494781,3300,-1,0,-1
1785524842696118600,495032,3300,-1,0,-1
1785524842946846500,495283,3300,-1,0,-1
1785524843198074800,495534,3300,-1,0,-1
1785524843448215700,495784,3300,-1,0,-1
1785524843698774300,496035,3300,-1,0,-1
1785524843948922100,496285,3300,-1,0,-1
1785524844200230800,496535,3300,-1,0,-1
1785524844450285800,496787,3300,-1,0,-1
1785524844701108400,497037,3300,-1,0,-1
1785524844951821500,497288,3300,-1,0,-1
1785524845203335700,497539,3300,-1,0,-1
1785524845455724300,497790,3300,-1,0,-1
1785524845705115900,498041,3300,-1,0,-1
1785524845957388600,498292,3300,-1,0,-1
1785524846208048600,498543,3300,-1,0,-1
1785524846457131200,498793,3300,-1,0,-1
1785524846707678000,499044,3300,-1,0,-1
1785524846957773100,499294,3300,-1,0,-1
1785524847209492100,499544,3300,-1,0,-1
1785524847459067200,499794,3300,-1,0,-1
1785524847708322500,500045,3300,-1,0,-1
1785524847958888700,500295,3300,-1,0,-1
1785524848211317900,500546,3300,-1,0,-1
1785524848460335200,500797,3300,-1,0,-1
1785524848711459700,501048,3300,-1,0,-1
1785524848963396300,501298,3300,-1,0,-1
1785524849212033300,501548,3300,-1,0,-1
1785524849462293200,501799,3300,-1,0,-1
1785524849713371200,502050,3300,-1,0,-1
1785524849965747600,502300,3300,-1,0,-1
1785524850215004900,502551,3300,-1,0,-1
1785524850468181200,502803,3300,-1,0,-1
1785524850718518800,503053,3300,-1,0,-1
1785524850968458200,503305,3300,-1,0,-1
1785524851219379100,503556,3300,-1,0,-1
1785524851470040900,503806,3300,-1,0,-1
1785524851720780500,504057,3300,-1,0,-1
1785524851971482200,504308,3300,-1,0,-1
1785524852224074600,504559,3300,-1,0,-1
1785524852472721700,504809,3300,-1,0,-1
1785524852724593300,505059,3300,-1,0,-1
1785524852973359300,505310,3300,-1,0,-1
1785524853225638200,505560,3300,-1,0,-1
1785524853476928400,505812,3300,-1,0,-1
1785524853726010200,506062,3300,-1,0,-1
1785524853978179100,506313,3300,-1,0,-1
1785524854228364800,506563,3300,-1,0,-1
1785524854478358900,506815,3300,-1,0,-1
1785524854729625500,507066,3300,-1,0,-1
1785524854980098100,507316,3300,-1,0,-1
1785524855230371200,507567,3300,-1,0,-1
1785524855481764800,507817,3300,-1,0,-1
1785524855731538600,508067,3300,-1,0,-1
1785524855982794500,508317,3300,-1,0,-1
1785524856231877700,508568,3300,-1,0,-1
1785524856482778400,508819,3300,-1,0,-1
1785524856732985400,509069,3300,-1,0,-1
1785524856983357800,509320,3300,-1,0,-1
1785524857233642800,509570,3300,-1,0,-1
1785524857484740700,509821,3300,-1,0,-1
1785524857734998200,510071,3300,-1,0,-1
1785524857985980900,510322,3300,-1,0,-1
1785524858238438500,510573,3300,-1,0,-1
1785524858487186900,510823,3300,-1,0,-1
1785524858739328000,511074,3300,-1,0,-1
1785524858988670900,511325,3300,-1,0,-1
1785524859241700700,511576,3300,-1,0,-1
1785524859493270700,511828,3300,-1,0,-1
1785524859743349300,512078,3300,-1,0,-1
1785524859993110900,512329,3300,-1,0,-1
1785524860244737400,512580,3300,-1,0,-1
1785524860493335900,512830,3300,-1,0,-1
1785524860744795200,513081,3300,-1,0,-1
1785524860995760600,513332,3300,-1,0,-1
1785524861247318300,513582,3300,-1,0,-1
1785524861496633800,513833,3300,-1,0,-1
1785524861749389100,514084,3300,-1,0,-1
1785524861998093600,514334,3300,-1,0,-1
1785524862249450300,514586,3300,-1,0,-1
1785524862500343800,514837,3300,-1,0,-1
1785524862752602600,515087,3300,-1,0,-1
1785524863004148800,515339,3300,-1,0,-1
1785524863252968800,515589,3300,-1,0,-1
1785524863505309000,515840,3300,-1,0,-1
1785524863755200300,516092,3300,-1,0,-1
1785524864006709900,516343,3300,-1,0,-1
1785524864258769200,516594,3300,-1,0,-1
1785524864508201000,516845,3300,-1,0,-1
1785524864759333400,517095,3300,-1,0,-1
1785524865011311600,517346,3300,-1,0,-1
1785524865260297700,517597,3300,-1,0,-1
1785524865510701300,517847,3300,-1,0,-1
1785524865762220500,518099,3300,-1,0,-1
1785524866013032400,518349,3300,-1,0,-1
1785524866264719300,518599,3300,-1,0,-1
1785524866514627800,518851,3300,-1,0,-1
1785524866764914900,519101,3300,-1,0,-1
1785524867015213600,519352,3300,-1,0,-1
1785524867267926900,519603,3300,-1,0,-1
1785524867517815900,519854,3300,-1,0,-1
1785524867767981200,520104,3300,-1,0,-1
1785524868019188000,520354,3300,-1,0,-1
1785524868270314900,520605,3300,-1,0,-1
1785524868521580300,520856,3300,-1,0,-1
1785524868772493500,521107,3300,-1,0,-1
1785524869022394300,521359,3300,-1,0,-1
1785524869273333200,521610,3300,-1,0,-1
1785524869523826700,521860,3300,-1,0,-1
1785524869774810700,522111,3300,-1,0,-1
1785524870025402600,522362,3300,-1,0,-1
1785524870277009100,522612,3300,-1,0,-1
1785524870526240400,522863,3300,-1,0,-1
1785524870776360600,523113,3300,-1,0,-1
1785524871027138000,523363,3300,-1,0,-1
1785524871278420600,523614,3300,-1,0,-1
1785524871530816800,523866,3300,-1,0,-1
1785524871780143100,524116,3300,-1,0,-1
1785524872031712700,524368,3300,-1,0,-1
1785524872282284200,524619,3300,-1,0,-1
1785524872532976300,524869,3300,-1,0,-1
1785524872783374900,525120,3300,-1,0,-1
1785524873034744100,525371,3300,-1,0,-1
1785524873285693600,525622,3300,-1,0,-1
1785524873536210800,525873,3300,-1,0,-1
1785524873788839200,526124,3300,-1,0,-1
1785524874037834200,526374,3300,-1,0,-1
1785524874288551900,526625,3300,-1,0,-1
1785524874540157300,526875,3300,-1,0,-1
1785524874790752200,527127,3300,-1,0,-1
1785524875041853300,527378,3300,-1,0,-1
1785524875293438900,527630,3300,-1,0,-1
1785524875545074000,527880,3300,-1,0,-1
1785524875795881700,528131,3300,-1,0,-1
1785524876045068800,528381,3300,-1,0,-1
1785524876296699700,528633,3300,-1,0,-1
1785524876547992000,528884,3300,-1,0,-1
1785524876799912100,529135,3300,-1,0,-1
1785524877051057800,529386,3300,-1,0,-1
1785524877301306100,529638,3300,-1,0,-1
1785524877552860600,529889,3300,-1,0,-1
1785524877803148200,530139,3300,-1,0,-1
1785524878054709100,530391,3300,-1,0,-1
1785524878307633900,530642,3300,-1,0,-1
1785524878558507000,530893,3300,-1,0,-1
1785524878809727000,531145,3300,-1,0,-1
1785524879059900000,531395,3300,-1,0,-1
1785524879309830200,531646,3300,-1,0,-1
1785524879560549200,531897,3300,-1,0,-1
1785524879812496800,532147,3300,-1,0,-1
1785524880061840600,532398,3300,-1,0,-1
1785524880312721900,532649,3300,-1,0,-1
1785524880564837800,532900,3300,-1,0,-1
1785524880814883000,533151,3300,-1,0,-1
1785524881066514600,533403,3300,-1,0,-1
1785524881318211600,533653,3300,-1,0,-1
1785524881567187100,533904,3300,-1,0,-1
1785524881818068600,534154,3300,-1,0,-1
1785524882069143500,534405,3300,-1,0,-1
1785524882319315100,534656,3300,-1,0,-1
1785524882569801600,534906,3300,-1,0,-1
1785524882820469300,535157,3300,-1,0,-1
1785524883072785200,535408,3300,-1,0,-1
1785524883322134800,535658,3300,-1,0,-1
1785524883572854100,535909,3300,-1,0,-1
1785524883824007600,536160,3300,-1,0,-1
1785524884076100300,536411,3300,-1,0,-1
1785524884325260400,536661,3300,-1,0,-1
1785524884577247200,536912,3300,-1,0,-1
1785524884826368700,537163,3300,-1,0,-1
1785524885077945800,537414,3300,-1,0,-1
1785524885329869400,537665,3300,-1,0,-1
1785524885580082600,537915,3300,-1,0,-1
1785524885832034600,538167,3300,-1,0,-1
1785524886081922600,538417,3300,-1,0,-1
1785524886332909300,538668,3300,-1,0,-1
1785524886584115300,538919,3300,-1,0,-1
1785524886834093500,539170,3300,-1,0,-1
1785524887086763900,539422,3300,-1,0,-1
1785524887337541700,539672,3300,-1,0,-1
1785524887588295400,539923,3300,-1,0,-1
1785524887837583300,540174,3300,-1,0,-1
1785524888090264400,540425,3300,-1,0,-1
1785524888340042400,540676,3300,-1,0,-1
1785524888591629200,540928,3300,-1,0,-1
1785524888843432400,541180,3300,-1,0,-1
1785524889095679500,541431,3300,-1,0,-1
1785524889344701000,541681,3300,-1,0,-1
1785524889595354700,541932,3300,-1,0,-1
1785524889846974800,542183,3300,-1,0,-1
1785524890097838400,542434,3300,-1,0,-1
1785524890349777200,542685,3300,-1,0,-1
1785524890598654000,542935,3300,-1,0,-1
1785524890851442900,543186,3300,-1,0,-1
1785524891101623100,543436,3300,-1,0,-1
1785524891350377800,543687,3300,-1,0,-1
1785524891601789100,543938,3300,-1,0,-1
1785524891852772800,544189,3300,-1,0,-1
1785524892105112900,544440,3300,-1,0,-1
1785524892356653500,544691,3300,-1,0,-1
1785524892607306200,544942,3300,-1,0,-1
1785524892858086600,545193,3300,-1,0,-1
1785524893107806000,545444,3300,-1,0,-1
1785524893358642400,545694,3300,-1,0,-1
1785524893610070500,545945,3300,-1,0,-1
1785524893860021300,546195,3300,-1,0,-1
1785524894109700500,546446,3300,-1,0,-1
1785524894360912200,546697,3300,-1,0,-1
1785524894612344900,546948,3300,-1,0,-1
1785524894862404600,547199,3300,-1,0,-1
1785524895113598800,547450,3300,-1,0,-1
1785524895364964500,547701,3300,-1,0,-1
1785524895616368700,547953,3300,-1,0,-1
1785524895866529400,548203,3300,-1,0,-1
1785524896116919400,548453,3300,-1,0,-1
1785524896367195000,548704,3300,-1,0,-1
1785524896618872600,548954,3300,-1,0,-1
1785524896870318400,549205,3300,-1,0,-1
1785524897119269200,549456,3300,-1,0,-1
1785524897372102400,549707,3300,-1,0,-1
1785524897622974700,549958,3300,-1,0,-1
1785524897874071000,550209,3300,-1,0,-1
1785524898122729000,550459,3300,-1,0,-1
1785524898373053500,550709,3300,-1,0,-1
1785524898624954700,550960,3300,-1,0,-1
1785524898874728300,551211,3300,-1,0,-1
1785524899125311600,551462,3300,-1,0,-1
1785524899376282400,551713,3300,-1,0,-1
1785524899626525500,551963,3300,-1,0,-1
1785524899879103200,552214,3300,-1,0,-1
1785524900131174100,552466,3300,-1,0,-1
1785524900380653400,552717,3300,-1,0,-1
1785524900631145100,552968,3300,-1,0,-1
1785524900881402200,553218,3300,-1,0,-1
1785524901132564800,553468,3300,-1,0,-1
1785524901382345300,553719,3300,-1,0,-1
1785524901633671000,553970,3300,-1,0,-1
1785524901886562500,554221,3300,-1,0,-1
1785524902136250400,554473,3300,-1,0,-1
1785524902386401600,554723,3300,-1,0,-1
1785524902637165700,554974,3300,-1,0,-1
1785524902889464500,555224,3300,-1,0,-1
1785524903137975100,555474,3300,-1,0,-1
1785524903389092000,555726,3300,-1,0,-1
1785524903639899500,555976,3300,-1,0,-1
1785524903891274800,556228,3300,-1,0,-1
1785524904141672700,556478,3300,-1,0,-1
1785524904393176600,556729,3300,-1,0,-1
1785524904642317200,556979,3300,-1,0,-1
1785524904894384400,557229,3300,-1,0,-1
1785524905145746700,557481,3300,-1,0,-1
1785524905394648600,557731,3300,-1,0,-1
1785524905644721700,557981,3300,-1,0,-1
1785524905896745600,558232,3300,-1,0,-1
1785524906147557000,558482,3300,-1,0,-1
1785524906396412800,558733,3300,-1,0,-1
1785524906647875800,558984,3300,-1,0,-1
1785524906898142100,559235,3300,-1,0,-1
1785524907150271200,559485,3300,-1,0,-1
1785524907398895300,559735,3300,-1,0,-1
1785524907650940600,559986,3300,-1,0,-1
1785524907901082500,560238,3300,-1,0,-1
1785524908152023300,560488,3300,-1,0,-1
1785524908402803700,560739,3300,-1,0,-1
1785524908653139200,560989,3300,-1,0,-1
1785524908905508200,561240,3300,-1,0,-1
1785524909155240300,561492,3300,-1,0,-1
1785524909407116000,561742,3300,-1,0,-1
1785524909657733500,561993,3300,-1,0,-1
1785524909906470400,562243,3300,-1,0,-1
1785524910158756300,562494,3300,-1,0,-1
1785524910410017500,562745,3300,-1,0,-1
1785524910661401700,562996,3300,-1,0,-1
1785524910910182800,563247,3300,-1,0,-1
1785524911161145300,563498,3300,-1,0,-1
1785524911411910600,563748,3300,-1,0,-1
1785524911661548300,563998,3300,-1,0,-1
1785524911913981300,564249,3300,-1,0,-1
1785524912164512000,564499,3300,-1,0,-1
1785524912414295400,564751,3300,-1,0,-1
1785524912665193500,565002,3300,-1,0,-1
1785524912916420200,565252,3300,-1,0,-1
1785524913166967800,565503,3300,-1,0,-1
1785524913417856300,565754,3300,-1,0,-1
1785524913669837600,566005,3300,-1,0,-1
1785524913920881700,566256,3300,-1,0,-1
1785524914171447400,566506,3300,-1,0,-1
1785524914420654700,566757,3300,-1,0,-1
1785524914673222000,567008,3300,-1,0,-1
1785524914923273600,567260,3300,-1,0,-1
1785524915173360900,567510,3300,-1,0,-1
1785524915424612500,567761,3300,-1,0,-1
1785524915674674500,568011,3300,-1,0,-1
1785524915924814800,568261,3300,-1,0,-1
1785524916177357200,568512,3300,-1,0,-1
1785524916426753900,568763,3300,-1,0,-1
1785524916677508800,569014,3300,-1,0,-1
1785524916927943500,569264,3300,-1,0,-1
1785524917178552200,569514,3300,-1,0,-1
1785524917429328600,569766,3300,-1,0,-1
1785524917681731500,570017,3300,-1,0,-1
1785524917931411200,570267,3300,-1,0,-1
1785524918181962600,570518,3300,-1,0,-1
1785524918432832200,570769,3300,-1,0,-1
1785524918684931400,571020,3300,-1,0,-1
1785524918935522800,571270,3300,-1,0,-1
1785524919185030100,571521,3300,-1,0,-1
1785524919436454400,571773,3300,-1,0,-1
1785524919689228700,572024,3300,-1,0,-1
1785524919938094900,572275,3300,-1,0,-1
1785524920189784800,572525,3300,-1,0,-1
1785524920438936100,572775,3300,-1,0,-1
1785524920690729100,573026,3300,-1,0,-1
1785524920940251500,573277,3300,-1,0,-1
1785524921190400200,573527,3300,-1,0,-1
1785524921440683600,573777,3300,-1,0,-1
1785524921692001800,574028,3300,-1,0,-1
1785524921943097200,574280,3300,-1,0,-1
1785524922194333200,574531,3300,-1,0,-1
1785524922444642300,574781,3300,-1,0,-1
1785524922695635200,575032,3300,-1,0,-1
1785524922946853400,575283,3300,-1,0,-1
1785524923197634900,575534,3300,-1,0,-1
1785524923450625200,575785,3300,-1,0,-1
1785524923699824700,576036,3300,-1,0,-1
1785524923951056700,576288,3300,-1,0,-1
1785524924201711900,576538,3300,-1,0,-1
1785524924452405600,576789,3300,-1,0,-1
1785524924703696700,577040,3300,-1,0,-1
1785524924956883200,577292,3300,-1,0,-1
1785524925205560600,577542,3300,-1,0,-1
1785524925455854600,577792,3300,-1,0,-1
1785524925708192800,578043,3300,-1,0,-1
1785524925957949700,578293,3300,-1,0,-1
1785524926208881500,578544,3300,-1,0,-1
1785524926458107800,578795,3300,-1,0,-1
1785524926708337600,579045,3300,-1,0,-1
