t_wall_ns,what,threat_level,impulse,episode
1785524987004567500,environment,1,0.004018054809421301,1
1785524987004567500,environment,1,0.0054513015784323215,1
1785524987004567500,environment,1,0.0039725275710225105,1
1785524987004567500,environment,1,0.005374555941671133,1
1785524987024736500,environment,1,0.003766279434785247,1
1785524987024736500,environment,1,0.0050851134583354,1
1785524987024736500,environment,1,0.0039847311563789845,1
1785524987024736500,environment,1,0.005366729572415352,1
1785524987024736500,environment,1,0.003656574757769704,1
1785524987024736500,environment,1,0.004921009298413992,1
1785524987037598000,environment,1,0.0038795664440840483,1
1785524987037598000,environment,1,0.005217456258833408,1
1785524987037598000,environment,1,0.003680563298985362,1
1785524987037598000,environment,1,0.004946521949023008,1
1785524987058136800,environment,1,0.0035160514526069164,1
1785524987058136800,environment,1,0.0047214641235768795,1
1785524987058136800,environment,1,0.0036199891474097967,1
1785524987058136800,environment,1,0.00485672801733017,1
1785524987058136800,environment,1,0.0034090066328644753,1
1785524987058136800,environment,1,0.004570482764393091,1
1785524987072112600,environment,1,0.0034218700602650642,1
1785524987072112600,environment,1,0.004599032457917929,1
1785524987072112600,environment,1,0.003139686305075884,1
1785524987072112600,environment,1,0.0042214300483465195,1
1785524987091134400,environment,1,0.002958857687190175,1
1785524987091134400,environment,1,0.003977019805461168,1
1785524987091134400,environment,1,0.002649897476658225,1
1785524987091134400,environment,1,0.0035700304433703423,1
1785524987091134400,environment,1,0.0026493342593312263,1
1785524987091134400,environment,1,0.003576117567718029,1
1785524987105385400,environment,1,0.0023893059697002172,1
1785524987105385400,environment,1,0.0032373438589274883,1
1785524987105385400,environment,1,0.0022728622425347567,1
1785524987105385400,environment,1,0.0030877292156219482,1
1785524987124984600,environment,1,0.0018562936456874013,1
1785524987124984600,environment,1,0.0025184068363159895,1
1785524987124984600,environment,1,0.0016427147202193737,1
1785524987124984600,environment,1,0.0023339830804616213,1
1785524987124984600,environment,1,0.0014219956938177347,1
1785524987124984600,environment,1,0.0019117897609248757,1
1785524987138862300,environment,1,0.0012189465342089534,1
1785524987138862300,environment,1,0.0017077061347663403,1
1785524987138862300,environment,1,0.0009446259355172515,1
1785524987138862300,environment,1,0.0014675180427730083,1
1785524997304592600,environment,2,6.23148250579834,2
1785524997323702300,environment,2,5.262606143951416,2
1785524997338619200,environment,1,0.05055394023656845,2
1785524997357737300,environment,1,0.78604656457901,2
1785524997389973500,environment,1,0.09894225001335144,2
1785524997389973500,environment,1,0.5738511681556702,2
1785524997404597500,environment,1,0.4675517976284027,2
1785524997404597500,environment,1,0.20242631435394287,2
1785524997423776700,environment,1,0.17300911247730255,2
1785524997423776700,environment,1,0.18659959733486176,2
1785524997423776700,environment,1,0.20220111310482025,2
1785524997438197200,environment,1,0.21633252501487732,2
1785524997438197200,environment,1,0.2212556004524231,2
1785524997457603200,environment,1,0.20307902991771698,2
1785524997457603200,environment,1,0.20351627469062805,2
1785524997457603200,environment,1,0.1902010291814804,2
1785524997470823500,environment,1,0.19998519122600555,2
1785524997470823500,environment,1,0.1872437447309494,2
1785524997491717600,environment,1,0.17649343609809875,2
1785524997491717600,environment,1,0.1659654974937439,2
1785524997491717600,environment,1,0.16121284663677216,2
1785524997504848800,environment,1,0.16024121642112732,2
1785524997504848800,environment,1,0.1493825614452362,2
1785524997523625800,environment,1,0.13789519667625427,2
1785524997523625800,environment,1,0.13182128965854645,2
1785524997523625800,environment,1,0.12863115966320038,2
1785524997538141900,environment,1,0.1314866840839386,2
1785524997538141900,environment,1,0.12982060015201569,2
1785524997557272800,environment,1,0.1272382289171219,2
1785524997557272800,environment,1,0.12891578674316406,2
1785524997557272800,environment,1,0.1352430284023285,2
1785524997571587000,environment,1,0.14798714220523834,2
1785524997571587000,environment,1,0.15614953637123108,2
1785524997590271600,environment,1,0.15163549780845642,2
1785524997590271600,environment,1,0.1518058329820633,2
1785524997590271600,environment,1,0.15876169502735138,2
1785524997604727000,environment,1,0.1601160168647766,2
1785524997604727000,environment,1,0.16773955523967743,2
1785524997623459500,environment,1,0.152408629655838,2
1785524997623459500,environment,1,0.15358150005340576,2
1785524997623459500,environment,1,0.1464589536190033,2
1785524997637737600,environment,1,0.15302923321723938,2
1785524997637737600,environment,1,0.1512107402086258,2
1785524997657525000,environment,1,0.14132145047187805,2
1785524997657525000,environment,1,0.13860902190208435,2
1785524997657525000,environment,1,0.13635873794555664,2
1785524997671762400,environment,1,0.15049879252910614,2
1785524997671762400,environment,1,0.14322082698345184,2
1785524997690920200,environment,1,0.13551077246665955,2
1785524997690920200,environment,1,0.13723598420619965,2
1785524997690920200,environment,1,0.13513082265853882,2
1785524997703991800,environment,1,0.14927735924720764,2
1785524997703991800,environment,1,0.14654891192913055,2
1785524997724874300,environment,1,0.14426322281360626,2
1785524997724874300,environment,1,0.14618200063705444,2
1785524997724874300,environment,1,0.14749550819396973,2
1785524997737364500,environment,1,0.14718692004680634,2
1785524997737364500,environment,1,0.1474713385105133,2
1785524997757503100,environment,2,1.5932269096374512,2
1785524997757503100,environment,1,0.10691622644662857,2
1785524997757503100,environment,1,0.11790844798088074,2
1785524997771632700,environment,1,0.1199752613902092,2
1785524997771632700,environment,1,0.1276618391275406,2
1785524997791135300,environment,1,0.12654182314872742,2
1785524997791135300,environment,1,0.13345898687839508,2
1785524997791135300,environment,1,0.24683471024036407,2
1785524997804542500,environment,1,0.4179157018661499,2
1785524997804542500,environment,1,0.261391282081604,2
1785524997825233200,environment,1,0.21869054436683655,2
1785524997825233200,environment,1,0.2134881168603897,2
1785524997825233200,environment,1,0.21275101602077484,2
1785524997837692800,environment,1,0.21868428587913513,2
1785524997837692800,environment,1,0.21879392862319946,2
1785524997857318000,environment,1,0.2114359587430954,2
1785524997857318000,environment,1,0.21161361038684845,2
1785524997857318000,environment,1,0.2117496281862259,2
1785524997871515200,environment,1,0.22329075634479523,2
1785524997871515200,environment,1,0.22362296283245087,2
1785524997890829400,environment,1,0.21439310908317566,2
1785524997890829400,environment,1,0.214370459318161,2
1785524997890829400,environment,1,0.21460868418216705,2
1785524997905170400,environment,1,0.21739837527275085,2
1785524997905170400,environment,1,0.2177959829568863,2
1785524997924524400,environment,1,0.21350008249282837,2
1785524997924524400,environment,1,0.2136864960193634,2
1785524997924524400,environment,1,0.21375548839569092,2
1785524997938307900,environment,1,0.22019396722316742,2
1785524997938307900,environment,1,0.22030171751976013,2
1785524997957237900,environment,1,0.2120688259601593,2
1785524997957237900,environment,1,0.2121277004480362,2
1785524997957237900,environment,1,0.21222375333309174,2
1785524997971421600,environment,1,0.22382408380508423,2
1785524997971421600,environment,1,0.22401300072669983,2
1785524997990799400,environment,1,0.21208330988883972,2
1785524997990799400,environment,1,0.21214763820171356,2
1785524997990799400,environment,1,0.21224083006381989,2
1785524998005300600,environment,1,0.22381921112537384,2
1785524998005300600,environment,1,0.2236400693655014,2
1785524998024847600,environment,1,0.21204577386379242,2
1785524998024847600,environment,1,0.21218982338905334,2
1785524998024847600,environment,1,0.21208125352859497,2
1785524998037159500,environment,1,0.22392642498016357,2
1785524998037159500,environment,1,0.22415846586227417,2
1785524998057143800,environment,1,0.21230190992355347,2
1785524998057143800,environment,1,0.2120979279279709,2
1785524998057143800,environment,1,0.21232761442661285,2
1785524998070894800,environment,1,0.22385920584201813,2
1785524998070894800,environment,1,0.22417664527893066,2
1785524998090265500,environment,1,0.21277551352977753,2
1785524998090265500,environment,1,0.21287329494953156,2
1785524998090265500,environment,1,0.21292299032211304,2
1785524998104637300,environment,1,0.22306305170059204,2
1785524998104637300,environment,1,0.22312678396701813,2
1785524998123448600,environment,1,0.21294596791267395,2
1785524998123448600,environment,1,0.21304866671562195,2
1785524998123448600,environment,1,0.2128838449716568,2
1785524998138235100,environment,1,0.22291482985019684,2
1785524998138235100,environment,1,0.2230464071035385,2
1785524998157450200,environment,1,0.21255193650722504,2
1785524998157450200,environment,1,0.2128850370645523,2
1785524998157450200,environment,1,0.21263444423675537,2
1785524998171593200,environment,1,0.22367623448371887,2
1785524998171593200,environment,1,0.22341054677963257,2
1785524998191157600,environment,1,0.21222016215324402,2
1785524998191157600,environment,1,0.21220442652702332,2
1785524998191157600,environment,1,0.21224845945835114,2
1785524998203966300,environment,1,0.2240145206451416,2
1785524998203966300,environment,1,0.22410514950752258,2
1785524998224319300,environment,1,0.213294118642807,2
1785524998224319300,environment,1,0.21308334171772003,2
1785524998224319300,environment,1,0.21331018209457397,2
1785524998237412000,environment,1,0.2223707139492035,2
1785524998237412000,environment,1,0.22268491983413696,2
1785524998257621800,environment,1,0.2126971334218979,2
1785524998257621800,environment,1,0.21278144419193268,2
1785524998257621800,environment,1,0.212825745344162,2
1785524998270930000,environment,1,0.22329089045524597,2
1785524998270930000,environment,1,0.22320601344108582,2
1785524998289951700,environment,1,0.21291178464889526,2
1785524998289951700,environment,1,0.21290074288845062,2
1785524998289951700,environment,1,0.21281269192695618,2
1785524998304430700,environment,1,0.2230512797832489,2
1785524998304430700,environment,1,0.22330626845359802,2
1785524998324837800,environment,1,0.2125532478094101,2
1785524998324837800,environment,1,0.21272748708724976,2
1785524998324837800,environment,1,0.21278946101665497,2
1785524998337357700,environment,1,0.2231660634279251,2
1785524998337357700,environment,1,0.2233770340681076,2
1785524998358106000,environment,1,0.2127411663532257,2
1785524998358106000,environment,1,0.2130710929632187,2
1785524998358106000,environment,1,0.21281850337982178,2
1785524998370499000,environment,1,0.2231113612651825,2
1785524998370499000,environment,1,0.22307345271110535,2
1785524998391022800,environment,1,0.2135433852672577,2
1785524998391022800,environment,1,0.21359150111675262,2
1785524998391022800,environment,1,0.2134348303079605,2
1785524998403655100,environment,1,0.2221357226371765,2
1785524998403655100,environment,1,0.22222250699996948,2
1785524998424811100,environment,1,0.21180595457553864,2
1785524998424811100,environment,1,0.21195760369300842,2
1785524998424811100,environment,1,0.21190780401229858,2
1785524998437396100,environment,1,0.2248344123363495,2
1785524998437396100,environment,1,0.22466929256916046,2
1785524998458160500,environment,1,0.21170929074287415,2
1785524998458160500,environment,1,0.21176652610301971,2
1785524998458160500,environment,1,0.21156054735183716,2
1785524998470642500,environment,1,0.22474990785121918,2
1785524998470642500,environment,1,0.22451259195804596,2
1785524998491295200,environment,1,0.21248778700828552,2
1785524998491295200,environment,1,0.2125876247882843,2
1785524998491295200,environment,1,0.21244683861732483,2
1785524998504553700,environment,1,0.2236858457326889,2
1785524998504553700,environment,1,0.22385066747665405,2
1785524998523628400,environment,1,0.2117576003074646,2
1785524998523628400,environment,1,0.21189597249031067,2
1785524998523628400,environment,1,0.21199092268943787,2
1785524998538202000,environment,1,0.2274896204471588,2
1785524998538202000,environment,1,0.22759726643562317,2
1785524998556842600,environment,1,0.2102915495634079,2
1785524998556842600,environment,1,0.21020375192165375,2
1785524998556842600,environment,1,0.21027234196662903,2
1785524998571114400,environment,1,0.2241571992635727,2
1785524998571114400,environment,1,0.22395920753479004,2
1785524998590911600,environment,1,0.21306878328323364,2
1785524998590911600,environment,1,0.21281607449054718,2
1785524998590911600,environment,1,0.2129056453704834,2
1785524998605221500,environment,1,0.2230881005525589,2
1785524998605221500,environment,1,0.22295352816581726,2
1785524998623321000,environment,1,0.21162797510623932,2
1785524998623321000,environment,1,0.21172724664211273,2
1785524998623321000,environment,1,0.21169011294841766,2
1785524998637666400,environment,1,0.22481669485569,2
1785524998637666400,environment,1,0.22494271397590637,2
1785524998657112400,environment,1,0.2118891477584839,2
1785524998657112400,environment,1,0.21206718683242798,2
1785524998657112400,environment,1,0.21181552112102509,2
1785524998671280100,environment,1,0.2246396839618683,2
1785524998671280100,environment,1,0.22435320913791656,2
1785524998690377700,environment,1,0.21245591342449188,2
1785524998690377700,environment,1,0.21226190030574799,2
1785524998690377700,environment,1,0.21243838965892792,2
1785524998704634800,environment,1,0.22406873106956482,2
1785524998704634800,environment,1,0.2242930680513382,2
1785524998723685900,environment,1,0.21270009875297546,2
1785524998723685900,environment,1,0.21284738183021545,2
1785524998723685900,environment,1,0.21265381574630737,2
1785524998737667500,environment,1,0.223159521818161,2
1785524998737667500,environment,1,0.2231655865907669,2
1785524998757045500,environment,1,0.21172919869422913,2
1785524998757045500,environment,1,0.2115185558795929,2
1785524998757045500,environment,1,0.21174785494804382,2
1785524998771738800,environment,1,0.22968490421772003,2
1785524998771738800,environment,1,0.2299918681383133,2
1785524998791082700,environment,1,0.2100943922996521,2
1785524998791082700,environment,1,0.21023212373256683,2
1785524998791082700,environment,1,0.2102169245481491,2
1785524998804918000,environment,1,0.22201019525527954,2
1785524998804918000,environment,1,0.22207383811473846,2
1785524998824321100,environment,1,0.21235433220863342,2
1785524998824321100,environment,1,0.21208712458610535,2
1785524998824321100,environment,1,0.21218641102313995,2
1785524998837318100,environment,1,0.22428716719150543,2
1785524998837318100,environment,1,0.223996102809906,2
1785524998857753000,environment,1,0.21332931518554688,2
1785524998857753000,environment,1,0.2131323218345642,2
1785524998857753000,environment,1,0.2133060097694397,2
1785524998870867600,environment,1,0.22235612571239471,2
1785524998870867600,environment,1,0.22258059680461884,2
1785524998892310900,environment,1,0.2285708785057068,2
1785524998892310900,environment,1,0.22856508195400238,2
1785524998892310900,environment,1,0.22848372161388397,2
1785524998904903600,environment,1,0.1998663991689682,2
1785524998904903600,environment,1,0.19993014633655548,2
1785524998924466400,environment,1,0.21384389698505402,2
1785524998924466400,environment,1,0.21413558721542358,2
1785524998924466400,environment,1,0.21389535069465637,2
1785524998937419800,environment,1,0.22140905261039734,2
1785524998937419800,environment,1,0.22124385833740234,2
1785524998957613000,environment,1,0.21245460212230682,2
1785524998957613000,environment,1,0.2125997096300125,2
1785524998957613000,environment,1,0.21231848001480103,2
1785524998970480800,environment,1,0.22407983243465424,2
1785524998970480800,environment,1,0.22383373975753784,2
1785524998990788300,environment,1,0.21165747940540314,2
1785524998990788300,environment,1,0.2117156684398651,2
1785524998990788300,environment,1,0.21150855720043182,2
1785524999005065600,environment,1,0.22884832322597504,2
1785524999005065600,environment,1,0.2286125123500824,2
1785524999024436900,environment,1,0.2094840556383133,2
1785524999024436900,environment,1,0.2093234658241272,2
1785524999024436900,environment,1,0.20944398641586304,2
1785524999038444400,environment,1,0.23169371485710144,2
1785524999038444400,environment,1,0.23161092400550842,2
1785524999057332800,environment,1,0.20910800993442535,2
1785524999057332800,environment,1,0.20910237729549408,2
1785524999057332800,environment,1,0.20893380045890808,2
1785524999071426100,environment,1,0.22235246002674103,2
1785524999071426100,environment,1,0.22237882018089294,2
1785524999090848900,environment,1,0.21231046319007874,2
1785524999090848900,environment,1,0.21248409152030945,2
1785524999090848900,environment,1,0.2124595195055008,2
1785524999105040400,environment,1,0.22862429916858673,2
1785524999105040400,environment,1,0.22836630046367645,2
1785524999124082500,environment,1,0.20839542150497437,2
1785524999124082500,environment,1,0.20852798223495483,2
1785524999124082500,environment,1,0.2085755318403244,2
1785524999138248600,environment,1,0.22825337946414948,2
1785524999138248600,environment,1,0.22842130064964294,2
1785524999157469500,environment,1,0.2096204161643982,2
1785524999157469500,environment,1,0.20934666693210602,2
1785524999157469500,environment,1,0.20944705605506897,2
1785524999171614600,environment,1,0.22813312709331512,2
1785524999171614600,environment,1,0.22791211307048798,2
1785524999190614800,environment,1,0.20932608842849731,2
1785524999190614800,environment,1,0.20941577851772308,2
1785524999190614800,environment,1,0.2094840258359909,2
1785524999204894500,environment,1,0.22442173957824707,2
1785524999204894500,environment,1,0.22463025152683258,2
1785524999224002300,environment,1,0.21146143972873688,2
1785524999224002300,environment,1,0.21179339289665222,2
1785524999224002300,environment,1,0.21153892576694489,2
1785524999238279700,environment,1,0.22505269944667816,2
1785524999238279700,environment,1,0.225096195936203,2
1785524999257490400,environment,1,0.21168848872184753,2
1785524999257490400,environment,1,0.21199539303779602,2
1785524999257490400,environment,1,0.21175120770931244,2
1785524999271680200,environment,1,0.22962191700935364,2
1785524999271680200,environment,1,0.2294597327709198,2
1785524999290742900,environment,1,0.2085900902748108,2
1785524999290742900,environment,1,0.20874400436878204,2
1785524999290742900,environment,1,0.2084570974111557,2
1785524999303544000,environment,1,0.22462409734725952,2
1785524999303544000,environment,1,0.22437506914138794,2
1785524999324661000,environment,1,0.2134242057800293,2
1785524999324661000,environment,1,0.2132176160812378,2
1785524999324661000,environment,1,0.21336719393730164,2
1785524999337073000,environment,1,0.22232866287231445,2
1785524999337073000,environment,1,0.22242052853107452,2
1785524999357749200,environment,1,0.21217192709445953,2
1785524999357749200,environment,1,0.21225468814373016,2
1785524999357749200,environment,1,0.2122977077960968,2
1785524999370552600,environment,1,0.2240433394908905,2
1785524999370552600,environment,1,0.22395899891853333,2
1785524999391012200,environment,1,0.21245500445365906,2
1785524999391012200,environment,1,0.2124447226524353,2
1785524999391012200,environment,1,0.21227963268756866,2
1785524999404639700,environment,1,0.22392697632312775,2
1785524999404639700,environment,1,0.2239549160003662,2
1785524999423784700,environment,1,0.2124660611152649,2
1785524999423784700,environment,1,0.21263903379440308,2
1785524999423784700,environment,1,0.21261459589004517,2
1785524999438188900,environment,1,0.22724772989749908,2
1785524999438188900,environment,1,0.2269885390996933,2
1785524999457562400,environment,1,0.2110791802406311,2
1785524999457562400,environment,1,0.21129542589187622,2
1785524999457562400,environment,1,0.2110024094581604,2
1785524999471488200,environment,1,0.22323663532733917,2
1785524999471488200,environment,1,0.22303199768066406,2
1785524999490650800,environment,1,0.21184799075126648,2
1785524999490650800,environment,1,0.21160277724266052,2
1785524999490650800,environment,1,0.2118479311466217,2
1785524999504920000,environment,1,0.22394366562366486,2
1785524999504920000,environment,1,0.2240731567144394,2
1785524999524757800,environment,1,0.21213848888874054,2
1785524999524757800,environment,1,0.2120562642812729,2
1785524999524757800,environment,1,0.21206773817539215,2
1785524999537539700,environment,1,0.22422140836715698,2
1785524999537539700,environment,1,0.2239350825548172,2
1785524999558116100,environment,1,0.21411769092082977,2
1785524999558116100,environment,1,0.2139243483543396,2
1785524999558116100,environment,1,0.2141004204750061,2
1785524999570852000,environment,1,0.221206933259964,2
1785524999570852000,environment,1,0.2214343547821045,2
1785524999591461900,environment,1,0.2124975025653839,2
1785524999591461900,environment,1,0.2122313678264618,2
1785524999591461900,environment,1,0.21240834891796112,2
1785524999604604300,environment,1,0.22394272685050964,2
1785524999604604300,environment,1,0.22392503917217255,2
1785524999624190400,environment,1,0.2118738293647766,2
1785524999624190400,environment,1,0.21186767518520355,2
1785524999624190400,environment,1,0.2121412456035614,2
1785524999637050900,environment,1,0.22434264421463013,2
1785524999637050900,environment,1,0.22451335191726685,2
1785524999657639400,environment,1,0.21267645061016083,2
1785524999657639400,environment,1,0.21246476471424103,2
1785524999657639400,environment,1,0.21268802881240845,2
1785524999670538700,environment,1,0.22344228625297546,2
1785524999670538700,environment,1,0.22375449538230896,2
1785524999690902100,environment,1,0.21243712306022644,2
1785524999690902100,environment,1,0.21253156661987305,2
1785524999690902100,environment,1,0.21249458193778992,2
1785524999704768700,environment,1,0.22502507269382477,2
1785524999704768700,environment,1,0.2250576913356781,2
1785524999724295900,environment,1,0.21153144538402557,2
1785524999724295900,environment,1,0.21162179112434387,2
1785524999724295900,environment,1,0.21171537041664124,2
1785524999737177000,environment,1,0.22347897291183472,2
1785524999737177000,environment,1,0.22362110018730164,2
1785524999757547000,environment,1,0.21238674223423004,2
1785524999757547000,environment,1,0.212490975856781,2
1785524999757547000,environment,1,0.21232013404369354,2
1785524999771665900,environment,1,0.22930903732776642,2
1785524999771665900,environment,1,0.22934921085834503,2
1785524999790939000,environment,1,0.20847581326961517,2
1785524999790939000,environment,1,0.20878928899765015,2
1785524999790939000,environment,1,0.20853979885578156,2
1785524999804435900,environment,1,0.22395354509353638,2
1785524999804435900,environment,1,0.22378672659397125,2
1785524999823562200,environment,1,0.21276961266994476,2
1785524999823562200,environment,1,0.2126825451850891,2
1785524999823562200,environment,1,0.21285609900951385,2
1785524999837510500,environment,1,0.06331019103527069,2
1785524999837510500,environment,1,0.03550257906317711,2
1785524999858132100,environment,1,0.035382725298404694,2
1785524999858132100,environment,1,0.030868850648403168,2
1785524999858132100,environment,1,0.022744929417967796,2
1785524999870558000,environment,1,0.016079962253570557,2
1785524999870558000,environment,1,0.012533887289464474,2
1785524999891295500,environment,1,0.011358397081494331,2
1785524999891295500,environment,1,0.011420591734349728,2
1785524999891295500,environment,1,0.012899748980998993,2
1785524999904570700,environment,1,0.015714479610323906,2
1785524999904570700,environment,1,0.018622368574142456,2
1785524999923520900,environment,1,0.020052755251526833,2
1785524999923520900,environment,1,0.021733785048127174,2
1785524999923520900,environment,1,0.022816836833953857,2
1785524999938345500,environment,1,0.026531239971518517,2
1785524999938345500,environment,1,0.02315048687160015,2
1785524999957455000,environment,1,0.022871656343340874,2
1785524999957455000,environment,1,0.02017516829073429,2
1785524999957455000,environment,1,0.018108557909727097,2
1785524999971981400,environment,1,0.017160071060061455,2
1785524999971981400,environment,1,0.014650681987404823,2
1785524999991243600,environment,1,0.01127209234982729,2
1785524999991243600,environment,1,0.007950508035719395,2
1785524999991243600,environment,1,0.0046812924556434155,2
1785525000003710000,environment,1,0.0017038622172549367,2
1785525000290815400,environment,1,0.006660696119070053,2
1785525000290815400,environment,1,0.18651123344898224,2
1785525000290815400,environment,1,0.09400828182697296,2
1785525000305216000,environment,1,0.07441220432519913,2
1785525000305216000,environment,1,0.08043678104877472,2
1785525000324396800,environment,1,0.08027519285678864,2
1785525000324396800,environment,1,0.08310697227716446,2
1785525000324396800,environment,1,0.07762430608272552,2
1785525000337524400,environment,1,0.10144122689962387,2
1785525000358021000,environment,1,0.009606171399354935,2
1785525000405122200,environment,1,0.011914475820958614,2
1785525000424891500,environment,1,0.2502734363079071,2
1785525000424891500,environment,1,0.09480957686901093,2
1785525000424891500,environment,1,0.053275369107723236,2
1785525000437529200,environment,1,0.05383134260773659,2
1785525000437529200,environment,1,0.04727622866630554,2
1785525000457784900,environment,1,0.05537025257945061,2
1785525000457784900,environment,1,0.04432439059019089,2
1785525000457784900,environment,1,0.04939599335193634,2
1785525000470976600,environment,1,0.04668733477592468,2
1785525000470976600,environment,1,0.055628642439842224,2
1785525000491245100,environment,1,0.04509833827614784,2
1785525000491245100,environment,1,0.046517614275217056,2
1785525000491245100,environment,1,0.03839033842086792,2
1785525000503729400,environment,1,0.040583815425634384,2
1785525000503729400,environment,1,0.030075857415795326,2
1785525000524820700,environment,1,0.033057406544685364,2
1785525000524820700,environment,1,0.0264095701277256,2
1785525000524820700,environment,1,0.02994649112224579,2
1785525000538302800,environment,1,0.026770131662487984,2
1785525000538302800,environment,1,0.029375459998846054,2
1785525000558118200,environment,1,0.026525629684329033,2
1785525000558118200,environment,1,0.025854285806417465,2
1785525000558118200,environment,1,0.023508774116635323,2
1785525000571063400,environment,1,0.024337943643331528,2
1785525000571063400,environment,1,0.022733906283974648,2
1785525000590503400,environment,1,0.021160142496228218,2
1785525000590503400,environment,1,0.020001955330371857,2
1785525000590503400,environment,1,0.019126571714878082,2
1785525000604953500,environment,1,0.01988315023481846,2
1785525000604953500,environment,1,0.0188687015324831,2
1785525000623988400,environment,1,0.017432892695069313,2
1785525000623988400,environment,1,0.014621361158788204,2
1785525000623988400,environment,1,0.014433633536100388,2
1785525000637192700,environment,1,0.013866886496543884,2
1785525000637192700,environment,1,0.013484085910022259,2
1785525035423332100,environment,1,0.004754616413265467,3
1785525035423332100,environment,1,0.005424727685749531,3
1785525035423332100,environment,1,0.006002656649798155,3
1785525035423332100,environment,1,0.003248703433200717,3
1785525035423332100,environment,1,0.005984490271657705,3
1785525035423332100,environment,1,0.004703364335000515,3
1785525035436252100,environment,1,0.00540376640856266,3
1785525035436252100,environment,1,0.00523323705419898,3
1785525035436252100,environment,1,0.005678847897797823,3
1785525035436252100,environment,1,0.004326077178120613,3
1785525035456687100,environment,1,0.0058087497018277645,3
1785525035456687100,environment,1,0.00433990266174078,3
1785525035456687100,environment,1,0.005845606327056885,3
1785525035456687100,environment,1,0.004420347977429628,3
1785525035456687100,environment,1,0.005728469230234623,3
1785525035456687100,environment,1,0.004236574284732342,3
1785525035469416600,environment,1,0.006022316869348288,3
1785525035469416600,environment,1,0.004332980141043663,3
1785525035469416600,environment,1,0.006208075676113367,3
1785525035469416600,environment,1,0.004453463014215231,3
1785525035489309900,environment,1,0.005959674715995789,3
1785525035489309900,environment,1,0.0041500357910990715,3
1785525035489309900,environment,1,0.005973553750663996,3
1785525035489309900,environment,1,0.004320813808590174,3
1785525035489309900,environment,1,0.0058665806427598,3
1785525035489309900,environment,1,0.004148333333432674,3
1785525035503554200,environment,1,0.00612117163836956,3
1785525035503554200,environment,1,0.004403762053698301,3
1785525035503554200,environment,1,0.006087109912186861,3
1785525035503554200,environment,1,0.004360151942819357,3
1785525035522956500,environment,1,0.005663260817527771,3
1785525035522956500,environment,1,0.004027959890663624,3
1785525035522956500,environment,1,0.0052427565678954124,3
1785525035522956500,environment,1,0.003805572399869561,3
1785525035522956500,environment,1,0.005953753832727671,3
1785525035522956500,environment,1,0.004227473400533199,3
1785525035537050700,environment,1,0.005815627984702587,3
1785525035537050700,environment,1,0.004224337171763182,3
1785525035537050700,environment,1,0.0059142750687897205,3
1785525035537050700,environment,1,0.004273955710232258,3
1785525035555803200,environment,1,0.005512832663953304,3
1785525035555803200,environment,1,0.0039561716839671135,3
1785525035555803200,environment,1,0.00518861273303628,3
1785525035555803200,environment,1,0.0037759249098598957,3
1785525035555803200,environment,1,0.005710206925868988,3
1785525035555803200,environment,1,0.004136775620281696,3
1785525035570141700,environment,1,0.005588909145444632,3
