t_wall_ns,sim_boot_time_ms,race_start_boot_time_ms,race_finish_time_ns,active_gate_index,last_gate_race_time
1785545397935552300,145473,3300,-1,4,118394462585
1785545398185573700,145724,3300,-1,4,118394462585
1785545398436890000,145976,3300,-1,4,118394462585
1785545398689791300,146227,3300,-1,4,118394462585
1785545398938636300,146477,3300,-1,4,118394462585
1785545399189887500,146729,3300,-1,4,118394462585
1785545399440142100,146979,3300,-1,4,118394462585
1785545399690478100,147229,3300,-1,4,118394462585
1785545399943459200,147481,3300,-1,4,118394462585
1785545400193002200,147731,3300,-1,4,118394462585
1785545400444910200,147982,3300,-1,4,118394462585
1785545400694624300,148233,3300,-1,4,118394462585
1785545400945787100,148485,3300,-1,4,118394462585
1785545401196337900,148735,3300,-1,4,118394462585
1785545401446909600,148986,3300,-1,4,118394462585
1785545401697239100,149236,3300,-1,4,118394462585
1785545401949077400,149486,3300,-1,4,118394462585
1785545402198192700,149737,3300,-1,4,118394462585
1785545402449264200,149988,3300,-1,4,118394462585
1785545402700115700,150239,3300,-1,4,118394462585
1785545402950832700,150489,3300,-1,4,118394462585
1785545403201609900,150740,3300,-1,4,118394462585
1785545403451860700,150991,3300,-1,4,118394462585
1785545403702031900,151241,3300,-1,4,118394462585
1785545403953063300,151492,3300,-1,4,118394462585
1785545404203319000,151742,3300,-1,4,118394462585
1785545404454274600,151993,3300,-1,4,118394462585
1785545404705171400,152244,3300,-1,4,118394462585
1785545404956694000,152494,3300,-1,4,118394462585
1785545405207302400,152745,3300,-1,4,118394462585
1785545405458896300,152996,3300,-1,4,118394462585
1785545405707862500,153247,3300,-1,4,118394462585
1785545405958789000,153498,3300,-1,4,118394462585
1785545406209227500,153748,3300,-1,4,118394462585
1785545406460277200,153999,3300,-1,4,118394462585
1785545406710789400,154250,3300,-1,4,118394462585
1785545406961457000,154500,3300,-1,4,118394462585
1785545407213776300,154751,3300,-1,4,118394462585
1785545407465181600,155002,3300,-1,4,118394462585
1785545407715431500,155253,3300,-1,4,118394462585
1785545407966627300,155504,3300,-1,4,118394462585
1785545408216142100,155755,3300,-1,4,118394462585
1785545408467817000,156005,3300,-1,4,118394462585
1785545408718725200,156256,3300,-1,4,118394462585
1785545408970123200,156507,3300,-1,4,118394462585
1785545409219953900,156759,3300,-1,4,118394462585
1785545409471581100,157010,3300,-1,4,118394462585
1785545409722562300,157261,3300,-1,4,118394462585
1785545409972754100,157512,3300,-1,4,118394462585
1785545410223130200,157762,3300,-1,4,118394462585
1785545410473233500,158012,3300,-1,4,118394462585
1785545410723668500,158262,3300,-1,4,118394462585
1785545410975041800,158514,3300,-1,4,118394462585
1785545411228026400,158765,3300,-1,4,118394462585
1785545411479211400,159016,3300,-1,4,118394462585
1785545411729816500,159267,3300,-1,4,118394462585
1785545411978318100,159517,3300,-1,4,118394462585
1785545412228896900,159768,3300,-1,4,118394462585
1785545412480443800,160019,3300,-1,4,118394462585
1785545412731358000,160269,3300,-1,4,118394462585
1785545412982010500,160521,3300,-1,4,118394462585
1785545413233099300,160772,3300,-1,4,118394462585
1785545413483797000,161023,3300,-1,4,118394462585
1785545413735158400,161273,3300,-1,4,118394462585
1785545413985372600,161524,3300,-1,4,118394462585
1785545414236818800,161776,3300,-1,4,118394462585
1785545414488690800,162026,3300,-1,4,118394462585
1785545414738167200,162277,3300,-1,4,118394462585
1785545414988225400,162527,3300,-1,4,118394462585
1785545415240123800,162777,3300,-1,5,159257003784
1785545415491197800,163029,3300,-1,5,159257003784
1785545415740024200,163279,3300,-1,5,159257003784
1785545415991324700,163530,3300,-1,5,159257003784
1785545416243364000,163781,3300,-1,5,159257003784
1785545416493345300,164032,3300,-1,5,159257003784
1785545416744682900,164283,3300,-1,5,159257003784
1785545416995174700,164534,3300,-1,5,159257003784
1785545417246632100,164785,3300,-1,5,159257003784
1785545417496653600,165036,3300,-1,5,159257003784
1785545417747471900,165286,3300,-1,5,159257003784
1785545417998653500,165538,3300,-1,5,159257003784
1785545418251143100,165789,3300,-1,5,159257003784
1785545418501360500,166039,3300,-1,5,159257003784
1785545418750907400,166289,3300,-1,5,159257003784
1785545419001008700,166539,3300,-1,5,159257003784
1785545419251222400,166789,3300,-1,5,159257003784
1785545419500734800,167040,3300,-1,5,159257003784
