t_wall_ns,armed,heading_rad,roll_rate,pitch_rate,yaw_rate,thrust
1785545353373738000,1,0.4250,-0.40442368388175964,-2.3365020751953125e-05,0.0,0.24403213417960432
1785545353393694900,1,0.4250,-0.3722483217716217,0.00017833709716796875,0.0,0.23405793417757012
1785545353414312400,1,0.4250,-0.3470463156700134,0.00031948089599609375,0.0,0.2240109841781923
1785545353434359600,1,0.4250,-0.301231324672699,0.0005483626737259328,0.0,0.2140468841803049
1785545353453771800,1,0.4250,-0.27429503202438354,0.000667095126118511,0.0,0.20401823417839113
1785545353473796200,1,0.4250,-0.2532581686973572,0.0007505416870117188,0.0,0.19400543417711377
1785545353494465000,1,0.4250,-0.23782460391521454,0.0008029937162064016,0.0,0.1840389341791415
1785545353513930600,1,0.4250,-0.20085136592388153,0.0009026526822708547,0.0,0.17393983417920753
1785545353534573800,1,0.4250,-0.18506410717964172,0.0009336470975540578,0.0,0.16632425577854407
1785545353553820700,1,0.4250,-0.1728157103061676,0.0009517669095657766,0.0,0.16113390131610078
1785545353573968400,1,0.4250,-0.15961071848869324,0.0009665488614700735,0.0,0.15833907247641218
1785545353594090400,1,0.4250,-0.14584748446941376,0.0009737014188431203,0.0,0.15790786837229218
1785545353614156800,1,0.4250,-0.13527366518974304,0.0009727477445267141,0.0,0.2651516183872195
1785545353633552600,1,0.4250,-0.11604991555213928,0.0009603499784134328,0.0,0.2651115751901215
1785545353654385300,1,0.4250,-0.10460259765386581,0.0009450911893509328,0.0,0.26509064420679235
1785545353673830400,1,0.4250,-0.09580563008785248,0.0009288787259720266,0.0,0.2650760365850915
1785545353693992500,1,0.4250,-0.08879193663597107,0.0009117125882767141,0.0,0.26506530973402026
1785545353714975100,1,0.4250,-0.07287687063217163,0.000861644686665386,0.0,0.26504399426888287
1785545353734166600,1,0.4250,-0.06636170297861099,0.0008358954801224172,0.0,0.2627857877088927
1785545353753620300,1,0.4250,-0.061154693365097046,0.0008125304593704641,0.0,0.2580517388144425
1785545353773647300,1,0.4250,-0.055917855352163315,0.0007863044156692922,0.0,0.2508716356663711
1785545353794006000,1,0.4250,-0.05044027045369148,0.0007553100003860891,0.0,0.24145757733496587
1785545353813685100,1,0.4250,-0.04258714243769646,0.0007047652616165578,0.0,0.23136582733642874
1785545353834310600,1,0.4250,-0.038571085780858994,0.0006761550903320312,0.0,0.22134517733722325
1785545353853825300,1,0.4250,-0.03433346748352051,0.0006427764310501516,0.0,0.21129972733471525
1785545353874006200,1,0.4250,-0.03121863305568695,0.0006160735501907766,0.0,0.20145947733400837
1785545353894200800,1,0.4250,-0.028834577649831772,0.0005950927152298391,0.0,0.19379616319034013
1785545353914069600,1,0.4250,-0.02617141790688038,0.0005688666715286672,0.0,0.1886618189382128
1785545353933543300,1,0.4250,-0.020864268764853477,0.0005130767240189016,0.0,0.1858591069019609
1785545353954511700,1,0.4250,-0.018983012065291405,0.0004911422147415578,0.0,0.1855040076711379
1785545353973933400,1,0.4250,-0.017042100429534912,0.00046730038593523204,0.0,0.26500240697641153
1785545353994671800,1,0.4250,-0.015067100524902344,0.00044059750507585704,0.0,0.2650018816075559
1785545354014090200,1,0.4250,-0.013605555519461632,0.00042009350727312267,0.0,0.2650015344204977
1785545354033976200,1,0.4250,-0.010953049175441265,0.00037956234882585704,0.0,0.2650009946918197
1785545354054415400,1,0.4250,-0.009440373629331589,0.0003542899794410914,0.0,0.26500073907160787
1785545354074248900,1,0.4250,-0.008341019041836262,0.0003352164931129664,0.0,0.2650005770796934
1785545354093727800,1,0.4250,-0.0075079831294715405,0.00031948089599609375,0.0,0.2650004676584324
1785545354114215000,1,0.4250,-0.005648031830787659,0.0002818107604980469,0.0,0.26500026483195227
1785545354134187900,1,0.4250,-0.004898085258901119,0.00026512143085710704,0.0,0.2650001992596581
1785545354153552800,1,0.4250,-0.004310059826821089,0.0002512931823730469,0.0,0.2650001543606202
1785545354174485100,1,0.4250,-0.0037348163314163685,0.00023746489023324102,0.0,0.26500011598095746
1785545354193620500,1,0.4250,-0.0031467911321669817,0.0002217292640125379,0.0,0.2650000824105353
1785545354214068800,1,0.4250,-0.002337189856916666,0.0001988410804187879,0.0,0.26500004556339596
1785545354233527900,1,0.4250,-0.0019345202017575502,0.00018644331430550665,0.0,0.2650000312793569
1785545354254376800,1,0.4250,-0.00152332813013345,0.00017261503671761602,0.0,0.26500001946362634
1785545354273940100,1,0.4250,-0.0012378370156511664,0.0001626014563953504,0.0,0.26500001290781694
1785545354294455100,1,0.4250,-0.0010162621038034558,0.00015401838754769415,0.0,0.2650000087492264
1785545354313835100,1,0.4250,-0.0007797735161148012,0.00014448165893554688,0.0,0.26500000520825784
1785545354334302500,1,0.4250,-0.0003323625132907182,0.00012493132089730352,0.0,0.26500000104403937
1785545354353540400,1,0.4250,-0.00018322544929105788,0.00011777877080021426,0.0,0.26500000039289073
1785545354374387800,1,0.4250,-4.0480044845025986e-05,0.00011014937626896426,0.0,0.2650000001140454
1785545354394224000,1,0.4250,9.398569818586111e-05,0.00010204314457951114,0.0,0.2650000001593819
1785545354414354200,1,0.4250,0.00026434948085807264,9.059905278263614e-05,0.0,0.26500000064667323
1785545354433936500,1,0.4250,0.0003459106956142932,8.440016972599551e-05,0.0,0.26500000104987703
1785545354454080700,1,0.4250,0.0004241477290634066,7.772445678710938e-05,0.0,0.26500000153983544
1785545354474475100,1,0.4250,0.00047326128697022796,7.247924077091739e-05,0.0,0.26500000189830675
1785545354493762600,1,0.4250,0.0005080808768980205,6.866454350529239e-05,0.0,0.2650000021768177
1785545354514248900,1,0.4250,0.0005744416266679764,5.865096682100557e-05,0.0,0.2650000027611602
1785545354533505700,1,0.4250,0.0005955917295068502,5.435943603515625e-05,0.0,0.2650000029620745
1785545354554427700,1,0.4250,0.0006089948583394289,5.102157228975557e-05,0.0,0.26500000309286426
1785545354573518100,1,0.4250,0.0006175698363222182,4.768371218233369e-05,0.0,0.2650000031772361
1785545354594573300,1,0.4250,0.0006175698363222182,4.768371218233369e-05,0.0,0.2650000031772361
1785545354613549600,1,0.4250,0.0006194653105922043,3.8623809814453125e-05,0.0,0.26500000319017825
1785545354633703300,1,0.4250,0.0006194653105922043,3.8623809814453125e-05,0.0,0.26500000319017825
1785545354653680600,1,0.4250,0.0006050223018974066,3.242492311983369e-05,0.0,0.26500000304007476
1785545354673546800,1,0.4250,0.0005945275188423693,2.9563901989604346e-05,0.0,0.2650000029343533
1785545354694291300,1,0.4250,0.000584515102673322,2.8133388696005568e-05,0.0,0.2650000028359091
1785545354714948200,1,0.4250,0.0005711815902031958,2.622604188218247e-05,0.0,0.26500000270744056
1785545354734296100,1,0.4250,0.0005380025249905884,2.1934507458354346e-05,0.0,0.26500000240096494
1785545354753521100,1,0.4250,0.0005233511910773814,2.050399598374497e-05,0.0,0.2650000022716867
1785545354774367100,1,0.4250,0.000506241456605494,1.9073484509135596e-05,0.0,0.2650000021253349
1785545354793570100,1,0.4250,0.0004865451774094254,1.7642974853515625e-05,0.0,0.2626440303269401
1785545354814652000,1,0.4250,0.00045461629633791745,1.5258788153005298e-05,0.0,0.25774720298063125
1785545354833882400,1,0.4250,0.00043641854426823556,1.3828276678395923e-05,0.0,0.25054212142396787
1785545354854377900,1,0.4250,0.00041560185491107404,1.2397765203786548e-05,0.0,0.24093257478008276
1785545354873977900,1,0.4250,0.00039858469972386956,1.1444090887380298e-05,0.0,0.23369311682488333
1785545354893701300,1,0.4250,0.0003845999308396131,1.0967253729177173e-05,0.0,0.22890186447849079
1785545354914872800,1,0.4250,0.0003679781802929938,9.536742254567798e-06,0.0,0.22649264118138035
1785545354933877100,1,0.4250,0.00033158186124637723,8.583067938161548e-06,0.0,0.2650000009111048
1785545354954116500,1,0.4250,0.00031765681342221797,7.629394076502649e-06,0.0,0.26500000083610864
1785545354973823900,1,0.4250,0.0003021376032847911,7.152556918299524e-06,0.0,0.26500000075639524
1785545354994345400,1,0.4250,0.0002716514572966844,6.198882601893274e-06,0.0,0.2650000006114291
1785545355014213800,1,0.4250,0.00025965450913645327,5.245208285487024e-06,0.0,0.2650000005585536
1785545355034341000,1,0.4250,0.0002459956449456513,5.245208285487024e-06,0.0,0.26500000050135825
